id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
PG2-027,2026-09-04,CZ,CZ,Data Sailor,saas_tool,"Analytika pro český e-shop – Agency",tiered,Agency,9990,CZK,mesic,9990,,"vice e-shopu (agenturni)","Shoptet; Shopify; Google Ads; Meta Ads; Sklik; GA4; Heureka; Zbozi.cz",,"no","od 9 990 Kc/mes; agenturni tier",https://www.datasailor.cz/,EG2-012
PG2-028,2026-09-04,CZ,CZ,Shopstato,saas_tool,"STANDARD",tiered,STANDARD,875,CZK,mesic,875,,,"e-shop objednavky/produkty/zakaznici",,"no","do 2 000 objednavek/mes; vsechny moduly v cene; historie 2 roky; aktualizace po 6 h",https://www.shopstato.cz/,EG2-013
PG2-029,2026-09-04,CZ,CZ,Shopstato,saas_tool,"PROFI",tiered,PROFI,2875,CZK,mesic,2875,,,"e-shop objednavky/produkty/zakaznici",,"no","do 5 000 objednavek/mes; historie 3 roky; aktualizace po 2 h",https://www.shopstato.cz/,EG2-013
PG2-030,2026-09-04,CZ,CZ,Trackless,saas_tool,"cookieless analytika – e-shop Start",tiered,Start,1200,CZK,rok,100,,1,,,"no","0-1 000 objednavek/12 mes; 1 200 Kc/rok = 100 Kc/mes; bez DPH; 30 dni zdarma",https://trackless.cz/,EG2-014
PG2-031,2026-09-04,CZ,CZ,Trackless,saas_tool,"cookieless analytika – e-shop Business",tiered,Business,8900,CZK,rok,742,,1,,,"no","10 001-50 000 objednavek/12 mes; 8 900 Kc/rok = 742 Kc/mes; bez DPH",https://trackless.cz/,EG2-014
PG2-032,2026-09-04,CZ,CZ,Radim Hasalík,freelancer,"Kontrola a nastavení měření konverzí",fixed_package,"kontrola mereni",11500,CZK,jednorazove,,,,,,"no","verejny CZ cenikovy benchmark: 4-19 000 Kc jednorazove, do CSV stred 11 500 Kc",https://www.radimhasalik.cz/cenik.html,EG2-015
PG2-033,2026-09-04,CZ,CZ,Radim Hasalík,freelancer,"E-shop, GA4, GTM a e-commerce události",fixed_package,"implementace e-shop",11250,CZK,jednorazove,,,1,,,"no","7,5-15 tis. Kc jednorazove, stred 11 250 Kc",https://www.radimhasalik.cz/cenik.html,EG2-015
PG2-034,2026-09-04,CZ,CZ,Radim Hasalík,freelancer,"Nastavení pokročilého měření pomocí BigQuery",fixed_package,"BQ implementace",10000,CZK,jednorazove,,,,,,"yes","od 10 tis. Kc jednorazove",https://www.radimhasalik.cz/cenik.html,EG2-015
PG2-035,2026-09-04,CZ,CZ,Radim Hasalík,freelancer,"Běžná agenturní správa kampaní (PPC)",retainer_hours,"PPC agentura",19000,CZK,mesic,19000,,,"Google Ads; Sklik",,"no","8-30 tis. Kc/mes, stred 19 000 Kc; kotva, kterou klient zna",https://www.radimhasalik.cz/cenik.html,EG2-015
PG2-036,2026-09-04,CZ,CZ,Radim Hasalík,freelancer,"Pravidelná SEO práce",retainer_hours,"SEO pausal",25000,CZK,mesic,25000,,,,,"no","10-40 tis. Kc/mes, stred 25 000 Kc; druha kotva mesicni odborne prace",https://www.radimhasalik.cz/cenik.html,EG2-015
PG2-037,2026-09-04,CZ,CZ,Jiří Kolář,freelancer,"správa analytických nástrojů, tak aby stále správně měřily",hourly_rate,"hodinova sazba",1200,CZK,hodina,12000,1,,,,"no","proxy 10 h; kontinualni sprava pojmenovana, cena jen hodinova",https://www.kolarjiri.cz/cenik-ppc-online-marketing,EG2-016
PG2-038,2026-09-04,CZ,CZ,Vladimír Přichystal,freelancer,"Specialista na analytiku (Shoptet Partneři, Gold)",hourly_rate,"hodinova sazba",2500,CZK,hodina,25000,1,,"Shoptet",,"unknown","proxy 10 h; katalog Shoptet Partneri, kategorie Analytika; 16 hodnoceni",https://partneri.shoptet.cz/profesionalove/prichystal-vladimir/,EG2-020
PG2-039,2026-09-04,CZ,CZ,Radek Hudák,freelancer,"Specialista na analytiku (Shoptet Partneři, Gold)",hourly_rate,"hodinova sazba",2400,CZK,hodina,24000,1,,"Shoptet",,"unknown","proxy 10 h; 8 hodnoceni",https://partneri.shoptet.cz/profesionalove/hudak-radek/,EG2-020
PG2-040,2026-09-04,CZ,CZ,Jiří Mařík,freelancer,"Specialista na analytiku (Shoptet Partneři, Bronze)",hourly_rate,"hodinova sazba",2000,CZK,hodina,20000,1,,"Shoptet",,"unknown","proxy 10 h; 4 hodnoceni",https://partneri.shoptet.cz/profesionalove/marik-jiri/,EG2-020
PG2-041,2026-09-04,CZ,CZ,Michal Blažek,freelancer,"Specialista na analytiku (Shoptet Partneři, Silver)",hourly_rate,"hodinova sazba",2000,CZK,hodina,20000,1,,"Shoptet",,"unknown","proxy 10 h; v 1. kole veden bez sazby (E2-080)",https://partneri.shoptet.cz/profesionalove/blazek-michal/,EG2-020
PG2-042,2026-09-04,CZ,CZ,VISIBILITY,performance_agency,"Specialista na analytiku (Shoptet Partneři, Gold)",hourly_rate,"hodinova sazba",1400,CZK,hodina,14000,1,,"Shoptet",,"unknown","proxy 10 h; agentura",https://partneri.shoptet.cz/profesionalove/visibility/,EG2-020
PG2-043,2026-09-04,CZ,CZ,Solvika,freelancer,"Specialista na analytiku (Shoptet Partneři, Bronze)",hourly_rate,"hodinova sazba",1150,CZK,hodina,11500,1,,"Shoptet",,"unknown","proxy 10 h; 15 hodnoceni",https://partneri.shoptet.cz/profesionalove/solvika/,EG2-020
PG2-044,2026-09-04,CZ,CZ,Zbyněk Hyrák,freelancer,"Specialista na analytiku (Shoptet Partneři, Gold)",hourly_rate,"hodinova sazba",2000,CZK,hodina,20000,1,,"Shoptet",,"unknown","proxy 10 h; 55 hodnoceni – nejvic v kategorii; overeni sazby z 1. kola (E2-041 uvadel 2 000 online / 3 000 osobne)",https://partneri.shoptet.cz/profesionalove/hyrak-zbynek/,EG2-020
PG2-045,2026-09-04,CZ,CZ,Vladimír Přichystal,freelancer,"správa inzerce",retainer_hours,"sprava inzerce",3000,CZK,mesic,3000,,,"Google Ads; Sklik; Shoptet",,"no","od 3 000 Kc/mes + DPH; sazba 2 500 Kc/hod bez DPH; sprava reklamy vc. vyhodnocovani vysledku, ne sprava mereni",https://partneri.shoptet.cz/profesionalove/prichystal-vladimir/,EG2-021
PG2-046,2026-09-04,CZ,CZ,Lukáš Štěpánek,freelancer,"Dlouhodobá správa kampaní a analytiky",retainer_hours,"dlouhodoba sprava",10000,CZK,mesic,10000,,,"Google Ads; Sklik; zbozove srovnavace; GA4",,"no","od 10 000 Kc/mes; doporucena minimalni delka spoluprace 3 mesice; nova verejna CZ mesicni cena, kterou 1. kolo nemelo",https://stepaneklukas.cz/,EG2-025
PG2-047,2026-09-04,CZ,CZ,Lukáš Štěpánek,freelancer,"Technické integrace (např. server-side GTM), komplexní datové audity",fixed_package,"projektove",27500,CZK,jednorazove,,,,,,"optional","obvykle 15 000-40 000 Kc za hotove reseni, do CSV stred 27 500 Kc",https://stepaneklukas.cz/,EG2-025
PG2-048,2026-09-04,CZ,CZ,Growtix,performance_agency,"Fee se odvíjí od rozsahu kanálů",retainer_hours,"fee dolni hranice",35000,CZK,mesic,35000,,,"PPC; paid social; SEO; e-mail; RTB; sGTM; GA4; Looker; BigQuery",,"optional","typicky 35 000-100 000 Kc/mes; fixni cena na 3 mesice po uvodnim hovoru; obsahuje tydenni optimalizaci, mesicni reporting a kvartalni strategicky review",https://www.growtix.cz/,EG2-028
PG2-049,2026-09-04,CZ,CZ,Growtix,performance_agency,"Fee se odvíjí od rozsahu kanálů",retainer_hours,"fee horni hranice",100000,CZK,mesic,100000,,,"PPC; paid social; SEO; e-mail; RTB; sGTM; GA4; Looker; BigQuery",,"optional","horni hranice pasma; vstupni prah: mesicni medialni rozpocet od 50 000 Kc",https://www.growtix.cz/,EG2-028
