id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
PK8-011,2026-09-06,EU,FR,"Clic Monkey (Sortlist.fr)",analytics_agency,"A partir de 850EUR en Web analytics",fixed_package,minimalni rozpocet projektu,850 EUR,EUR,jednorazove,,neuvedeno,neuvedeno,"web analytics (nespecifikovano)",neuvedeno,unknown,"NENI mesicni pausal - je to minimalni rozpocet ZAKAZKY deklarovany agenturou v katalogu Sortlist.fr. Nejnizsi ze 14 francouzskych agentur v katalogu. Kurz 1 EUR = 25 Kc. scope=unknown.",https://www.sortlist.fr/analytics,EK8-009
PK8-012,2026-09-06,EU,FR,"Adeliom, NOIISE, Agence bcom, ARPA Trafic, ANODE, Qweri (Sortlist.fr, shodne)",analytics_agency,"A partir de 1 000EUR en Web analytics",fixed_package,minimalni rozpocet projektu,1 000 EUR,EUR,jednorazove,,neuvedeno,neuvedeno,"web analytics (nespecifikovano)",neuvedeno,unknown,"NENI mesicni pausal - minimalni rozpocet ZAKAZKY. Nejcastejsi hodnota (6 agentur ze 14 uvadi presne 1 000 EUR) = modus francouzskeho trhu web analytics. Kurz 1 EUR = 25 Kc. scope=unknown.",https://www.sortlist.fr/analytics,EK8-009
PK8-013,2026-09-06,EU,FR,"D-IMPULSE, Walt, Kinoba, koino (Sortlist.fr, shodne)",analytics_agency,"A partir de 3 000EUR en Web analytics",fixed_package,minimalni rozpocet projektu,3 000 EUR,EUR,jednorazove,,neuvedeno,neuvedeno,"web analytics (nespecifikovano)",neuvedeno,unknown,"NENI mesicni pausal - minimalni rozpocet ZAKAZKY. Druhy shluk (4 agentury ze 14). Kurz 1 EUR = 25 Kc. scope=unknown.",https://www.sortlist.fr/analytics,EK8-009
PK8-014,2026-09-06,EU,FR,"ALLOHOUSTON, Yield Studio (Sortlist.fr, shodne)",analytics_agency,"A partir de 10 000EUR en Web analytics",fixed_package,minimalni rozpocet projektu,10 000 EUR,EUR,jednorazove,,neuvedeno,neuvedeno,"web analytics (nespecifikovano)",neuvedeno,unknown,"NENI mesicni pausal - minimalni rozpocet ZAKAZKY. Premium shluk; JIN uvadi 20 000 EUR. Kurz 1 EUR = 25 Kc. scope=unknown.",https://www.sortlist.fr/analytics,EK8-009
PK8-015,2026-09-06,EU,BE,"Sweet Globe, Clef2web, Cology Digital, Les Ecrits du Web, Flon.be, deBottomline, Endare, Ridder Marketing, Brandimpact, Follo, Expansion (Sortlist.be, shodne)",analytics_agency,"A partir de 1 000EUR en Web analytics",fixed_package,minimalni rozpocet projektu,1 000 EUR,EUR,jednorazove,,neuvedeno,neuvedeno,"web analytics (nespecifikovano)",neuvedeno,unknown,"NENI mesicni pausal - minimalni rozpocet ZAKAZKY deklarovany v katalogu Sortlist.be. Modus belgickeho vzorku (10 z 20 agentur). Kurz 1 EUR = 25 Kc. scope=unknown.",https://www.sortlist.be/fr/analytics,EK8-011
PK8-016,2026-09-06,EU,BE,"DataSynergy, Agifly, Cartel Agency, DNA Solutions (Sortlist.be, shodne)",analytics_agency,"A partir de 5 000EUR en Web analytics",fixed_package,minimalni rozpocet projektu,5 000 EUR,EUR,jednorazove,,neuvedeno,neuvedeno,"web analytics (nespecifikovano)",neuvedeno,unknown,"NENI mesicni pausal - minimalni rozpocet ZAKAZKY. 4 z 20 belgickych agentur; Sigli uvadi 10 000 EUR. Kurz 1 EUR = 25 Kc. scope=unknown.",https://www.sortlist.be/fr/analytics,EK8-011
PK8-017,2026-09-06,EU,PL,"cenauslug.pl (agregace 7 poskytovatelu)",marketplace,"Konfiguracja analityki internetowej Google Analytics 4 - sredni koszt 2026",fixed_package,prumer trhu,2 386 zl,PLN,jednorazove,,"3 dni - 1 tyden",1,"GA4, GTM",neuvedeno,no,"Prumerna cena jednorazove implementace GA4 v Polsku 2026 z dat 7 poskytovatelu; rozpeti 1 800 zl (Katowice) az 2 800 zl (Varsava). Agregator NEMA kategorii mesicni spravy mereni. Kurz 1 PLN = 5,8 Kc (2 386 zl = 13 839 Kc jednorazove).",https://cenauslug.pl/firma-i-biuro/konfiguracja-analityki-internetowej-google-analytics-4,EK8-012
PK8-018,2026-09-06,EU,PL,DevaGroup,analytics_agency,"Wdrozenie Google Analytics 4 (GA4) i Google Tag Manager - e-commerce",fixed_package,e-commerce dedykowane,od 2 999 zl netto,PLN,jednorazove,,neuvedeno,1,"GA4, GTM",neuvedeno,no,"Jednorazova implementace; verze pro sluzby 1 599 zl netto. Zadna mesicni polozka, zadny monitoring, zadne SLA. Kurz 1 PLN = 5,8 Kc.",https://www.devagroup.pl/analityka,EK8-013
PK8-019,2026-09-06,EU,PL,Double Digital,performance_agency,"Obsluga Google Ads - e-commerce (miesieczne wynagrodzenie)",fixed_package,e-commerce,od 2 990 zl netto/mies.,PLN,mesic,17342,neuvedeno,neuvedeno,"Google Ads, Merchant Center; zakres analityki ovlivnuje cenu",neuvedeno,no,"PPC pausal, nikoli sprava mereni - kotva ochoty platit. Nizsi tiery: lokalni kampane od 1 490 zl (8 642 Kc), B2B lead gen od 2 490 zl (14 442 Kc). Setup 1 500-3 000 zl zvlast. Implementace GA4, CRM integrace, offline konverze a call tracking se ceni SAMOSTATNE. Kurz 1 PLN = 5,8 Kc.",https://double-digital.pl/uslugi/google-ads/cennik/,EK8-014
PK8-020,2026-09-06,EU,FR,Junto,performance_agency,"Fiabilisez votre data et votre tracking - Une donnee juste pour decider",tiered,"dispositif Data & Tracking",Des 1 335 EUR/mois,EUR,mesic,33375,"banque d'heures personnalisee (pocet neuveden)",neuvedeno,"GA4, GTM, dataLayer, 8 reklamnich siti, GSC, BigQuery",neuvedeno (jen 'support reactif'),yes,"VEREJNA mesicni cena za samostatny produkt spravy mereni ve Francii. Obsah: maintenance de la data quality, automatizovane regresni testy dataLayer, automatizovane testy nakupnich cest, vlastni BigQuery sklad se 145 dokumentovanymi poli, TMA banka hodin uctovana po ctvrthodinach. Jednorazovy audit/setup od 2 000 EUR zvlast. Sousedni dispozitivy: akvizice od 2 670 EUR/mes, SEO od 1 780 EUR/mes. Kody A1,A4,C1,D1-D4,E1,E3,E5,F1,G1,G7,H5. Kurz 1 EUR = 25 Kc.",https://junto.fr/services/agence-web-analytics/,EK8-016
PK8-021,2026-09-06,EU,FR,Junto,performance_agency,"audit ou setup tracking",fixed_package,vstupni projekt,a partir de 2 000 EUR,EUR,jednorazove,,neuvedeno,neuvedeno,"GA4, GTM, dataLayer",neuvedeno,optional,"Jednorazovy vstupni projekt u stejneho dodavatele jako PK8-020. Pomer: mesicni sprava 1 335 EUR = 0,67x jednorazovy setup, tj. sprava se zaplati za pul druheho mesice. Kurz 1 EUR = 25 Kc.",https://junto.fr/services/agence-web-analytics/,EK8-016
PK8-022,2026-09-06,EU,FR,WEBIAPROD,analytics_agency,"La remise a niveau complete, plan de taggage, implementation, consent mode, tableaux de bord",fixed_package,kompletni implementace,1 500-4 000 EUR,EUR,jednorazove,,neuvedeno,1,"GA4, GTM, consent mode, Looker Studio",neuvedeno,no,"Jednorazova cena; audit samostatne 600-1 200 EUR. Kontinualni prvek je pouze KVARTALNI komentovana cetba dat, v prvnim roce v cene, pote volitelna - bez samostatne ceny. Uvedena dolni hranice pasma. Kurz 1 EUR = 25 Kc.",https://www.webiaprod.fr/web-analytics-tracking/,EK8-017
PK8-023,2026-09-06,EU,RO,CodeMix,analytics_agency,"Tracking Server-Side (abonament lunar)",fixed_package,Tracking Server-Side,40 EUR/luna,EUR,mesic,1000,neuvedeno,1,"GA4, GTM, server-side tracking, Meta CAPI",neuvedeno,no,"Nejnizsi verejna evropska mesicni cena za trackingovou sluzbu v tomto kole. K mesicnimu poplatku jednorazove +100 EUR. Rozsah = provoz server-side trackingu a technicka podpora po implementaci vc. aktualizace konfiguraci pri zmenach webu; bez SLA, bez hodin, bez BigQuery. Kody A5, A2, G5. Kurz 1 EUR = 25 Kc.",https://www.codemix.ro/tracking-avansat/,EK8-018
PK8-024,2026-09-06,EU,RO,CodeMix,analytics_agency,"Tracking Lite",fixed_package,Tracking Lite,125 EUR,EUR,jednorazove,,neuvedeno,1,"GA4, GTM",neuvedeno,no,"Jednorazova zakladni implementace mereni v Rumunsku za 125 EUR (3 125 Kc) - rad levneji nez CZ i PL. Kurz 1 EUR = 25 Kc.",https://www.codemix.ro/tracking-avansat/,EK8-018
PK8-025,2026-09-06,EU,RO,OmniMedia,analytics_agency,"mentenanta lunara pentru clientii care doresc monitorizare continua, depanare si actualizarea rapoartelor",retainer_hours,mentenanta lunara,neuvedeno,EUR,mesic,,neuvedeno,neuvedeno,"GA4, GTM, Data Layer, Google Ads, Meta Ads",neuvedeno,unknown,"CENA NEUVEDENA - radek dokladá existenci produktu 'mesicni udrzba mereni' v Rumunsku a jeho doslovny rozsah (prubezny monitoring, odstranovani zavad, aktualizace reportu = kody G1, G7, F1), nikoli cenovy bod. scope: hodiny neuvedeny, SLA neuvedeno.",https://www.omnimedia.ro/agentie-analytics/,EK8-019
PK8-026,2026-09-06,EU,NL,"Performance Marketing Support (citovano na webanalist.com)",analytics_agency,"Doorlopende ondersteuning - regelmatige controles, campagne-aanpassingen en hulp bij nieuwe trackingvraagstukken",fixed_package,vstupni,vanaf 250 EUR per maand,EUR,mesic,6250,neuvedeno,neuvedeno,"GA4, GTM",neuvedeno,no,"Kontinualni podpora mereni od 250 EUR/mes. POZOR: castka je citovana v clanku jineho subjektu (webanalist.com) jako trzni odkaz, nikoli primo z ceniku dodavatele - overitelnost nizsi nez u primych ceniku. Rozsah: pravidelne kontroly, upravy kampani, pomoc s novymi trackingovymi otazkami. Kurz 1 EUR = 25 Kc.",https://webanalist.com/google-analytics-uitbesteden/,EK8-020
PK8-027,2026-09-06,EU,NL,"Webanalist.com (prehled trhu NL)",analytics_agency,"uurtarieven voor Google Analytics specialisten",hourly_rate,prumer trhu,105-120 EUR/uur,EUR,hodina,26250,proxy 10 h,neuvedeno,"GA4, GTM",neuvedeno,unknown,"proxy 10 h; uvedena dolni hranice prumeru (105 EUR/h). Cele rozpeti trhu 60-150 EUR/h (15 000-37 500 Kc za 10 h). Zakladni implementace kolem 475 EUR. Kurz 1 EUR = 25 Kc.",https://webanalist.com/google-analytics-uitbesteden/,EK8-020
PK8-028,2026-09-06,EU,NL,GA4 Support,analytics_agency,"Serverside tagging Advanced - via serverside-support.nl",saas,Advanced,vanaf 20 EUR/mnd,EUR,mesic,500,0,1,"server-side GTM",neuvedeno,no,"Nejlevnejsi verejna mesicni polozka v evropskem vzorku: hosting server-side taggingu od 20 EUR/mes. Neni to sprava mereni, je to infrastruktura. Implementace GTM od 499 EUR jednorazove, samostatny audit GTM od 450 EUR. Kurz 1 EUR = 25 Kc.",https://www.ga4support.nl/google-tag-manager-implementatie/,EK8-021
PK8-029,2026-09-06,EU,HU,"Webma.hu (prehled trhu HU 2026)",analytics_agency,"Meres es analitika - projekt alapon",fixed_package,prehled trhu,150 000-500 000 Ft projekt alapon,HUF,jednorazove,,neuvedeno,neuvedeno,"GA4, GTM, konverziokovetes, sGTM, BI dashboardy",neuvedeno,optional,"KURZ HUF NENI V ZADANI - price_czk_month zamerne nevyplneno, aby se do vypoctu nedostal odhad. Klicove zjisteni radku neni cislo, ale MODEL: v madarskem cenovem prehledu je mereni jedina disciplina ocenena projektove; PPC 150-500 tis. Ft/mes, SEO 200-800 tis. Ft/mes, obsah, socialni site i komplexni retainery 200 tis.-3 mil. Ft/mes jsou mesicni. Hodinova sazba specialisty 6 000-30 000 Ft/h.",https://webma.hu/blog/marketing-ugynokseg-arak-magyarorszagon-2026-mit-kapsz-valojaban-a-penzedert/,EK8-022
PK8-030,2026-09-06,EU,HU,iWebma,freelancer,"Folyamatos tanacsadas (retainer) - rendszeres adatminoseg-ellenorzes, havi karbantartas, proaktiv strategiai javaslatok",retainer_hours,retainer,neuvedeno,HUF,mesic,,neuvedeno,neuvedeno,"GA4, sGTM",neuvedeno,unknown,"CENA NEUVEDENA - radek dokladá existenci retaineru na spravu mereni v Madarsku a jeho doslovny rozsah (pravidelna kontrola kvality dat, mesicni udrzba, proaktivni doporuceni = kody G1, A1, F4), nikoli cenovy bod. scope=hodiny neuvedeny, SLA neuvedeno.",https://google-analytics-tanacsadas.hu/,EK8-023
PK8-031,2026-09-06,EU,PL,Conversion.pl,analytics_agency,"Opieka analityczna - rezerwujemy czas pracy zespolu w wysokosci 1 lub 2 dni w tygodniu",retainer_hours,1 nebo 2 dny v tydnu,neuvedeno,PLN,mesic,,"32-64 h/mes (1-2 dny tydne x 8 h)",neuvedeno,"GA4, GTM, narzedzia analityczne","neuvedeno (jen 'szybkie reagowanie na nagle sytuacje, np. bledy w danych')",no,"CENA NEUVEDENA - overeno znovu k 2026-09-06, beze zmeny proti 2. kolu. Vyznam radku je v OSE CENENI: kapacita se prodava ve dnech v tydnu, nikoli v hodinach mesicne. 1-2 dny tydne = 32-64 h/mesic, tj. 5-13x vic nez odhadovana pracnost DataLayer tieru 1-3. Argument dodavatele je 'przewidywalny koszt' a 'levnejsi nez vlastni analytik'.",https://conversion.pl/uslugi/opieka-analityczna/,EK8-025
