id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
E2-011,2026-09-04,2,CZ,web_freelancer,Tomáš Khoder – ceník,https://www.khoder.cz/,e-commerce reporting od 4 500 Kč (správa od 2 500 Kč měsíčně) … Nastavení GTM pro e-shop od 7 500 Kč. Pro prezenční web od 2 500 Kč … 950 Kč/h,cs,"Nejnižší nalezená měsíční cena za kontinuální datovou službu (správa e-commerce reportu 2 500 Kč/měs; napojení Shoptet, GA4, Google Ads, Sklik, Meta, Heureka, GSC).","RQ2,RQ1",H3,
E2-012,2026-09-04,2,CZ,web_freelancer,Tomáš Khoder – FAQ,https://www.khoder.cz/,"Spolupráce dává smysl zhruba od 500 000 Kč obratu měsíčně, kdy se už vyplatí řídit reklamu podle dat, ne odhadem.",cs,Jediná explicitní veřejná formulace triggeru (velikost klienta) pro datovou spolupráci.,RQ4,H3,
E2-013,2026-09-04,2,CZ,web_agentury,Marketing Makers – Ceník a kapacity,https://marketingmakers.net/my-a-nas-tym/cenik-a-kapacity/,"Jednorázové konzultace, webová analytika, automatizace 2100 Kč … Výkonnostní kampaně, SEO 1600 Kč … Webová analytika: Malé B2C nebo e-shop (kredit do 20.000 Kč) 5 h; Střední (kredit do 100.000) 15 h; Velké (kredit do 500.000) 30 h; B2B 10 h",cs,Veřejný ceník hodinových sazeb + orientační počty hodin webové analytiky podle velikosti klienta (odstupňováno kreditem PPC).,RQ2,H3,tabulka: sloupce nastavení / měsíční správa / webová analytika
E2-014,2026-09-04,2,CZ,web_agentury,Marketing Makers – Měsíční správa kampaní,https://marketingmakers.net/my-a-nas-tym/cenik-a-kapacity/,"Úplný základ 4 h měsíčně … Rosteme 8 h měsíčně … Jsme součástí týmu 14 h měsíčně … Analytika je precizně nastavená. Zkoumáme chování lidí z kampaní, abychom neutráceli ani € nazmar.",cs,"Tiery měsíční správy odstupňované hodinami (4/8/14 h); analytika je diferenciátor nejvyššího tieru PPC správy, ne samostatný produkt.","RQ2,RQ1",H3,
E2-015,2026-09-04,2,CZ,web_agentury,Marketing Makers – Webová analytika,https://marketingmakers.net/webova-analytika/,"pravidelné reportování, nejlépe automatizované … Při naší práci se setkáváme s nepochopením webové analytiky",cs,"Služba měření–analýza–optimalizace; GA4, GTM, Looker Studio, BigQuery a CDP, cookie management; měsíční monitoring není samostatně pojmenován.",RQ1,H5,
E2-016,2026-09-04,2,CZ,web_agentury,Advisio – Datová analytika,https://www.advisio.cz/datova-analytika/,"Správa dat a jejich kontrola … Schází vám důležitá data o stavu vašeho e-shopu? … Nedokážete v nich číst nebo nevíte, co konkrétně měřit?",cs,Advisio nazývá kontinuální službu „Správa dat a jejich kontrola“; ceny neuvedeny.,"RQ1,RQ3",H2,
E2-017,2026-09-04,2,CZ,rozhovor,Advisio blog – O práci datového analytika,https://www.advisio.cz/blog/o-praci-datoveho-analytika-klient-pozna-vysledky-me-prace-ihned-i-to-me-na-ni-bavi/,"Když zavolá, že zaznamenal velký propad v měření – například v návštěvách nebo konverzích. Zjistím, kde je chyba, napravím ji",cs,Reálný pracovní režim agenturního analytika: reaktivní – klient si všimne propadu a volá; analytik opraví chybu v GTM.,"RQ3,RQ4",H2,
E2-018,2026-09-04,2,CZ,web_agentury,Advisio DataPlus – ceník,https://dataplus.advisio.cz/,Menší e-shopy/weby do 150 000 událostí měsíčně od 800 Kč/měsíc … Střední e-shopy/weby 150 000 až 300 000 událostí měsíčně od 1 500 Kč/měsíc … Velké e-shopy/weby … od 3 000 Kč/měsíc,cs,Server-side měření jako produkt s veřejným měsíčním tierem podle počtu událostí; obsahuje aktualizace při legislativních změnách a českou podporu (pracovní dny 9–15).,"RQ2,RQ7",H5,jediný CZ produkt s veřejnými tiery podle objemu událostí
E2-019,2026-09-04,2,CZ,case_study,"Advisio – Klient offline, my online",https://www.advisio.cz/blog/klient-offline-my-online-jak-jsme-diky-dataplus-zachranili-statisicove-trzby/,desítky až sta tisíc korun,cs,Výpadek e-shopu ve 4 zemích detekoval monitoring DataPlus dřív než klient; oprava během hodin; dopad při vícehodinovém výpadku odhadnut na desítky až stovky tisíc Kč.,RQ3,"H2,H5",
E2-020,2026-09-04,2,CZ,case_study,Advisio – Potten & Pannen – Staněk,https://www.advisio.cz/blog/case-study-jak-dataplus-pomohlo-rozjet-online-kampane-potten-pannen-stanek/,Rozdíl mezi množstvím dat z Google Analytics 4 a administrací z e-shopu byl až 70 % … nebylo možné stoprocentně vyhodnocovat kampaně,cs,Kvantifikovaný rozjezd GA4 vs. backend (70 %) kvůli adblockerům/iOS/cookies; řešení sGTM.,RQ3,H2,
E2-021,2026-09-04,2,CZ,case_study,Advisio – Getmi.cz,https://www.advisio.cz/blog/jak-dataplus-pomohlo-zvysit-trzby-u-getmi-cz-o-temer-44/,důsledná revize měření … správné nastavení cookie lišty a consent mode,cs,"Revize konverzních a remarketingových kódů + cookie lišta; správné nastavení lišty vedlo ke ztrátě dat, sGTM vrátilo cca 40 % dat; tržby +44 % y/y.",RQ3,H2,
E2-022,2026-09-04,2,CZ,blog,Fragile – Jak mít více dat pro reklamní systémy,https://www.fragile.cz/blog/kvalitni-data-pro-reklamni-systemy/,"v rámci analytiky vidíme v průměru o 30 % méně dat, než je realita",cs,Agenturní odhad průměrné ztráty dat; revize cookie lišty jako „krok číslo 1“; Fragile nabízí „audity měření“.,RQ3,H2,
E2-023,2026-09-04,2,CZ,blog,Fragile – Consent Mode 2.0,https://fragile.cz/blog/novy-rezim-souhlasu-consent-mode-2-0-neprichazite-o-data/,Ztráty 30-60% dat v rámci webového měření,cs,Kvantifikace ztrát bez consent mode; bez CMv2 firmy „přestanou po stanoveném termínu sbírat data o návštěvnících z Evropské unie“.,RQ3,H2,
E2-024,2026-09-04,2,CZ,web_agentury,Taste – Google Analytics 4,https://taste.cz/google-analytics-4,"Nesedí vám čísla v GAds kampaních s daty v GA4kách? … Zrevidujeme celé měření a doporučíme případné úpravy, ať do začátku sbíráte svá data správně.",cs,"Taste (do níž se přesměrovává medio.cz) prodává audit/školení/konzultace, ne kontinuální správu; ceny neuvedeny.","RQ1,RQ3",H3,
E2-025,2026-09-04,2,CZ,web_agentury,Taste – Maturity model,https://taste.cz/maturity-model-analytics,"stále narážíme na stejné chyby. Klienti nemají nastavené měření stoprocentně správně, nemají jasno v tom co přesně měří a práce s daty je pro ně problematická.",cs,Maturity model zdarma + hodinová konzultace zdarma = akviziční nástroj pro audit.,"RQ3,RQ4",H2,
E2-026,2026-09-04,2,CZ,skoleni,Taste Academy – Analytika ve světě bez dat,https://academy.taste.cz/analytika-ve-svete-bez-dat,"Už vás nějakou dobu trápí propad dat po nasazení cookie lišty, ale nevíte, co s tím dělat?",cs,Pain consent_change formulovaný jako prodejní otázka školení.,RQ3,H2,
E2-027,2026-09-04,2,CZ,web_agentury,Optimics – Level 1/2/3,https://www.optimics.com/level-1-basic,Nedostatek interních dovedností nebo kapacit pro implementaci datové strategie,cs,"Optimics strukturuje nabídku do 3 úrovní (Basic: strategie, GTM Unification, Consent Mode, Reporting, Campaign Anomaly Detector, Ads Policy Monitor; Advanced: sGTM, CAPI, modelování; Expert: MMM, CDP). Kontinuální správa/monitoring není pojmenován, ceny nejsou.","RQ1,RQ2","H3,H4",optimics.cz → optimics.com
E2-028,2026-09-04,2,CZ,web_agentury,Effectix – Analytika,https://www.effectix.com/analytika/,"Technické nastavení – GA4, GTM, server-side GTM, BigQuery, Roivenue … Vizualizace dat a reporty … Testování a optimalizace – Neustálé hledání lepší cesty",cs,"Performance agentura, analytika jako jedna z 10 služeb; kontinuální správa měření není pojmenována; ceny nejsou.",RQ1,H3,
E2-029,2026-09-04,2,CZ,web_agentury,House of Řezáč – Web Analytics,https://www.houseofrezac.com/en/services/web-analytics,Díky Pavlovi máme všechny webové projekty měřeny do detailu — také lépe pracujeme s výsledky měření.,cs,"Seznam služeb zahrnuje správu měření na ekosystémech webů, reporty (Looker Studio/Power BI), školení; ceny nejsou; CZ URL /webova-analytika vrací 404.","RQ1,RQ6",H3,
E2-030,2026-09-04,2,CZ,web_agentury,WEBUI.CZ – Analytika a měření,https://webui.cz/sluzby/analytika-a-mereni/,Pravidelný reporting a monitoring – dlouhodobá péče s doporučeními … SLA podporu … hlídáme anomálie … rychlou aktualizací měření při změnách webu,cs,"Malá agentura s nejúplnějším popisem kontinuální dodávky (SLA, měsíční doporučení, anomálie, dashboardy nad BigQuery s alerty, sGTM/CAPI); ceny neuvedeny.","RQ1,RQ5,RQ6","H1,H2",
E2-031,2026-09-04,2,CZ,web_agentury,Neogy (neologic.cz) – Webová analytika,https://www.neologic.cz/sluzby/webova-analytika/,webový analytik posoudí příčiny … zprávu psanou lidskou řečí,cs,"Model: agentura čte reporty, při změně metrik analytik posoudí příčiny a pošle komentovanou zprávu; ceny nejsou.","RQ1,RQ6",H5,
E2-032,2026-09-04,2,CZ,web_agentury,Web S ÚSMĚVEM – Webová analytika,https://www.websusmevem.cz/marketing/analytika/,"Měsíčně vám vyhodnotíme data z analytických nástrojů, abyste věděli, jaké další kroky podniknout.",cs,Měsíční vyhodnocení jako součást služby webová analytika; konverze FB/Google Ads/Sklik; ceny nejsou.,RQ1,H3,
E2-033,2026-09-04,2,CZ,web_freelancer,Martina Machalová – Webová analytika,https://www.martinamachalova.cz/webova-analytika/,Zůstaneme v kontaktu. Na pravidelné bázi budeme sledovat dopad změn v analytice na vaše podnikání.,cs,"GTM, konverze, GA4, Looker Studio, BigQuery, cookies lišta, zálohování dat; pravidelné sledování bez názvu a ceny.",RQ1,H3,
E2-034,2026-09-04,2,CZ,web_freelancer,Marek Lecián – Webová analytika,https://mareklecian.cz/webova-analytika/,"Analytika se mění společně s webem... Jednorázově správná implementace proto není zárukou správných dat … hledání příčin rozdílů mezi webovou analytikou, reklamními systémy a obchodními daty",cs,"Freelancer explicitně pojmenovává důvod správy (změny webu), ale správu jako službu neprodává; ceny nejsou.","RQ3,RQ4",H2,
E2-035,2026-09-04,2,CZ,web_agentury,MeasureDesign,https://www.measuredesign.cz/,Měsíční partnerství a podpora … Monitoring kvality dat,cs,"Analytický butik (klienti IKEA, Shoptet, ČS, McDonald's); kontinuální službu nazývá „Měsíční partnerství a podpora“; GA4, Adobe, sGTM, BigQuery; ceny nejsou.",RQ1,H3,podstránka /sluzby vrací 404
E2-036,2026-09-04,2,CZ,web_agentury,Signals – produkty,https://www.signals.cz/produkty,"Bar – Automatické upozornění, když se s vašimi daty děje něco neobvyklého. … Game – Nástroj pro hromadný export dat z Google Analytics. Rychlý, spolehlivý, bez limitů API.",cs,"CZ datová firma s produkty pro monitoring (Bar), BQ zpracování GA4 (Dance), export; ceny nejsou.","RQ7,RQ5","H1,H5",
E2-037,2026-09-04,2,CZ,web_agentury,Cross Masters,https://www.crossmasters.com/,Waaila Suite - monitoring a prevence kvalitních dat … mHub Cloud - server-side tracking,cs,CZ firma s vlastním data-quality monitoring nástrojem (Waaila) a sGTM cloudem; ceny nejsou (waaila.com nedostupné).,RQ7,H5,
E2-038,2026-09-04,2,CZ,web_agentury,BizzTreat – Support,https://www.bizztreat.com/en/blog/technologie-support,"Postavit kvalitní BI řešení je základ, ale tím naše práce nekončí.",cs,BI/DWH firma s odděleným support týmem v SLA modelu („24/7 Support“); relevantní jako vzor supportu nad BigQuery; ceny nejsou.,"RQ6,RQ1",H1,
E2-039,2026-09-04,2,CZ,case_study,Sherpas – ČMSS,https://www.sherpas.cz/blog/pokrocila-webova-analytika-pro-cmss,správu webové analytiky a rozvoj v této oblasti,cs,"Dlouhodobá správa analytiky pro finanční instituci (3 weby, User ID, dashboard); ceny nejsou.",RQ1,H3,
E2-040,2026-09-04,2,CZ,web_freelancer,Jiří Franěk – Nastavení GA4,https://jirifranek.cz/nastaveni-google-analytics/,"Cena za nastavení Google Analytcs 4 záleží na komplexnosti Vašeho projektu … GA4 mám už nasazené, ale potřebuji zkontrolovat kvalitu dat.",cs,Shoptet partner; v ceně „automatické měsíční reporty e-mailem“; kontrola kvality dat jako vstupní bod; ceny nejsou.,"RQ1,RQ4",H3,
E2-041,2026-09-04,2,CZ,web_freelancer,Zbyněk Hyrák – Na volné noze,https://navolnenoze.cz/prezentace/zbynek-hyrak/,Osobní konzultace v Praze: 3 000 Kč bez DPH za hodinu … Online konzultace a odborné práce: 2 000 Kč bez DPH za hodinu,cs,Veřejná hodinová sazba seniorního webového analytika/PPC.,RQ2,H3,
E2-042,2026-09-04,2,CZ,web_freelancer,Jiří Kroužek – ceník,https://www.jirikrouzek.cz/cenik.html,Webová analytika – dle hodinové sazby … 1 150 Kč / hod,cs,"Webová analytika bez balíčku, jen hodinovka.",RQ2,H3,
E2-043,2026-09-04,2,CZ,web_freelancer,Open Mage – ceník,https://www.openmage.cz/cenik/,700 Kč/hod … Ecommerce analýza se zaměřením na eshopy vyjde na 6 až 8 000 Kč,cs,Nízká sazba; analytika jako jednorázová analýza.,RQ2,H3,
E2-044,2026-09-04,2,CZ,web_freelancer,MH Marketing – ceník,https://www.mhmarketing.cz/cenik/,Má hodinová sazba je 600 Kč/hod,cs,Webová analytika v menu bez ceny; hodinovka 600 Kč.,RQ2,H3,
E2-045,2026-09-04,2,CZ,web_agentury,WebPrezent.cz – ceník,https://www.webprezent.cz/cenik/,"On-line marketing a webová analytika … Základní hodinová sazba – odborné práce 790,- Kč / hod … 5 hodin 3 450,- Kč … 15 hodin 9 600,- Kč",cs,Balíčky předplacených hodin (690/640 Kč/h) – model retainer_hours na nízké cenové úrovni.,RQ2,H3,
E2-046,2026-09-04,2,CZ,web_agentury,Neosoft – ceník,http://www.neosoft.cz/cenik/,"Analýzy, studie, konceptuální modely: 900 Kč/hod",cs,Obecná analytická hodinovka webové firmy.,RQ2,H3,
E2-047,2026-09-04,2,CZ,pruzkum,Na volné noze – Jak se daří českým freelancerům 2024,https://navolnenoze.cz/novinky/jaksedari/,"600–999 Kč/hod: 27,38 % … 1.000–1.999 Kč/hod: 23,00 % … 2.000–4.999 Kč/hod: 8,95 %",cs,Průzkum 2 237 freelancerů (2024): nejčetnější pásmo 600–999 Kč/h; 32 % nad 1 000 Kč/h; nerozlišuje obory.,RQ2,H3,
E2-048,2026-09-04,2,CZ,platovy_portal,Jooble – Web analytik mzda,https://cz.jooble.org/salary/web-analytik,Průměrná mzda: 81 943 Kč měsíčně … 954 aktivních volných míst,cs,"Agregát Jooble (aktualizace 2. 9. 2026); zahrnuje i IT/web analytiky, proto nadhodnocuje marketingového analytika.",RQ2,H3,proxy in-house alternativy
E2-049,2026-09-04,2,CZ,platovy_portal,PrůměrnéPlaty.cz – Analytik,https://prumerneplaty.cz/pozice/analytik,66 266 Kč,cs,"Průměrný plat „analytik“ (Praha 67 938 Kč), 4. 9. 2026; bez rozlišení webový analytik.",RQ2,H3,
E2-050,2026-09-04,2,CZ,inzerat,Inveo – Webový analytik,https://www.inveo.cz/pracovni-nabidka/webovy-analytik,Spolupráce na part-time do 20 hodin / měsíc … Navrhovat měřicí strategie pro nové i stávající klienty … Navrhovat datovou vrstvu (dataLayer) … Definovat KPI a business metriky,cs,Agentura poptává analytika na max. 20 h/měs – proxy typického rozsahu analytické práce pro portfolio klientů; mzda neuvedena.,"RQ1,RQ2",H3,
E2-051,2026-09-04,2,CZ,inzerat,Ušetřeno.cz – Webový analytik a SEO specialista,https://www.jobs.cz/rpd/2001395953/,realizuješ a vyhodnocuješ testy s cílem zlepšovat výkon webů a konverze,cs,"In-house: správa analytických nástrojů, dashboardy (Power BI, GA4, GTM), testy, SEO; mzda neuvedena.",RQ1,H3,
E2-052,2026-09-04,2,CZ,inzerat,Jooble – inzeráty analytik s mzdou,https://cz.jooble.org/pr%C3%A1ce-web-analytik,DATOVÝ ANALYTIK m/ž - REPORTING A DASHBOARDY … 46 000 Kč … Analytik / Analytička … 32 000 - 48 000 Kč,cs,"Inzeráty s uvedenou mzdou jsou generičtí analytici (reporting/dashboardy), ne webová analytika.",RQ2,H3,
E2-053,2026-09-04,2,CZ,blog,Softmedia – Serverové GTM,https://softmedia.cz/novinky-ze-softmedia/serverove-gtm-pro-presnejsi-data/,1000 Kč měsíčně … 2500 – 4000 Kč … 6000 – 8000 Kč … bude nutné tento ekosystém udržovat a spravovat … postarají se o provoz naši specialisti,cs,"Orientační provozní náklady sGTM podle objemu (malý / ~10 M hitů / ~100 M hitů) + explicitní tvrzení, že sGTM vyžaduje trvalou správu.","RQ2,RQ7",H5,
E2-054,2026-09-04,2,CZ,blog,Pavel Šabatka – Server-side tracking,https://www.sabatka.net/cs/server-side-tracking-sgtm/,zdarma (pro malinké weby) až do 10 tisíc Kč za měsíc,cs,Náklady GCP hostingu sGTM; správa jako služba nenabízena.,"RQ2,RQ7",H5,
E2-055,2026-09-04,2,CZ,blog,Pavel Szabo – Co je GTM,https://www.pavelszabo.cz/co-je-google-tag-manager/,350-600 Kč měsíčně (15-25 USD) … chybět data kvůli iOS a adblockerům,cs,sGTM na Cloudflare Workers; implementace GTM 4–12 h u běžného projektu.,"RQ2,RQ7",H5,
E2-056,2026-09-04,2,CZ,prednaska,Marketing Makers – Server-side GTM ano nebo ne (PPC kemp),https://marketingmakers.net/server-side-gtm-ano-nebo-ne/,není vyplněn region v server side GTM … využívání FB CAPI bez deduplikace událostí. Chybí zde event_id,cs,Konkrétní chyby sGTM implementací z praxe; náklad ~300 Kč/měs při 500 000 eventech (Cloud Run EU); nutnost sledovat logy.,"RQ3,RQ7","H2,H5",
E2-057,2026-09-04,2,CZ,web_agentury,"MarketingPPC – GTM, GA4 a Consent Mode / Kolik stojí Google Ads",https://www.marketingppc.cz/sluzby/ga4/,od 3 900 Kč … od 7 800 Kč … od 19 000 Kč … 800-2000 Kč … 8-30 tis. měsíčně … 15-25%,cs,"Veřejné jednorázové ceny nasazení GTM/GA4 podle velikosti klienta; správa PPC 8–30 tis. Kč/měs nebo 15–25 % spendu – cenová kotva, kterou klient zná.",RQ2,H3,druhý údaj z https://www.marketingppc.cz/faq/kolik-stoji-google-ads/
E2-058,2026-09-04,2,CZ,blog,Martin Kovalčík – Správa PPC kampaní: rozsah a cena,https://martinkovalcik.cz/blog/sprava-ppc-kampani,od 10 000 Kč … 15 000–30 000 Kč … 25 000–70 000+ Kč … procento z budgetu (typicky 10–20 %),cs,"Ceny správy PPC podle typu dodavatele (freelancer / senior / malá / velká agentura); měření a report jsou součástí paušálu, ne zvlášť.",RQ2,H3,
E2-059,2026-09-04,2,CZ,diskuse,Shoptet blog – komentáře pod článkem GA4,https://blog.shoptet.cz/google-analytics-4/,po nasazení měření jsme dostali několik hlášení ohledně problémů s měření … na základě hlášení ohledně problémů s měření jsme úpravu dočasně pozastavili,cs,"Uživatel hlásí (not set) v dimenzi B2B/B2C týden po nasazení; Shoptet potvrzuje, že aktualizace měření obsahovala chyby.",RQ3,H2,
E2-060,2026-09-04,2,CZ,blog,Upgates – Jak propojit e-shop s GA4,https://www.upgates.cz/a/jak-propojit-e-shop-s-google-analytics-a-jaka-zakladni-data-v-nem-sledovat,Právě odmítání zasílání cookies bývá nejčastějším důvodem nesouladu údajů o provedených nákupech v administraci e-shopu a v prostředí Google Analytics.,cs,"Platforma sama vysvětluje nesoulad GA4 vs. administrace (consent, adblock).",RQ3,H2,
E2-061,2026-09-04,2,CZ,blog,nazakladedat.cz – Checklist správného nastavení GA4,https://nazakladedat.cz/checklist-spravneho-nastaveni-ga4/,Tržby po produktech neodpovídají celkovým tržbám … duplicitní měření … Před udělením souhlasu v cookies liště se nesmí založit _ga cookie,cs,"Checklist chyb, které vznikají časem: vývojové verze v datech, platební brána ve zdrojích, UTM nesmysly, tržby neodpovídají realitě.",RQ3,H2,
E2-062,2026-09-04,2,CZ,blog,Effectix – Jak odstranit testovací objednávky z GA,https://www.effectix.com/jak-odstranit-testovaci-objednavky-z-google-analytics/,Objednávku z Google Analytics zcela odstranit bohužel nelze,cs,Testovací objednávky na produkci trvale zkreslují tržby v GA.,RQ3,H2,
E2-063,2026-09-04,2,CZ,blog,Advisio – Měříme interní kampaně,https://www.advisio.cz/blog/merime-interni-kampane-na-webu-pomoci-google-analytics/,"Nejenže si tímto zkreslujete své statistiky, ale hlavně nenávratně přicházíte o původní zdroj návštěvy.",cs,UTM na interních odkazech přepisuje zdroj – pain utm_chaos.,RQ3,H2,
E2-064,2026-09-04,2,CZ,blog,MarketingPPC – GA4 průvodce,https://www.marketingppc.cz/google-analytics/google-analytics-4/,"Cookie lišta má velký vliv na nepřesné statistiky, o to více, že je často nesprávně nasazena.",cs,Nesprávně nasazená lišta jako dlouhodobý zdroj nepřesnosti.,RQ3,H2,
E2-065,2026-09-04,2,CZ,blog,Reshoper – Příprava e-shopu na GA4,https://www.reshoper.cz/cs/blog/detail/priprava-e-shopu-na-prichod-google-analytics-4,"po nasazení může trvat až několik dní, kdy se data začnou v rozhraní GA4 ukazovat",cs,Srovnatelnost: u středního e-shopu 42 994 uživatelů (GA3) vs. 54 872 (GA4).,RQ3,H2,
E2-066,2026-09-04,2,CZ,blog,Flowstack – GA4 BigQuery export,https://flowstack.cz/blog/ga4-bigquery.html,"Data thresholding — GA4 skrývá data, která nechcete vidět … Retence dat jen 14 měsíců",cs,Freelancer (Jan Veverka) prodává BQ export jako jednorázové nastavení; monitoring nenabízí; ceny nejsou.,RQ5,H1,
E2-067,2026-09-04,2,CZ,web_freelancer,Vojtěch Audy – Na volné noze,https://navolnenoze.cz/prezentace/vojtech-audy/,"budu ji pravidelně spravovat, abyste splnili zákonné požadavky",cs,PPC freelancer nabízí pravidelnou správu cookies lišty (B3) – správa měření samostatně ne.,RQ1,H3,
E2-068,2026-09-04,2,CZ,komunita,MeasureCamp Czechia 2026 – sponzoři,https://czechia.measurecamp.org/,"Platinum: Coupler.io; Gold: Roivenue, Dr.Max, Stape, Etnetera Group, Usercentrics; Silver: MeasureDesign, O2, Google, Crossmasters, Digitální architekti, Signals",cs,Mapa aktivních hráčů CZ měřicí komunity (12. 9. 2026).,RQ1,,
E2-069,2026-09-04,2,CZ,web_agentury,Digitální architekti – Mobilní a webová analytika,https://digitalniarchitekti.cz/mobilni-a-webova-analytika/,Pravidelný reporting a optimalizace,cs,Poptávkový formulář nabízí rozpočet 30 000–100 000+ Kč (období neuvedeno).,"RQ1,RQ2",H3,
