id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
E6-029,2026-09-04,6,GLOBAL,vendor_pricing,Databox pricing,https://databox.com/pricing,"Free to start, built to scale",en,"Databox: Free / 64 / 159 / 399 USD/měs (ročně); anomaly detection ve všech placených, notifikace + Slack od Pro.","RQ7,RQ2",,
E6-030,2026-09-04,6,GLOBAL,vendor_pricing,Supermetrics pricing,https://supermetrics.com/pricing,Supermetrics has saved us approximately 160 hours a month just in data extraction,en,"Supermetrics: Starter 55, Growth 222 USD/měs (ročně 44/177), Enterprise custom; BigQuery destinace jen Enterprise; stránka nezmiňuje monitoring selhání přenosů.","RQ7,RQ2,RQ5",H1,
E6-031,2026-09-04,6,GLOBAL,vendor_pricing,Funnel pricing,https://funnel.io/pricing,"We have a plan for companies of all sorts and sizes, from tech startup to global media agency.",en,"Funnel: Starter 300, Business 600 USD/měs (ročně), Enterprise custom; BigQuery destinace od Business.","RQ7,RQ2",,
E6-032,2026-09-04,6,GLOBAL,vendor_pricing,Windsor.ai pricing,https://windsor.ai/pricing/,absolutely all connectors and destinations in all plans. You don't need to worry about hidden fees or premium connectors.,en,Windsor.ai: Free / 23 / 118 / 299 / 598 USD/měs; BigQuery i Looker Studio ve všech plánech – nejlevnější cesta ad-dat do BQ.,"RQ7,RQ2,RQ5",H1,
E6-033,2026-09-04,6,GLOBAL,vendor_pricing,Dataslayer pricing,https://www.dataslayer.ai/pricing,Stop wasting time. Start slaying data.,en,Dataslayer: 29/99/299 EUR/měs (z FAQ; tabulka zobrazovala chybné 20 €); 'Alerts Agent' od Advanced.,"RQ7,RQ2",,
E6-034,2026-09-04,6,GLOBAL,vendor_pricing,Adverity pricing,https://www.adverity.com/pricing,Because every customer is different we don't stick to rigid pricing plans.,en,"Adverity: jen individuální nabídka, enterprise/agentury.",RQ7,,
E6-035,2026-09-04,6,GLOBAL,vendor_pricing,Fivetran pricing,https://www.fivetran.com/pricing,"One contract covers all of your connections, transformations, and activations",en,"Fivetran: Free 500k MAR, Standard usage-based, Enterprise/Business Critical custom.","RQ7,RQ2",,
E6-036,2026-09-04,6,GLOBAL,vendor_pricing,Airbyte pricing,https://airbyte.com/pricing,You shouldn't pay more just because your data volume spikes,en,"Airbyte Cloud Data Replication Standard od 10 USD/měs (volume-based), Core open-source zdarma.","RQ7,RQ2",,
E6-037,2026-09-04,6,GLOBAL,vendor_pricing,Porter Metrics pricing,https://portermetrics.com/en/pricing/,"Monthly pricing: 1 account $15, 2 accounts $30, 3 accounts $39.99, 4 accounts $40, 5-12 accounts $8/account, 13-20 accounts flat $100/mo",en,"Porter Metrics: cena za data-source účet, 12,50 USD/účet/měs ročně; Looker Studio konektory.","RQ7,RQ2",,
E6-038,2026-09-04,6,GLOBAL,vendor_pricing,Coupler.io pricing,https://www.coupler.io/pricing,Pricing built to grow with you,en,Coupler.io: Free / 32 / 132 / 259 USD/měs; BigQuery destinace ve všech tierech.,"RQ7,RQ2",,
E6-039,2026-09-04,6,GLOBAL,vendor_pricing,Improvado pricing,https://improvado.io/pricing,"Get notified of any data, campaign or ops issues.",en,"Improvado: MCP Only 100 USD/měs, Advanced/Enterprise custom s 'Marketing Data Governance' pravidly (50/100).",RQ7,,
E6-040,2026-09-04,6,GLOBAL,vendor_pricing,Keboola pricing,https://www.keboola.com/pricing,Start for free. No credit card required.,en,"Keboola (CZ): Free 60 min compute/měs, overage 0,14 USD/min, Enterprise custom.",RQ7,,
E6-041,2026-09-04,6,GLOBAL,vendor_pricing,Meiro pricing,https://www.meiro.io/pricing,Designed for teams who hate billing surprises,en,Meiro (CZ CDP): 3 tiery bez veřejné ceny.,RQ7,,
E6-042,2026-09-04,6,GLOBAL,vendor_pricing,Checkly pricing,https://www.checklyhq.com/pricing/,Hobby $0 … Starter $24 … Team $64,en,"Checkly: syntetické Playwright testy 0/24/64 USD/měs, alerty email/Slack/webhook/PagerDuty – použitelné jako 'nákupní cesta každé 2 min' test.","RQ7,RQ2",H5,
E6-043,2026-09-04,6,GLOBAL,vendor_pricing,Verified Data pricing,https://www.verified-data.com/pricing,Automated audits at a fixed cost,en,"Verified Data: GA4 monitoring 0/99/149/249 EUR/měs (1–25 streamů, 60+ checků, denní/týdenní alerty); consent crawl 249–699 EUR/měs.","RQ7,RQ2",H5,
E6-044,2026-09-04,6,GLOBAL,vendor_pricing,NiceLookingData pricing,https://www.nicelookingdata.com/pricing,A tag fires in GTM but no key event is configured in GA4... These are the most expensive analytics bugs to track down manually,en,"NLD: 0/49/199 USD/měs; 150+ checků (61 GA4, 44 GTM, 3 cross-checky), Daily Pulse anomálie e-mailem; pozicuje se proti in-house analytikovi (110–250k USD).","RQ7,RQ2,RQ3",H5,
E6-045,2026-09-04,6,GLOBAL,vendor_pricing,GAfix pricing,https://www.gafix.ai/pricing,"Audit your GA4 setup, identify critical issues, and fix them faster",en,"GAfix: audit zdarma / 49 USD / bundle 198 USD; lidské 'service packages' Bronze 199, Silver 299, Gold 499 USD (opravy 3–10 issues).","RQ7,RQ2",H5,nástroj sám prodává lidskou opravu jako navazující balíček
E6-046,2026-09-04,6,GLOBAL,google_docs,GA4 Help – Insights,https://support.google.com/analytics/answer/9443595,You can create up to 50 custom insights per property.,en,"GA4 custom insights: zdarma, 50/property, hourly (jen web)/daily/weekly/monthly, podmínka 'Has anomaly', notifikace pouze e-mailem.","RQ5,RQ7","H1,H5",
E6-047,2026-09-04,6,GLOBAL,google_docs,BigQuery – scheduling queries,https://docs.cloud.google.com/bigquery/docs/scheduling-queries,Check Send email notifications to allow email notifications of transfer run failures.,en,Scheduled queries: e-mail při selhání běhu + Pub/Sub topic; min. interval 5 min; obsah dat musí hlídat vlastní SQL.,"RQ5,RQ7",H1,
E6-048,2026-09-04,6,GLOBAL,google_docs,Dataform – assertions,https://docs.cloud.google.com/dataform/docs/assertions,Dataform runs assertions every time it updates your workflow and it alerts you if any assertions fail.,en,"Dataform assertions (nonNull, uniqueKey, rowConditions, custom SQL) selžou workflow a zobrazí se v execution logs; kanál notifikace nutno doplnit.","RQ5,RQ7",H1,
E6-049,2026-09-04,6,GLOBAL,google_docs,Cloud Monitoring pricing,https://cloud.google.com/stackdriver/pricing,"Execution of Monitoring uptime checks $0.30/1,000 executions … 1 million executions per Google Cloud project … Alerting policies $0.35 per month for each metric reference",en,"Cloud Monitoring: uptime checky 1M/měs zdarma, pak 0,30 USD/1 000; alerting 0,35 USD/měs za metric reference (uvedená účinnost 1. 9. 2027); logy 50 GiB/projekt zdarma.",RQ7,,
E6-050,2026-09-04,6,GLOBAL,google_docs,Looker Studio Pro – about,https://docs.cloud.google.com/looker/docs/studio/about-looker-studio-pro,set up alerts that will notify you and your stakeholders when a chart on your Data Studio report meets criteria that you specify,en,"Looker Studio Pro nově uvádí alerty nad grafem, 200 plánovaných doručení a doručení do Google Chatu; cena per user na stránce neuvedena.","RQ5,RQ7",H1,stránka produkt označuje 'Data Studio Pro'
E6-051,2026-09-04,6,GLOBAL,google_docs,GTM API v2,https://developers.google.com/tag-platform/tag-manager/api/v2,"create, preview and publish a Version",en,"GTM API umí listovat verze/headers, tagy, triggery, práva – ale nemá webhook/push na publish; hlídání změn = polling skript.",RQ7,H5,
E6-052,2026-09-04,6,GLOBAL,google_docs,GA4 BigQuery export,https://support.google.com/analytics/answer/9358801,"Typically exports mid-afternoon in your property's timezone, but can be delayed until later in the day or the next day.",en,"Denní export do BQ může přijít se zpožděním až do dalšího dne, streaming je 'best-effort'; dokumentace nezmiňuje žádnou notifikaci o výpadku.","RQ5,RQ7","H1,H2",
E6-053,2026-09-04,6,GLOBAL,google_docs,GA4 Data API quotas,https://developers.google.com/analytics/devguides/reporting/data/v1/quotas,"Core tokens per property per day: 200,000 … per property per hour: 40,000",en,"Data API kvóty standardní property: 200k tokenů/den, 40k/hod, 10 souběžných requestů – dostatečné pro vlastní hodinový anomaly skript bez BQ.","RQ5,RQ7",H1,
E6-054,2026-09-04,6,GLOBAL,meta_docs,Meta CAPI – verifying setup,https://developers.facebook.com/documentation/ads-commerce/conversions-api/verifying-setup,Event Match Quality is scored from 1 to 10 … aiming for an Event Match Quality score of 6.0 or higher,en,"Events Manager ukazuje EMQ, podíl deduplikovaných eventů a Event Freshness – ale dokument nezmiňuje žádné push notifikace; kontrola = ruční.",RQ7,H5,
E6-055,2026-09-04,6,GLOBAL,blog,Simo Ahava – GTM Monitor,https://www.simoahava.com/analytics/google-tag-manager-monitor/,"if you want to be alerted to issues in data collection, the best way to do this is to monitor the data collection itself",en,"Open-source vzor tag monitoringu: addEventCallback → Cloud Function → BigQuery → Looker Studio; zdarma mimo GCP náklady, ale vyžaduje vlastní údržbu.","RQ7,RQ5","H1,H5",
E6-056,2026-09-04,6,GLOBAL,review_site,Capterra – ObservePoint (WebAssurance),https://www.capterra.com/p/156573/WebAssurance/,You get informed in advance if any of your analytics tagging break in production,en,"Recenze ObservePoint (4,0/5, 3 recenze): kupují kvůli včasné informaci o rozbitém taggingu; stěžují si na pomalou podporu a časté falešné pády journeys.","RQ3,RQ7","H2,H5",
E6-057,2026-09-04,6,GLOBAL,review_site,Capterra – Stape,https://www.capterra.com/p/10028692/Global-Server-GTM-Hosting/,The analytics/monitoring tools...the monitoring tool is only available on,en,"Recenze Stape (5,0/5, 7 recenzí): chválí úsporu času ('no more server'), stížnosti: monitoring jen ve vyšším tieru, pomalá podpora pro agentury, těsný free limit.","RQ3,RQ7",H5,citace v Capterra zkrácena
E6-058,2026-09-04,6,GLOBAL,review_site,GetApp – Supermetrics reviews,https://www.getapp.com/business-intelligence-analytics-software/a/supermetrics/reviews/,Loses connection multiple times,en,"Supermetrics (4,4/5, 109 recenzí, value for money 3,8): kupují kvůli úspoře času s extrakcí; stížnosti: výpadky spojení, příplatky za konektory, pomalá podpora, cena pro malé firmy.","RQ3,RQ7",H2,
E6-059,2026-09-04,6,GLOBAL,review_site,GetApp – Funnel reviews,https://www.getapp.com/business-intelligence-analytics-software/a/funnel/reviews/,"It helps us track campaign performance, understand customer behavior, and see which emails are driving conversions.",en,"Funnel (4,7/5, 19 recenzí): pozitivní; GetApp uvádí starší ceny 120/750 USD – liší se od aktuální stránky (300/600).",RQ7,,
E6-060,2026-09-04,6,GLOBAL,review_site,Shopify App Store – Littledata reviews,https://apps.shopify.com/littledata/reviews,"with Littledata, you skip the 99 mind boggling steps",en,"Littledata (4,8/5, 140 recenzí): kupují kvůli jednoduchému server-side nastavení a rychlé podpoře; 6 % jednohvězdičkových bez viditelného textu.","RQ3,RQ7",,
E6-061,2026-09-04,6,GLOBAL,third_party_blog,GAfix – GA4 audit cost,https://www.gafix.ai/blog/ga4-audit-cost,"Freelance consultants: $1,000–$10,500 (20–60 hours) … Agency projects: $1,500–$8,000",en,"Cenový žebřík auditu: nástroj 0–49 USD vs. konzultant 1 000–10 500 USD; člověk nutný pro sGTM, cross-domain, atribuci, multi-property BQ prostředí.","RQ2,RQ7",H5,
E6-062,2026-09-04,6,GLOBAL,third_party_blog,Trackingplan – GA4 audit tools,https://www.trackingplan.com/blog/ga-4-audit-tools,"a minor code release, a marketing campaign launch, or a third-party script update can silently break your tracking",en,"Vendor argument pro kontinuální monitoring místo manuálních auditů (pomalé, chybové, nestíhají release cyklus).","RQ3,RQ7",H2,vendor content
E6-063,2026-09-04,6,GLOBAL,vendor_site,Trackingplan homepage,https://www.trackingplan.com/,"You can have a perfectly implemented tag, in the right place, firing the right event — and still lose most of your data. If the timing is wrong relative to how real users behave on your specific traffic mix, it is operationally invisible until something makes you look at it differently.",en,"Citace D. Rascóna (Havas): i správně nasazený tag může tiše ztrácet data kvůli timingu; 2,2 mld. eventů/den, 855 issues/den napříč účty.",RQ3,H2,
E6-064,2026-09-04,6,GLOBAL,vendor_site,DataTrue homepage,https://datatrue.com/,DataTrue monitors your implementation 24/7 to identify broken analytics before the errors corrupt your reports.,en,"Pain-komunikace DataTrue: 'Incomplete analytics lead to failed strategies and wasted spend', 'Replace troubleshooting hours with strategic action'.","RQ3,RQ7",H2,
E6-065,2026-09-04,6,GLOBAL,vendor_site,ObservePoint homepage,https://www.observepoint.com/,Catch hidden privacy violations (before regulators do),en,"ObservePoint komunikuje privacy riziko a 'Catch tracking errors fast'; enterprise loga (Microsoft, Adobe, Disney, Roche, Vodafone).","RQ3,RQ7",,
E6-066,2026-09-04,6,GLOBAL,vendor_docs,Elevar docs – Monitoring overview,https://docs.getelevar.com/docs/monitoring-overview,Channel Accuracy Report … Email Alerts … Server Events Log … Error Directory,en,"Elevar Monitoring = porovnání objednávek Shopify vs. konverze přijaté per kanál (GA4, Meta, Google Ads, Klaviyo) + e-mail alerty + log serverových eventů s kódy chyb – jediný nalezený nástroj, který automatizuje G2 bez BigQuery (jen Shopify).","RQ5,RQ7","H1,H5",
E6-067,2026-09-04,6,GLOBAL,vendor_site,Avo Inspector,https://www.avo.app/inspector,Anybody can look at it and understand which bug has the biggest impact.,en,"Avo Inspector detekuje chybějící property, konflikty typů, neočekávané eventy; Slack alerty; instalace přes Segment/RudderStack/SDK.",RQ7,H5,
E6-068,2026-09-04,6,GLOBAL,vendor_pricing,Fivetran docs – alerts,https://fivetran.com/docs/using-fivetran/fivetran-dashboard/alerts,"Depending on your notification settings, we may send you email notifications about new alerts.",en,"Fivetran alerty: chyby připojení zdroje/destinace, konfigurace, auto-pauza transformací; jen e-mail.",RQ7,,
E6-069,2026-09-04,6,GLOBAL,vendor_pricing,Reportz pricing,https://reportz.io/pricing/,$9.90 per dashboard per month,en,"Reportz: 9,90 USD za dashboard/měs, cena klesá s počtem dashboardů; bez alertů (citace ze shrnutí vyhledávače nad pricing stránkou, přímý fetch vrátil prázdnou stránku).","RQ7,RQ2",,
