id,date_accessed,region,segment,source_type,source_url,quote_verbatim,language,situation,what_broke,how_noticed,time_to_notice,impact,would_prevent,has_bq,pain_cluster,evidence_id
NG12-011,2026-09-04,GLOBAL,unknown,vendor_docs,https://webkit.org/blog/17333/webkit-features-in-safari-26-0/,Safari 26.0 now prevents known fingerprinting scripts from reliably accessing web APIs that may reveal device characteristics,en,15.9.2025 Safari 26.0 zavedl pokrocilou ochranu proti fingerprintingu: klasifikovany skript nesmi cist query parametry ani referrer a nesmi zapisovat dlouhodobe uloziste,browser_change,nijak - projevi se jako pomaly rust podilu Direct a pokles mereneho publika na iOS,bez baseline nikdy; jde o strukturalni zmenu,"ztrata UTM, gclid a referreru u casti iOS/Safari navstevnosti; kratka zivotnost cookie","server-side mereni (A5), baseline podilu prohlizecu a sledovani podilu Direct (C4, G3)",unknown,strukturalni ubyvani merenych dat v prohlizecich,EG12-040
NG12-012,2026-09-04,GLOBAL,unknown,vendor_docs,https://webkit.org/blog/14445/webkit-features-in-safari-17-0/,blocking for known tracking query parameters in links,en,18.9.2023 Safari 17.0 zavedl blokovani znamych sledovacich parametru v odkazech (Link Tracking Protection),browser_change,nijak - proklik z reklamy dorazi bez click ID a spadne do direct nebo organic,bez baseline nikdy,cast prokliku z placenych kanalu se v GA4 i v Ads jevi jako neplacena; podhodnoceny ROAS placenych kanalu,"baseline podilu direct podle prohlizece a zarizeni; server-side predani click ID (A5, C4)",unknown,strukturalni ubyvani merenych dat v prohlizecich,EG12-019
NG12-013,2026-09-04,GLOBAL,unknown,vendor_docs,https://webkit.org/tracking-prevention/,ITP deletes all cookies created in JavaScript and all other script-writeable storage after 7 days of no user interaction.,en,Trvale pravidlo Safari ITP: cookies vytvorene JavaScriptem se mazou po 7 dnech neaktivity; pri prichodu s ozdobenym odkazem je zivotnost 24 hodin,browser_change,nijak - projevi se jako vysoky podil novych uzivatelu a kratke atribucni cesty,bez baseline nikdy,"nadhodnoceny pocet novych uzivatelu, ztracena atribuce delsich nakupnich cyklu, znehodnocena remarketingova publika",server-side mereni s prvni-strane cookie nastavovanou serverem (A5),unknown,strukturalni ubyvani merenych dat v prohlizecich,EG12-012
NG12-014,2026-09-04,GLOBAL,unknown,vendor_docs,https://webkit.org/blog/16574/webkit-features-in-safari-18-4/,Partitioned cookies allow third-party content on a web page to create and access cookies on that specific site without allowing cross-site tracking.,en,"31.3.2025 Safari 18.4 zavedl CHIPS (partitioned cookies) - treti-strane cookies v iframe musi mit atribut Partitioned, jinak nefunguji",browser_change,"az kdyz prestane fungovat konkretni funkce (CMP, chat, platebni brana, cross-domain mereni)",tydny,rozbite cross-domain mereni nebo cast platebniho toku v Safari; ztrata casti konverzi,"revize vsech treti-strane cookies v mericim stacku pri zmenach prohlizecu (C5, A1)",unknown,strukturalni ubyvani merenych dat v prohlizecich,EG12-020
NG12-015,2026-09-04,GLOBAL,unknown,vendor_docs,https://privacysandbox.google.com/blog/update-on-plans-for-privacy-sandbox-technologies,"[Retiring] Attribution Reporting API (Chrome and Android), IP Protection, On-Device Personalization, Private Aggregation (including Shared Storage), Protected Audience (Chrome and Android), Protected App Signals, Related Website Sets, SelectURL, SDK Runtime and Topics (Chrome and Android).",en,"17.10.2025 Google zrusil 10 technologii Privacy Sandbox, na ktere se cast trhu v letech 2023-2025 pripravovala",browser_change,z oznameni Googlu,"okamzite z oznameni, ale prace uz byla udelana",investice do migrace mereni a remarketingu na Privacy Sandbox API bez navratnosti,"nekupovat migraci driv, nez je termin potvrzeny; to vyzaduje nekoho, kdo terminy prubezne sleduje (B3, C5)",unknown,zrusena zmena prostredi - prace nadarmo,EG12-016
NG12-016,2026-09-04,GLOBAL,unknown,vendor_docs,https://privacysandbox.google.com/blog/privacy-sandbox-next-steps,[Google] will not be rolling out a new standalone prompt for third-party cookies,en,"Google za 16 mesicu trikrat zmenil plan s treti-strane cookies: 14.12.2023 vypnout vsem ve 2. pololeti 2024, 22.7.2024 misto toho volba uzivatele, 22.4.2025 zadna zmena",browser_change,z oznameni Googlu,okamzite z oznameni,"rozpocty a projekty pripravene na vypnuti cookies (server-side migrace, Privacy Sandbox) ztratily puvodni oduvodneni","prubezne prekladani oznameni do rozhodnuti klienta misto jednorazove paniky (B3, C5, F3)",unknown,zrusena zmena prostredi - prace nadarmo,EG12-011
NG12-017,2026-09-04,EU,unknown,vendor_docs,https://support.google.com/analytics/answer/14275483?hl=en,"If you are using Analytics data with a Google service, such as Google Ads, Play, Display & Video 360 or others, and you take no action, only end users outside the EEA will be included in audiences used by your linked advertising products starting early March, 2024.",en,"Od zacatku brezna 2024 vypadli uzivatele z EHP z publik pouzitych v navazanych reklamnich produktech u tech, kdo neposilali consent signaly",consent_change,propad velikosti publik a vykonu remarketingu; zadny varovny e-mail neprijde,tydny az mesice,"remarketingova publika se vyprazdni, Smart Bidding ztrati signal, konverze v Ads klesnou","kontrola predavani ad_user_data a ad_personalization pri kazde zmene CMP a pred kazdym terminem Googlu (B1, B3)",unknown,"termin Googlu, ktery klient nesleduje",EG12-014
NG12-018,2026-09-04,EU,unknown,vendor_docs,https://support.google.com/admanager/answer/13554116?hl=en,"As of 16 January 2024, a certified CMP integrated with the TCF is required when serving personalized ads to users in the EEA and UK.",en,Od 16.1.2024 je certifikovana CMP integrovana s IAB TCF podminkou pro personalizovane reklamy v EHP a UK; od 31.7.2024 i pro Svycarsko; CMP se recertifikuje kazdych 12 mesicu,consent_change,az z propadu vynosu nebo z odmitnutych reklam,dny az tydny,ztrata personalizovanych reklam pro EHP publikum; pri vyprsele certifikaci CMP tyz dopad znovu,"kvartalni kontrola, ze pouzita CMP je stale certifikovana a integrace aktualni (B1, B3)",unknown,"termin Googlu, ktery klient nesleduje",EG12-013
NG12-019,2026-09-04,EU,unknown,vendor_docs,https://support.google.com/analytics/answer/17016975?hl=en,Google Analytics will transition to using Consent Mode (within Google Ads) as the single control for data.,en,"Od 15.6.2026 prestal prepinac Google Signals v GA4 ridit, zda se data pouzivaji pro reklamu; jedinym ovladacem je Consent Mode v Google Ads",consent_change,"nijak - prepinac v GA4 zustava videt, ale uz neridi to, co drive",bez sledovani nikdy,"compliance postavena na vypnutem Google Signals prestala platit; zaroven se meni, jaka data tecou do Ads","revize nastaveni GA4 a Ads k terminu 15.6.2026 (C2, C6, B3)",unknown,"termin Googlu, ktery klient nesleduje",EG12-041
NG12-020,2026-09-04,GLOBAL,eshop_mid,vendor_docs,https://help.shopify.com/en/manual/checkout-settings/checkout-extensibility/checkout-upgrade,"August 26, 2026 was the deadline for stores on a non-Plus Shopify subscription plan to upgrade their existing Thank you and Order status pages.",en,"Shopify: 28.8.2025 se sekce additional scripts stala jen pro cteni, 26.8.2026 byl termin upgradu Thank you a Order status stranek pro non-Plus obchody",platform_migration,az z chybejicich purchase eventu po terminu,dny az tydny,"kdo nemigroval mericí kod na Customer Events / Web Pixels, prestal merit objednavky vcetne konverzi do Ads a Mety","sledovani terminu platformy za klienta a migrace pred terminem, ne po nem (B3, C5, A1)",unknown,"znamy termin platformy, ktery klient proshvihl",EG12-009
NG12-021,2026-09-04,GLOBAL,eshop_mid,vendor_docs,https://shopify.dev/changelog,"Script tags are deprecated and will stop running on March 1, 2027",en,"24.8.2026 Shopify oznamil, ze ScriptTags (bezny zpusob vkladani mericích skriptu aplikacemi) prestanou fungovat 1.3.2027",platform_migration,zatim se nestalo - jde o znamy budouci termin,predem znamo; termin 1.3.2027,vsechny mericí a marketingove aplikace zavisle na ScriptTags prestanou 1.3.2027 fungovat,"inventura aplikaci a skriptu vyuzivajicich ScriptTags a migrace pred 1.3.2027 (B3, A6)",unknown,znamy budouci termin platformy,EG12-010
NG12-022,2026-09-04,CZ,eshop_small,vendor_docs,https://blog.shoptet.cz/google-analytics-4/,dočasně pozastavili [nasazení] … z důvodu několika nahlášených problémů s měřením … zjišťujeme příčiny,cs,"Shoptet 30.11.2023 rozsiril integrovane GA4 mereni (B2B/B2C pres transaction_type, view_item_list, funnel, generate_lead, nove parametry) a cast nasazeni pak po hlasenich problemu docasne pozastavil",platform_migration,"az z hlaseni obchodniku, ze mereni nesedi - v B2B/B2C dimenzich (not set)",tyden,"nekonzistentni mereni objednavek behem obdobi zmeny; kroky, ktere platforma necha na e-shopu (datovy filtr, vlastni dimenze), zustanou neudelane a klient o tom nevi","kontrola integrovaneho mereni platformy po kazde jeji zmene a dokonceni kroku na strane e-shopu (A1, C1)",no,ticha zmena integrovaneho mereni platformy,EG12-023
NG12-023,2026-09-04,CZ,eshop_small,vendor_docs,https://napoveda.sklik.cz/seznam-event-measurement/,moderní systém měření událostí na vašem webu … nahrazuje dosavadní retargetingové kódy a měřicí skripty konverzí,cs,Seznam v roce 2026 nahrazuje oddelene retargetingove a konverzni kody Skliku jednim skriptem sul.js se server-to-server merenim; oficialni napoveda neuvadi zadny termin migrace,ad_platform_change,nijak dopredu - napoveda termin neuvadi,neurceno,az do migrace se meri starym zpusobem; po prepnuti uctu se meni cisla konverzi i retargetingova publika bez zmeny kampani,"sledovani zmen Seznamu za klienta a migrace v rizenem terminu (B3, D3) - pro Sklik neexistuje zadny monitorovaci nastroj",unknown,zmena ceske ad platformy bez verejneho terminu,EG12-024
NG12-024,2026-09-04,GLOBAL,unknown,vendor_docs,https://developers.facebook.com/docs/graph-api/changelog/version24.0/,Custom conversions: Updating custom conversions that are flagged custom conversions will fail.,en,Meta od 6.1.2026 zakazala aktualizaci oznacenych custom konverzi napric vsemi verzemi API,ad_platform_change,chyba pri zapisu v automatizovanem nastroji nebo tiche nespusteni skriptu,dny az tydny,automatizovana sprava custom konverzi prestala fungovat bez ohledu na pouzitou verzi API,"sledovani changelogu Mety a inventura toho, co v uctu klienta na Marketing API zavisi (D2, F2)",unknown,zmena ad platformy napric vsemi verzemi API,EG12-022
NG12-025,2026-09-04,GLOBAL,unknown,vendor_docs,https://developers.facebook.com/docs/graph-api/changelog/,"Graph API v20.0 released May 21, 2024, sunset September 24, 2026; Marketing API v24.0 released October 8, 2025, sunset October 6, 2026",en,Meta vypina kazdou verzi API po zhruba dvou letech; k datu pristupu jsou nejblizsi terminy 24.9.2026 (Graph v20.0) a 6.10.2026 (Marketing API v24.0),ad_platform_change,az kdyz integrace prestane odpovidat,"predem znamo, ale jen tomu, kdo cte changelog",integrace Conversions API a nastroje postavene na koncici verzi prestanou po sunsetu fungovat - konverze do Mety se zastavi,"kalendar sunsetu API u vsech integraci klienta a upgrade pred terminem (D2, F2)",unknown,znamy budouci termin ad platformy,EG12-005
NG12-026,2026-09-04,GLOBAL,unknown,vendor_docs,https://developers.google.com/google-ads/api/docs/sunset-dates,"v22 release October 15, 2025 – sunset October 2026 (tentative)",en,Google Ads API ma v roce 2026 devet planovanych vydani a kazda major verze sunset po zhruba 13 mesicich,connector_token,az kdyz konektor nebo skript prestane vracet data,dny - dashboard se zastavi,"konektory do BigQuery a Looker Studia, sGTM sablony a vlastni skripty prestanou fungovat po sunsetu verze","kalendar verzi API u vsech konektoru a nastroju a alert na vypadek konektoru (F2, G6)",unknown,znamy budouci termin ad platformy,EG12-007
NG12-027,2026-09-04,GLOBAL,unknown,vendor_docs,https://support.google.com/analytics/answer/9823238?hl=en,"If your property consistently exceeds the export limit, the daily BigQuery export will be paused and previous days' exports will not be reprocessed.",en,Standardni GA4 property ma limit 1 mil. udalosti denne pro davkovy export do BigQuery; pri trvalem prekroceni Google export pozastavi a predchozi dny nedopocita,bq_export_gap,az kdyz nekdo otevre tabulku nebo spadne transformace,dny az tydny,trvala dira v historii - zpetne dopocteni neexistuje; navazne transformace a dashboardy lzou,"denni kontrola, ze denni tabulka prisla a ma ocekavany objem (E1, G6), a hlidani objemu udalosti proti limitu",yes,tiche zastaveni exportu do BigQuery,EG12-047
NG12-028,2026-09-04,GLOBAL,unknown,vendor_docs,https://support.google.com/analytics/answer/13420269,"July 17, 2024 – Additional UTM fields added to the BigQuery Event export for advanced channel analysis; July 19, 2024 – Session traffic source information now available in the GA4 BigQuery Export",en,"Schema GA4 BigQuery exportu se v roce 2024 zmenilo ctyrikrat behem tri mesicu (16., 17. a 19.7. a 22.10.2024)",bq_export_gap,az kdyz transformace selze nebo zacne vracet jina cisla,dny az tydny,"SQL a dbt/Dataform modely bud spadnou, nebo tise zacnou vracet jina cisla nez pred zmenou",sledovani zmen schematu exportu a testy nad modely pri kazde zmene (E3),yes,zmena schematu BigQuery exportu,EG12-048
NG12-029,2026-09-04,GLOBAL,unknown,vendor_docs,https://developers.google.com/tag-platform/tag-manager/server-side/release-notes,"Version 3.0.0 (May 15, 2025): Upgraded to Node.js v22 … Version 4.0.0 (November 10, 2025): Upgraded to Node.js v24",en,"Docker image serveroveho GTM ma 8 vydani 2024-2026, z toho dve major (Node 22, Node 24); kazde vyzaduje aktualizaci Cloud Run revize",gtm_change_dev,nijak - kontejner bezi dal na stare verzi,"neomezene; nikdy, dokud to nekdo nezkontroluje",sGTM bezi na image s nezaplatanymi bezpecnostnimi chybami; pri major skoku hrozi nekompatibilita sablon,"mesicni kontrola verze image a rizena aktualizace revize (A5, G5)",unknown,neaktualizovany server-side kontejner,EG12-004
NG12-030,2026-09-04,GLOBAL,unknown,vendor_docs,https://support.google.com/tagmanager/answer/4620708?hl=en,"February 4, 2026: Google Ads will automatically collect broader website event data. Advertisers may notice additional network requests to Google domains when these events are transmitted.",en,4.2.2026 Google Ads zacal automaticky sbirat sirsi udalosti z webu; klient uvidi jen dalsi sitove pozadavky na domeny Googlu,consent_change,az z auditu sitovych pozadavku nebo z dotazu pravnika,neurceno,"meni se, jaka data odchazi do Googlu bez vedomeho nastaveni - dopad na pravni posouzeni i na duplicity konverzi","kvartalni audit toho, co realne odchazi z webu (B1), a revize po kazde zmene Google tagu",unknown,ticha zmena rozsahu sbiranych dat,EG12-045
NG12-031,2026-09-04,GLOBAL,unknown,vendor_docs,https://developer.woocommerce.com/changelog/,"WooCommerce 11.0.0 (August 4, 2026): Customers can claim previous guest checkout orders … Improvements to analytics accuracy and resilience … Database update required.",en,"WooCommerce vydal 10 verzi za 2,5 mesice (23.6.-3.9.2026), z toho major 11.0.0 meni objednavkovy tok i analytiku",release_web,az z chybejicich nebo zdvojenych purchase eventu po aktualizaci pluginu,dny az tydny,"kazda aktualizace platformy muze zmenit thank-you stranku, hodnotu transakce (viz oprava DPH v 10.9.4) nebo poradi skriptu","QA mereni po kazde aktualizaci platformy, ne jen po vlastnim releasu (A1)",unknown,aktualizace e-shopove platformy,EG12-039
