id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EK8-011,2026-09-06,12,EU,marketplace,"Sortlist.be - katalog belgickych agentur Web analytics (verejne minimalni rozpocty)",https://www.sortlist.be/fr/analytics,"DataSynergy: A partir de 5 000EUR en Web analytics; Sweet Globe: 1 000EUR; Clef2web: 1 000EUR; Cology Digital: 1 000EUR; Agifly: 5 000EUR; Les Ecrits du Web: 1 000EUR; Sigli: 10 000EUR; Cartel Agency: 5 000EUR; Flon.be: 1 000EUR; deBottomline: 1 000EUR; sparkle.tech: 3 000EUR; Endare: 1 000EUR; Ridder Marketing: 1 000EUR; CLICKTRUST: 3 000EUR; Yappa: 3 000EUR; Brandimpact: 1 000EUR; Nexuro SRL: 3 000EUR; Follo: 1 000EUR; Expansion: 1 000EUR; DNA Solutions: 5 000EUR",fr,"Dvacet belgickych agentur s verejnym minimalnim rozpoctem projektu web analytics. Rozdeleni: 10x 1 000 EUR, 4x 3 000 EUR, 4x 5 000 EUR, 1x 10 000 EUR. Modus 1 000 EUR stejne jako ve Francii. Ani jedna z 20 agentur neuvadi mesicni cenu - opet projektovy, nikoli pausalni trh.",RQ1;RQ2;RQ6,H3;H4,"Belgie doplnena jako nova zeme evropskeho vzorku; stejny vzorec jako FR"
EK8-012,2026-09-06,12,EU,marketplace,"cenauslug.pl - Konfiguracja analityki internetowej Google Analytics 4, cennik 2026 (agregator cen)",https://cenauslug.pl/firma-i-biuro/konfiguracja-analityki-internetowej-google-analytics-4,"Sredni koszt konfiguracji analityki internetowej Google Analytics 4 w 2026 roku wynosi 2 386 zl (dane z 7 serwisow). Ceny za wdrozenie wahaja sie od 1 800 zl w Katowicach do 2 800 zl w Warszawie. (...) szacunkowy koszt robocizny za jednorazowa konfiguracje i wdrozenie analityki internetowej Google Analytics 4. Czas realizacji: 3 dni - 1 tyg.",pl,"Polsky agregator cen sluzeb uvadi prumernou cenu jednorazove konfigurace GA4 v roce 2026 na 2 386 zl (= 13 839 Kc) z dat 7 poskytovatelu, s regionalnim rozpetim 1 800 zl (Katowice) az 2 800 zl (Varsava). ZADNA mesicni ani opakovana polozka v cenniku neexistuje - kategorie 'udrzba mereni' v polskem agregatoru sluzeb neni.",RQ1;RQ2;RQ6,H3,"Nezavisly agregacni zdroj, nikoli cenik jednoho dodavatele; regionalni rozptyl v PL je 1,56x"
EK8-013,2026-09-06,12,EU,vendor_page,"DevaGroup (PL) - Wdrozenie Google Analytics 4 (GA4) i Google Tag Manager",https://www.devagroup.pl/analityka,"1599zl netto (uslugi) / od 2999zl netto (e-commerce, rozwiazania dedykowane). Do kazdego wdrozenia oferujemy profesjonalne wsparcie i konsultacje.",pl,"Polska agentura ma verejne ceny jednorazovych implementaci GA4 (1 599 zl pro sluzby, od 2 999 zl pro e-shop), ale ZADNOU mesicni polozku, zadny SLA a zadny monitoring. Podpora po nasazeni je popsana jen slovne jako 'profesjonalne wsparcie i konsultacje' bez ceny.",RQ1;RQ2,H3,"Paty polsky negativni nalez v kole"
EK8-014,2026-09-06,12,EU,vendor_page,"Double Digital (PL) - Cennik Google Ads: koszt obslugi i setup",https://double-digital.pl/uslugi/google-ads/cennik/,"od 1 490 zl netto / mies. (kampanie lokalne); od 2 490 zl netto / mies. (firmy uslugowe i B2B lead gen); od 2 990 zl netto / mies. (e-commerce). Setup: od 1 500 / 2 500 / 3 000 zl netto. Na wycene wplywaja liczba kont, krajow, produktow, kampanii, jezykow, integracji, zakres analityki i czestotliwosc raportowania.",pl,"Polska PPC agentura ma verejny mesicni cenik 1 490-2 990 zl netto (8 642-17 342 Kc). Rozsah analytiky je vyslovne uveden jako faktor ceny, ale implementace GA4, integrace CRM, offline konverze a call tracking se oceniuji ZVLAST. Potvrzuje kotvu: polsky klient je zvykly platit za PPC pausal 1,5-3 tis. zl, analytika je priplatek.",RQ2;RQ4,H3,"PL obdoba ceskeho PPC pausalu 13 900 Kc; e-commerce tier 2 990 zl = 17 342 Kc je temer presne cesky median PPC pausalu"
EK8-015,2026-09-06,12,EU,vendor_page,"Francouzske agentury bez verejne ceny za kontinualni spravu (souhrn peti subjektu)",https://www.empirik.fr/google-analytics-4/,"Empirik: 'Formation et accompagnement (...) Mise en place du Datawarehouse Google BigQuery' - cena jen 'Demander un devis'. GAlytics (Leo Texier): 'Contactez-moi ou planifiez un premier audit gratuit de 30 minutes' - zadny tarif. Growix: 'On suit les donnees sur quelques semaines pour verifier la stabilite, corriger les ecarts eventuels et enrichir le dashboard' - zadna cena. Christophe Dubois (freelance GTM): 'Tarif journalier transparent, sans frais de structure (...) en forfait mensuel d'accompagnement selon vos besoins' - castka neuvedena. WebAnalyste: 'Des tarifs adaptes a chaque organisation' - zadna castka.",fr,"Pet dalsich francouzskych subjektu (agentury i freelanceri) nabizi kontinualni doprovod nebo mesicni pausal SLOVNE, ale ani jeden neuvadi castku. Christophe Dubois pouziva doslova termin 'forfait mensuel d'accompagnement', WebAnalyste 'tarifs adaptes'. Ve Francii jsme nenasli ANI JEDEN verejny mesicni cenik za spravu mereni.",RQ1;RQ2;RQ6,H3;H4,"Klicovy negativni nalez francouzske casti ukolu; zdroje: empirik.fr/google-analytics-4/, galytics.fr/?page_id=79, growix.fr/tracking-analytics/, chridubois.com/services/2-freelance-google-tag-manager, webanalyste.com/agence-google-analytics/"
EK8-016,2026-09-06,12,EU,vendor_page,"Junto (FR) - Agence Web Analytics, dispositifs mensuels avec prix public",https://junto.fr/services/agence-web-analytics/,"Fiabilisez votre data et votre tracking - Une donnee juste pour decider. Des 1 335 EUR/mois. // Scalez votre acquisition rentable - Des 2 670 EUR/mois; Dominez votre SEO et votre GEO - Des 1 780 EUR/mois; Transformez vos leads en clients - Des 1 335 EUR/mois; Performance 360 sur-mesure - Sur devis. // a partir de 2 000 EUR pour un audit ou setup. // Monitoring: Maintenance de la data quality; Tests de non regression automatises du datalayer; Tests de parcours automatises. // Support / TMA: Banque d'heures personnalisee; Support reactif; Consommation au quart d'heure. // un entrepot BigQuery de 145 champs documentes",fr,"NEJDULEZITEJSI NALEZ CELEHO UKOLU: francouzska agentura Junto ma VEREJNOU MESICNI CENU za samostatny produkt kontinualni spravy mereni - 'Fiabilisez votre data et votre tracking' od 1 335 EUR/mesic (= 33 375 Kc). Dodavka zahrnuje automatizovane regresni testy dataLayer, automatizovane testy nakupnich cest, udrzbu datove kvality a vlastni BigQuery sklad se 145 dokumentovanymi poli. Podpora je resena jako 'banque d'heures' uctovana po ctvrthodinach. Reakcni doba neni cislem.",RQ1;RQ2;RQ3;RQ4;RQ6,H1;H4;H5,"Prvni evropsky veřejný mesicni cenovy bod za spravu mereni VCETNE BigQuery mimo dva jiz zname (11 250 a 45 000 Kc); lezi presne mezi nimi. Zaroven prvni doklad, ze automatizovane regresni testy dataLayer nekdo v EU prodava jako soucast pausalu."
EK8-017,2026-09-06,12,EU,vendor_page,"WEBIAPROD (FR) - Web analytics et tracking GA4",https://www.webiaprod.fr/web-analytics-tracking/,"Un audit seul se facture entre 600 et 1 200 EUR selon la taille du site. La remise a niveau complete, plan de taggage, implementation, consent mode, tableaux de bord, se situe generalement entre 1 500 et 4 000 EUR. (...) Une lecture commentee trimestrielle est incluse la premiere annee (...) Un suivi trimestriel optionnel existe ensuite.",fr,"Francouzska agentura uvadi verejne rozpeti jednorazovych cen (audit 600-1 200 EUR, kompletni implementace 1 500-4 000 EUR) a jako kontinualni prvek nabizi KVARTALNI komentovanou cetbu dat - v prvnim roce zdarma, pak volitelne. Kontinualni sluzba je tedy kvartalni, nikoli mesicni, a nema samostatnou cenu.",RQ1;RQ2;RQ4,H4,"Rytmus 'kvartalne' misto 'mesicne' - relevantni pro navrh dodavky; komentovany report jako akvizicni bonus prvniho roku"
EK8-018,2026-09-06,12,EU,vendor_page,"CodeMix (RO) - Implementare Tracking GA4, GTM, Server-Side Tracking",https://www.codemix.ro/tracking-avansat/,"Tracking Lite: 125 EUR / o singura data. Tracking Server-Side: 40 EUR / luna, +100 EUR o singura data. (...) Oferim suport tehnic dupa implementare si puteti monitoriza periodic functionarea tracking-ului, actualizand configuratiile atunci cand website-ul sau platformele utilizate sufera modificari.",ro,"Rumunska agentura ma VEREJNOU mesicni cenu za server-side tracking: 40 EUR/mesic (= 1 000 Kc) plus 100 EUR jednorazove; zakladni implementace 125 EUR jednorazove. Je to nejnizsi verejna evropska mesicni cena za trackingovou sluzbu, jakou rese nasla. Rozsah je ale hlavne provoz sGTM plus 'technicka podpora po implementaci' - bez SLA, bez hodin, bez BigQuery.",RQ1;RQ2;RQ6,H3;H4,"Rumunsko jako nova zeme vzorku; ukazuje spodni hranici stredoevropske cenove hladiny a to, ze v levnych trzich se sGTM prodava za desetiny ceny zapadoevropskeho hostingu"
EK8-019,2026-09-06,12,EU,vendor_page,"OmniMedia (RO) - Servicii Web Analytics & Tracking GA4",https://www.omnimedia.ro/agentie-analytics/,"Oferim atat implementari 'One-time' (proiect fix de setup/audit), cat si mentenanta lunara pentru clientii care doresc monitorizare continua, depanare si actualizarea rapoartelor.",ro,"Rumunska agentura ma kontinualni spravu mereni pojmenovanou jako 'mentenanta lunara' a definuje ji presne trema aktivitami: prubezny monitoring, odstranovani zavad a aktualizace reportu (kody G1, G7, F1). Cena neuvedena, SLA neuvedeno, BigQuery nezminen. Formulace je nejblizsi definici DataLayer tieru 1, jakou rese v EU nasla.",RQ1;RQ4,H4;H5,"Doslovna trojice 'monitorizare continua, depanare, actualizarea rapoartelor' je pouzitelna jako vzor formulace vstupniho tieru"
EK8-020,2026-09-06,12,EU,blog_agentura,"Webanalist.com (NL) - Google Analytics uitbesteden: wanneer loont het en wat kost het?",https://webanalist.com/google-analytics-uitbesteden/,"uurtarieven tussen 60 EUR en 150 EUR per uur (...) gemiddeld 105 EUR per uur of 120 EUR per uur (...) rond 475 EUR voor installatie, inrichting en een kennissessie (...) Performance Marketing Support start bijvoorbeeld vanaf 250 EUR per maand. Dit dekt regelmatige controles, campagne-aanpassingen en hulp bij nieuwe trackingvraagstukken. (...) Doorlopend beheer betekent regelmatige analyses voor verbeterpunten. Specialisten richten nieuwe metingen in, koppelen platforms en zorgen dat tracking meegroeit.",nl,"Nizozemsky prehled cen za outsourcing GA: hodinove sazby 60-150 EUR (prumer 105-120 EUR/h), zakladni implementace kolem 475 EUR a KONTINUALNI PODPORA od 250 EUR/mesic (= 6 250 Kc), ktera pokryva pravidelne kontroly, upravy kampani a pomoc s novymi trackingovymi otazkami. Presne odpovida obsahu navrhovaneho DataLayer tieru 1 - a je o tretinu levnejsi nez 8 900 Kc.",RQ1;RQ2;RQ6,H3;H4,"Pozor: castka 250 EUR/mes je v clanku citovana jako produkt jineho dodavatele ('Performance Marketing Support'), nikoli vlastni cenik autora - je to trzni odkaz, ne primy cenik. Hodinove sazby jsou vlastni prehled autora."
EK8-021,2026-09-06,12,EU,vendor_page,"GA4 Support (NL) - Google Tag Manager Implementatie",https://www.ga4support.nl/google-tag-manager-implementatie/,"Google Tag Manager Basis: 499 EUR eenmalig, vanaf (excl. btw), inclusief korte nazorg. Serverside tagging Advanced: Via serverside-support.nl - vanaf 20 EUR/mnd. Losse GTM audits vanaf 450 EUR.",nl,"Nizozemsky specialista ma verejny cenik: implementace GTM od 499 EUR jednorazove, samostatny audit GTM od 450 EUR a server-side tagging jako mesicni predplatne od 20 EUR/mes (= 500 Kc). Kontinualni sprava mereni jako produkt s cenou NEEXISTUJE - jen 'korte nazorg' (kratka nasledna pece) v cene implementace.",RQ1;RQ2,H3;H4,"Dalsi doklad, ze i v drazsim zapadoevropskem trhu je verejne ocenena implementace a hosting, nikoli sprava"
EK8-022,2026-09-06,12,EU,blog_agentura,"Webma.hu (HU) - Marketing ugynokseg arak Magyarorszagon 2026",https://webma.hu/blog/marketing-ugynokseg-arak-magyarorszagon-2026-mit-kapsz-valojaban-a-penzedert/,"netto 6.000-30.000 Ft/ora - junior szinttol a tapasztalt senior specialistaig (...) Meres es analitika: 150.000-500.000 Ft projekt alapon - az integracio melysegetol fuggoen (...) PPC kampanykezeles: 150.000-500.000 Ft/ho (...) Komplex havidijak: 200.000-500.000 Ft/ho (alap), 500.000-1.500.000 Ft/ho (minosegi), 1.000.000-3.000.000 Ft/ho (komplex). Meresi infrastruktura. GA4, GTM, konverziokovetes - ha a meres rossz, minden dontes rossz adaton alapul.",hu,"Madarsky cenovy prehled marketingovych sluzeb 2026 ocenuje 'mereni a analytiku' vyslovne PROJEKTOVE (150-500 tis. Ft za projekt), zatimco PPC, SEO, obsah i socialni site ocenuje MESICNE. I v prehledu, ktery ma mesicni cenu u vsech ostatnich disciplin, je mereni jedina polozka bez mesicni sazby.",RQ1;RQ2;RQ6,H3,"Nejsilnejsi jednotlivy doklad vzorce 'mereni se ceni projektove, vse ostatni pausalne'. Kurz HUF neni v zadani, proto v pricing radku neni price_czk_month."
EK8-023,2026-09-06,12,EU,vendor_page,"iWebma (HU) - Google Analytics tanacsadas, GA4, sGTM",https://google-analytics-tanacsadas.hu/,"Folyamatos tanacsadas (retainer). Hosszu tavu egyuttmukodes: rendszeres adatminoseg-ellenorzes, havi karbantartas, proaktiv strategiai javaslatok.",hu,"Madarsky poradce ma retainer jako jeden ze ctyr modelu spoluprace a popisuje ho presne trema aktivitami: pravidelna kontrola kvality dat, mesicni udrzba a proaktivni strategicka doporuceni. Cena, hodiny ani SLA nejsou uvedeny.",RQ1;RQ4,H4,"Madarsko jako nova zeme vzorku; formulace 'rendszeres adatminoseg-ellenorzes' (pravidelna kontrola kvality dat) je presna obdoba navrhovaneho tieru 1"
EK8-024,2026-09-06,12,EU,vendor_page,"Converteo (FR) - vlajkova lod francouzskeho data consultingu",https://www.converteo.com/,"Contactez-nous (zadna cena, zadny TJM, zadny rozpocet nikde na strance)",fr,"NEGATIVNI NALEZ: nejvetsi francouzska datova poradenska firma neuvadi zadnou cenu, zadnou denni sazbu ani rozpoctove pasmo a nema na strance pojmenovanou kontinualni sluzbu typu 'run' nebo 'TMA'. Horni polovina francouzskeho trhu je stejne neznama jako horni polovina ceskeho - vzorek verejnych cen je systematicky vychyleny dolu i ve Francii.",RQ1;RQ2,H3,"Presna obdoba mezery B2 z 2. kola (ceske subjekty 'na dotaz'); plati i pro Francii"
EK8-025,2026-09-06,12,EU,vendor_page,"Conversion.pl (PL) - Opieka analityczna (opakovane overeni k 2026-09-06)",https://conversion.pl/uslugi/opieka-analityczna/,"Zapewniamy, ze gromadzone w organizacji dane sa danymi wysokiej jakosci. Utrzymujemy i rozwijamy narzedzia analityczne. Dbamy o to, aby zbierane dane sluzyly organizacji do rozwoju biznesu. Wdrazamy wiedze do organizacji. (...) rezerwujemy czas pracy zespolu w wysokosci 1 lub 2 dni w tygodniu (...) przewidywalny koszt (...) szybkie reagowanie na nagle sytuacje, np. bledy w danych",pl,"Overeno znovu k 2026-09-06: nejvetsi polska analyticka agentura stale NEMA verejnou cenu za 'Opieka analityczna'. Kapacita se meri ve DNECH V TYDNU (1 nebo 2), ne v hodinach - tj. 4-8 clovekodnu mesicne, coz je rad vyse nez navrhovane DataLayer tiery. Argumentace je 'levnejsi nez vlastni analytik' a 'predvidatelny naklad'. Rychla reakce na chyby v datech je slibena slovne, bez cisla. BigQuery ani alerting nejsou v popisu sluzby.",RQ1;RQ2;RQ4,H3;H4,"Potvrzeni zjisteni EG7-005 z 2. kola beze zmeny; osa ceneni 'dny v tydnu' je jina nez ceska 'hodiny v pausalu'"
