id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EK10-011,2026-09-06,12,EU,institution,"GOV.UK – Analytics on GOV.UK (manual pro vyvojare, sekce Frontend)",https://docs.publishing.service.gov.uk/manual/analytics.html,GOV.UK uses Google Analytics 4 (GA4) to track user journeys through the site. ... The structure of the data sent to GA4 is recorded in our implementation record. ... Browser extensions such as Omnibug and Analytics Debugger show data being sent to Google Analytics. This is useful for testing what is being sent to GA and when.,en,"Provozni manual mereni pro vyvojare: kde zije analyticky kod (govuk_publishing_components), jak se debuguje, ktere publikacni aplikace maji vlastni pristup, odkaz na vyvojarskou prirucku GA4. Ma pole 'owner_slack: #govuk-frontenders', tedy explicitne pojmenovaneho vlastnika a kanal. Kody aktivit: A1, A2, A4, H1, H2, H4.",RQ4,H5,"Doklad, ze i organizace s vlastnim tymem potrebuje presne ty artefakty, ktere navrzena sluzba slibuje: vlastnik mereni, dokumentace, postup debugovani, verzovany merici plan. Typ: interni dokumentace zverejnena, ne klientsky vystup."
EK10-012,2026-09-06,12,US,saas_tool,"Analytics Playbook (Krista Seiden) – Google Analytics 4 Audit, bezplatny Looker Studio dashboard (5 stran kontrol)",https://kpplaybook.com/resources/google-analytics-4-audit/,"Acquisition: number of mediums in use, case sensitivity issues in sources/mediums, separation of paid vs. organic social, percentage of sessions marked 'Unassigned' | Pages: count of unique page paths, case consistency, query parameter fragmentation, personal information detection (email indicators), 404 error pages | Events & Conversions: total event count (you can have up to 500 events), event naming consistency, duplicate or misspelled event names | Overall Data Quality: staging/test domain data collection, self-referral issues, Google Ads linking verification | eCommerce: transaction count accuracy, duplicate transactions, test transaction presence, shopping funnel progression, referral attribution accuracy",en,"Hotovy verejny artefakt 'seznam kontrol kvality dat' – 5 stran a zhruba 25 konkretnich kontrol, ZDARMA a BEZ BigQuery (bezi na Looker Studio nad GA4 Data API). Pokryva presne to, co navrzeny tier 1 slibuje jako obsah 'dennich automatickych kontrol': neprirazene sessions, duplicitni transakce, testovaci data, self-referral, PII v URL, nekonzistentni pojmenovani eventu, limit 500 eventu. Kody aktivit: C1, C3, C4, D1, D4, D5, G3.",RQ2;RQ4,H4,"Dulezite pro cenu tieru 1: artefakt 'co hlidame' neni diferenciator – existuje ve verejne, bezplatne a okamzite pouzitelne podobe. Diferenciatorem zustava jen to, ze nekdo ty kontroly kazdy den spusti, vyhodnoti a zareaguje. Typ: SABLONA / nastroj, ne klientsky vystup."
EK10-013,2026-09-06,12,CZ,saas_tool,Signals Bar (CZ) – produktova stranka: co se hlida a jak vypada vystup,https://www.signals.cz/produkty/signals-bar,"Signals Bar průběžně sleduje data z reklamních systémů (Google Ads, Meta, Sklik), e-shopových backendů i Google Analytics. ... Zpráva obsahuje přesný kontext – o jaký účet, kanál nebo produkt jde a jak velká je odchylka. ... stahuje data průběžně, takže hlídá aktuální stav, ne čísla stará týden.",cs,"Ceska komodita detekce, se kterou se navrzeny tier 1 stretava. Vystupem NENI report, ale ZPRAVA do Slacku / Teams / e-mailu / SMS s kontextem (ktery ucet, kanal nebo produkt a jak velka odchylka). Alerty jsou filtrovane podle uzivatelskych pravidel: urgentni hned, ostatni souhrnne jednou za par dni – tedy explicitni reseni alert fatigue. Hlida: zablokovani nebo vycerpani kreditu na Google Ads/Meta/Sklik, funkcnost kosiku, mereni konverzi, stav skladu, vykyvy navstevnosti a konverzi. Na strance jsou dva nahledove obrazky, ZADNE verejne demo ani ukazka vystupu. Kody aktivit: G1, G2, G3, G6. Nevyzaduje BQ.",RQ2;RQ4,H4,"Doplneni k 2. kolu: Signals Bar neprodava artefakt, prodava notifikaci. Jeho verejne ukazky jsou dva screenshoty. To je nizka lat pro artefakt – klientsky vystup nezverejnuje ani nejviditelnejsi cesky konkurent v detekci."
EK10-014,2026-09-06,12,EU,saas_tool,"ga4monitor.com – rozsah kontrol a podoba vystupu (health score, PDF/PPT export)",https://www.ga4monitor.com/,"35+ data quality checks ... tag firing, event naming, conversion setup, attribution, and data retention ... Scheduled audits weekly (Starter/Pro) or daily (Agency); continuous monitoring up to 12× daily ... Reports: PDF and PowerPoint ... AI-generated, property-specific guidance",en,"Nejblizsi verejny ekvivalent celeho tieru 1 jako softwaru. Vystupy: (1) dashboard se skore zdravi mereni a poctem otevrenych problemu, (2) alert do e-mailu / WhatsApp / Slacku / Teams, (3) EXPORT REPORTU do PDF a PowerPointu, (4) AI doporuceni k dane property. Screenshot na strance ukazuje health score 88 (+16 bodu), 2 otevrene problemy (1 kriticky, 1 varovani) a seznam jednotlivych kontrol se stavem pass/fail/warning. Kontroly zahrnuji: spravne spousteni GA4 tagu, nastaveni purchase eventu, chybejici User ID, duplicitni pageview, konfigurace atribuce. Kody aktivit: A4, C1, C2, C4, D1, G1, G3, G4. Nevyzaduje BQ.",RQ2;RQ4,H4,"Zesiluje zaver 2. kola: nejen detekce, ale i ARTEFAKT (report v PDF/PPT se skore a seznamem nalezu) je od roku 2026 komodita za 667 Kc/mes. Artefakt sam o sobe tedy neobhaji tier 1; obhajuje ho jen triaz a oprava. Typ: produktovy vystup nastroje, ne klientsky report cloveka."
EK10-015,2026-09-06,12,CZ,blog_agentura,6clickz s.r.o. (ICO 07182368) – 'Zpracovani measurement planu pro GA4' (metodika + vzorovy soubor za formularem),https://www.6clickz.com/cs/zpracovani-measurement-planu-pro-ga4/,"Při určení událostí a parametrů pracujeme se vzorovým souborem, který obsahuje všechny typy zažitých událostí a parametrů. ... Množství pluginů, automatizovaných migrátorů a samozvaných GA4 expertů vám bude slibovat nasazení do 24 hod. a nebude k tomu potřebovat takto rozsáhlý plán. ... vzorový soubor, který si můžete stáhnout zde",cs,"Ceska agentura popisuje measurement plan jako dodavatelny artefakt a nabizi vzorovy soubor. Metodika: 4 urovne cilu, pak seznam udalosti a parametru rozdeleny do tri kategorii (standardni GA4 podle osvedcenych postupu / udalosti oznacene hvezdickou, ktere nejsou doporucene Googlem, ale agentura je pouziva / vlastni eventy z Universal Analytics k migraci). Soucasti je i sprava pristupu (limitovani prav, skryti revenue a cost pred konkretnimi uzivateli) a Collections po oddelenich. Na strance je pet screenshotu skutecneho planu. Kody aktivit: A2, A4, C1, C6, H2.",RQ4,H5,"DULEZITY LIMIT: odkaz 'stáhnout zde' neni hypertextovy odkaz na soubor, ale HubSpot formular vlozeny na strance (js.hsforms.net). Vzorovy soubor je tedy lead magnet za kontaktnim udajem; podle pravidla 3 (nekontaktovat, nevyplnovat formulare) jsem ho nestahoval, takze jeho obsah znam jen ze screenshotu na strance. Typ: SABLONA agentury, ne klientsky vystup. Datum publikace 2023 (screenshoty 02/2023) – z era GA4."
EK10-016,2026-09-06,12,US,vendor_docs,Segment / Twilio – 'How to create a tracking plan' + stazitelna sablona v Google Sheets,https://www.twilio.com/en-us/resource-center/how-to-create-a-tracking-plan,"A data tracking plan helps businesses clarify what events they're tracking, how they're tracking them, and why. Use this template to help create your tracking plan.",en,"Nejcastěji citovana verejna sablona mericiho planu. Dokumentuje nazev eventu, popis a oduvodneni, misto v kodu, vlastnosti (properties) a stav implementace; navazujici specifikace jsou rozdelene podle typu produktu (SaaS, mobil, e-commerce, video). Odkaz na tabulku: https://docs.google.com/spreadsheets/d/13mkHbql_6OX00OEFkaissk-SfC9qULXgkPusPvTDRPQ/ . Kody aktivit: A4, H2.",RQ4,H5,"Overeno: tabulka vraci HTTP 401 bez prihlaseni ke Google uctu, obsah sloupcu jsem tedy necetl primo a popis vychazi z textu clanku. Stranka NEOBSAHUJE zadne ustanoveni o vlastnictvi planu ani o kadenci revizi – tedy presne ta cast, kterou by kontinualni sluzba prodavala. Typ: SABLONA dodavatele nastroje."
EK10-017,2026-09-06,12,EU,vendor_sla,Matomo (InnoCraft) – Support plans: reakcni doby podle tarifu,https://matomo.org/support-plans/,"Team Bundle / Business Bundle / Enterprise Bundle: 12-hour initial response target during support hours, 24/5 support coverage ... VIP / Custom Support: 6-hour initial response target during support hours, 24/5 support coverage, dedicated project manager for onboarding",en,"Dalsi SLA s cisly mimo UK/US (Matomo, Novy Zeland / EU). Ctyri tarify podpory: tri z nich slibuji PRVNI REAKCI do 12 hodin v ramci podporovanych hodin, nejdrazsi VIP do 6 hodin; pokryti 24/5 u vsech. Zadny tarif neslibuje dobu VYRESENI, jen dobu prvni reakce. Kody aktivit: H5.",RQ2;RQ4,H3,"Trzni kotva pro reakcni dobu: hlavni open-source konkurent GA4 slibuje 12 h prvni reakce ve standardu a 6 h v nejdrazsim tarifu. Navrzene SLA DataLayer.cz (dalsi PD / 8 h / 4 h) je u tieru 2 a 3 prisnejsi nez cokoliv, co slibuje Matomo nebo Stape. Ceny tarifu nejsou na strance uvedeny."
EK10-018,2026-09-06,12,US,case_study,"Speaker Deck – 'Analytics Report' (digitalmarketingxic), popis 'GA4 report www.xploreitcorp.com', publikovano 2025-09-09",https://speakerdeck.com/satheeshckr/analytics-report,"XploreitCorp | XploreitCorp Untitled exploration | Date 11 Aug 2025 - 7 Sept 2025 | Sept 2025 Analytics | Direct traffic – Average session duration – 25-34, 18-24, unknown | Organic traffic – Average session duration – 18-24, 25-34, 45-54, 35-44, unknown | Free-form 1 | Go to report",en,"SKUTECNY klientsky report z ery GA4 – jediny, ktery se za dve kola reserse podarilo najit. Je to JEDNOSTRANKOVY PDF export z GA4 Explorations, nazev tabulky zustal 'Untitled exploration', obdobi 11. 8. – 7. 9. 2025, jedna volna tabulka: prumerna doba relace podle vekove skupiny, rozdelena na Direct a Organic. Zadny komentar, zadne doporuceni, zadne srovnani s minulym obdobim, zadny nazev klienta v hlavicce krome jmena property. Kody aktivit: F3 (v nejchudsi mozne podobe). Nevyzaduje BQ. Stazeny PDF: files.speakerdeck.com/presentations/96d5a76528a04e709ec618efb86f29ec/data__2_.pdf, 1 strana, 215 kB.",RQ4,H5,"Splnuje pozadavek 'skutecny klientsky vystup z ery GA4'. Zaroven je to nejsilnejsi argument pro produkt: latka, proti ktere se komentovany mesicni vystup vymezuje, je fakticky nulova – export s nazvem 'Untitled exploration'. Deck ma 12 zhlednuti, tedy nejde o marketingovou ukazku, ale o skutecne sdileni pracovniho vystupu."
EK10-019,2026-09-06,12,US,institution,US GSA – Digital Analytics Program (DAP) API dokumentace: verejne uvedene limity kvality dat,https://open.gsa.gov/api/dap/,"Report data are limited to sites which have a minimum of 50 visits in the report period. ... Data may be subject to sampling and should not be relied upon for 100% accuracy. ... This data should be used to examine high-level trends and provide general insights into user demographics and behavior. ... API V2 returns GA4 data beginning August 1, 2023 to present. API V1 returns Universal Analytics data from January 1, 2018 through June 24, 2024.",en,"Verejny artefakt americke federalni spravy: API nad GA4 (Analytics 360) daty vsech federalnich webu se 16 typy reportu na trech urovnich (vladni celek, urad, domena). Podstatna je sekce omezeni: prah 50 navstev, explicitni upozorneni na sampling a na to, ze data nejsou 100% presna, a datovy predel mezi UA a GA4 (24. 6. 2024). Kody aktivit: C4, F1, F3.",RQ3;RQ4,H5,"Pouzitelny vzor pro cast klientskeho reportu, kterou v ceskem prostredi nikdo nepise: EXPLICITNI ODSTAVEC O TOM, CO DATA NEUMI (prahy, sampling, predely). Typ: verejna dokumentace instituce, ne klientsky report."
EK10-020,2026-09-06,12,EU,github,Efeonce – README.md referencni knihovny mereni: katalog devíti artefaktu vcetne normalizovaneho snapshotu GTM kontejneru,https://github.com/efeoncepro/greenhouse-eo/blob/main/docs/reference/measurement-gtm-ga4/README.md,"container-snapshot.json | Snapshot normalizado del config live del container (pnpm gtm:snapshot) — diff en git + drift detection. ... Frescura: GA4/GTM cambian cada trimestre (consent mode, features de reporting, límites). Antes de afirmar un límite exacto o una regla volátil, reverificar contra la doc oficial citada en cada archivo.",es,"Kompletni KATALOG ARTEFAKTU jedne mericí praxe, 9 dokumentu: zivy tracking plan, build-log poznatku, NORMALIZOVANY SNAPSHOT GTM KONTEJNERU v gitu pro detekci driftu, konvence pojmenovani eventu s realnymi souradnicemi, model eventu GA4 s tvrdymi limity, GTM a dataLayer vcetne consent mode v2, taxonomie nazvu, presne JSON tvary GTM API v2 pro zakladani tagu, provozni prirucka GA4 Admin API. Kody aktivit: A2, A3, A4, A6, B1, C1, C5, C6, H2.",RQ4,H5,"Nejucelenejsi nalezena odpoved na otazku 'jak vypada kompletni sada artefaktu spravy mereni'. Klicova polozka pro nabidku DataLayer.cz: container-snapshot.json + git diff = detekce zmeny v GTM, kterou udelal nekdo jiny (kod what_broke = gtm_change_dev). To je technicky diferenciator, ktery zadny cesky ani slovensky subjekt nenabizi a ktery nevyzaduje BigQuery. Posledni veta README zaroven kvantifikuje H2: 'GA4/GTM se meni kazde ctvrtleti'."
EK10-021,2026-09-06,12,US,institution,"analytics.usa.gov – stranka About: rozsah, sampling a mezery v datech",https://analytics.usa.gov/about,"Currently, the Digital Analytics Program collects web traffic from more than 500 federal government second level domains, across approximately 7000 total hostnames, including every executive branch cabinet department. ... Not every government website is represented in these data. ... Real-time and historical data reports are subject to sampling. These data are intended to represent high-level trends only and provide general insights into online visitor behavior.",en,"Verejny dashboard navstevnosti vsech federalnich webu USA. Pro ucel katalogu artefaktu je zajimava jeho metodicka cast: rozsah (500+ domen druhe urovne, ~7 000 hostname), explicitni priznani mezery ('ne kazdy vladni web je v datech') a upozorneni na sampling. Frekvence aktualizace na strance uvedena NENI. Kody aktivit: C4, F1.",RQ4,H5,"Vzor pro sekci 'metodika a limity' klientskeho reportu. Typ: verejny dashboard instituce, ne klientsky vystup."
