id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
PG5-011,2026-09-04,SK,SK,ČSOB Finančná skupina (Bratislava),job_ad,Business analytik pre digitálne kanály (M/Ž),salary_proxy,od,1900,EUR,mesic,63650,plný úvazek,neuvedeno,digitální kanály banky,neuvedeno,unknown,"Jediný další aktuální inzerát na Profesia.sk pod dotazem 'webový analytik' (celkem 1 nabídka). Od 1 900 EUR/měs brutto; náklad zaměstnavatele x 1,34 = 2 546 EUR. Pozice je business analytik, ne webový analytik – ilustruje, jak tenký je SK trh práce pro čistou webovou analytiku. Kurz 1 EUR = 25 Kč.",https://www.profesia.sk/praca/?search_anywhere=webov%C3%BD+analytik,EG5-028
PG5-012,2026-09-04,SK,SK,ADMA – Asociácia digitálnych marketingových agentúr,analytics_agency,Špecialista webovej analytiky (odporúčaná hodinová sadzba ADMA 2025),hourly_rate,ADMA 2025 benchmark,65,EUR,hodina,16250,proxy 10 h,neuvedeno,neuvedeno,neuvedeno,no,"Ověření mezery z 1. kola: sazba 65 EUR/h pro 'Špecialistu webovej analytiky' potvrzena v plné tabulce ADMA 2025 (24 pozic). Primární stránka adma.sk/hodinove-sadzby je i ve 2. kole nedostupná (404) – tabulka je citovaná dobrymarketing.sk s odkazem na tento zdroj. Kontext: Performance Manager 65, SEO Specialist 65, Strategy Director 90, Creative Director 100 EUR/h. Přepočet: sazba x 10 h (proxy 10 h). Kurz 1 EUR = 25 Kč.",https://dobrymarketing.sk/blog/qa-freelnacer-marketer/,EG5-029
PG5-013,2026-09-04,SK,SK,Platy.sk (platový průzkum),job_ad,Špecialista marketingových analýz – 10. percentil,salary_proxy,P10,1596,EUR,mesic,53466,plný úvazek,neuvedeno,neuvedeno,neuvedeno,unknown,"Platy.sk: 80 % lidí na pozici vydělá 1 596 – 3 426 EUR/měs brutto. Zapsán 10. percentil. Náklad zaměstnavatele = brutto x 1,34. Pozn.: popis pozice na Platy.sk odpovídá výzkumníkovi trhu (dotazníky, telefonické průzkumy), ne webovému analytikovi – Platy.sk pozici 'webový analytik' nemá ani ve 2. kole. Kurz 1 EUR = 25 Kč.",https://www.platy.sk/platy/marketing-reklama-pr/specialista-marketingovych-analyz,EG5-031
PG5-014,2026-09-04,SK,SK,Platy.sk (platový průzkum),job_ad,Špecialista marketingových analýz – 90. percentil,salary_proxy,P90,3426,EUR,mesic,114771,plný úvazek,neuvedeno,neuvedeno,neuvedeno,unknown,"Horní hranice pásma (90. percentil) 3 426 EUR/měs brutto; náklad zaměstnavatele x 1,34 = 4 591 EUR = 114 771 Kč/měs. V 1. kole uvedeno 1 591–3 415 EUR – data se aktualizovala o cca +0,3 %. Kurz 1 EUR = 25 Kč.",https://www.platy.sk/platy/marketing-reklama-pr/specialista-marketingovych-analyz,EG5-031
PG5-015,2026-09-04,SK,SK,Starbomedia,performance_agency,Google Ads + Meta Ads spolu (správa kampaní),retainer_hours,od,600,EUR,mesic,15000,"neuvedeno (cena podle časové náročnosti, počtu meetingů a velikosti projektu)",1,"Google Ads, Meta Ads (Advantage+, CAPI)",neuvedeno,no,"Aktualizovaný ceník Starbomedia (2. kolo). V ceně správy je explicitně: 'Server-side tagging a Enhanced Conversions — cielime na zachytenie 90 %+ reálnych tržieb, mesačne validované voči e-shopu.' Tedy měsíční rekonciliace tržeb vůči e-shopu je součástí PPC správy od 600 EUR/měs. Bez vázanosti, měsíční výpovědní lhůta. Kurz 1 EUR = 25 Kč.",https://starbomedia.sk/cennik,EG5-042
PG5-016,2026-09-04,SK,SK,Starbomedia,performance_agency,Google Ads — správa kampaní,retainer_hours,od,350,EUR,mesic,8750,neuvedeno,1,"Google Ads (Search, PMax, Shopping, remarketing)",neuvedeno,no,"Spodní hranice PPC správy; Meta Ads samostatně rovněž od 350 EUR/měs, SEO od 400 EUR/měs, Heureka a porovnávače od 150 EUR/měs. Pravidlo agentury: 'odmena za správu by nemala presiahnuť váš mediálny rozpočet'. Kurz 1 EUR = 25 Kč.",https://starbomedia.sk/cennik,EG5-042
PG5-017,2026-09-04,SK,SK,Starbomedia,performance_agency,Nastavenie merania konverzií,fixed_package,od,400,EUR,jednorazove,10000,neuvedeno,1,"GA4, server-side tagging, Enhanced Conversions",neuvedeno,no,"Ověření ceny z 1. kola na aktualizovaném ceníku. Popis: 'základ, bez ktorého sa neoptimalizuje'. Kurz 1 EUR = 25 Kč.",https://starbomedia.sk/cennik,EG5-042
PG5-018,2026-09-04,SK,SK,Starbomedia,performance_agency,Google Ads audit (74 bodov),fixed_package,od,250,EUR,jednorazove,6250,neuvedeno,1,Google Ads účet,neuvedeno,no,"Nová položka, kterou 1. kolo nemělo: 74bodový audit účtu od 250 EUR, při navazující spolupráci odečtený z první faktury. Nejlevnější SK strukturovaný audit s uvedeným počtem kontrolních bodů. Kurz 1 EUR = 25 Kč.",https://starbomedia.sk/cennik,EG5-042
PG5-019,2026-09-04,SK,SK,ConsultOne / webanalytics.sk (Martin Botťánek),analytics_agency,Prevádzka server-side GTM (sGTM),saas,základný balík,20,EUR,mesic,500,,1,sGTM (Stape),,no,"Ověření kotvy z 1. kola: 'Náklady na sGTM začínajú už na 20 EUR mesačne… menším webom postačuje základný 20 EUR-ový balík, veľké e-shopy s miliónmi eventov budú platiť pravdepodobne o niečo viac.' Nadpis článku uvádí 50 EUR/měs jako typickou částku. Kurz 1 EUR = 25 Kč.",https://www.webanalytics.sk/google-tag-manager/server-side-tracking-sgtm-najlepsie-investovanych-50-eur-do-marketingu/,EG5-043
PG5-020,2026-09-04,SK,SK,DASE,analytics_agency,Efektívna analytika v praxi,fixed_package,od,1400,EUR,jednorazove,35000,neuvedeno,1,"GA4, GTM",neuvedeno,no,"Ověření ceny z 1. kola přímo na stránce produktu (ne jen v blogu): 'Cena programu začína od 1 400 € bez DPH. Presná cena závisí od rozsahu spolupráce, počtu účastníkov a špecifických požiadaviek vašej firmy.' Obsah: analytický audit GA4 a GTM + školení data-driven marketingu + workshop k tvorbě analytické strategie. Kurz 1 EUR = 25 Kč.",https://www.dase-analytics.com/sk/efektivna-analytika-v-praxi/,EG5-044
PG5-021,2026-09-04,SK,SK,Pavlo Viatkin – seoporadca.sk (Nezávislý SEO kontrolór a audítor agentúr),freelancer,Kontrola KPI a mentoring,tiered,Mesačne,290,EUR,mesic,7250,neuvedeno,1,"Google Search Console, Google Analytics (přímý přístup)",neuvedeno,no,"STRUKTURÁLNÍ ANALOG tieru Hlídání: nezávislý dohled nad prací agentury za pevný měsíční poplatek. Obsah: měsíční kontrola výsledků, ověřování reportů agentury, mentoring in-house specialisty, přímý kontakt. Min. 3 měsíce spolupráce. Doména je SEO, ne měření, ale model (průběžný dohled místo jednorázové kontroly, přístup do GSC/GA, nezávislost na dodavateli) je identický. Kurz 1 EUR = 25 Kč.",https://seoporadca.sk/kontrola-kpi/,EG5-047
PG5-022,2026-09-04,SK,SK,Pavlo Viatkin – seoporadca.sk,freelancer,Nezávislý audit agentúry,fixed_package,Projekt,490,EUR,jednorazove,12250,výstup do 10 dní,1,"Google Search Console, Google Analytics",10 dní (výstup),no,"Jednorázový audit práce agentury; kontrola reálné práce vs. to, co agentura reportuje; písemná zpráva + call. Vstupní produkt před měsíčním dohledem – stejná logika jako DASE (audit 1 400 EUR → paušál 700 EUR) a jako navrhovaná cesta DataLayer.cz. Kurz 1 EUR = 25 Kč.",https://seoporadca.sk/kontrola-kpi/,EG5-047
PG5-023,2026-09-04,SK,SK,Pavlo Viatkin – seoporadca.sk,freelancer,Strategická konzultácia,fixed_package,Jednorazovo,150,EUR,jednorazove,3750,1–2 hodiny,1,neuvedeno,48 h (písemné shrnutí),no,"Vstupní konzultace 1–2 h s písemným shrnutím do 48 hodin. Jediná nalezená SK služba, která publikuje závaznou dobu výstupu (48 h / 10 dní). Kurz 1 EUR = 25 Kč.",https://seoporadca.sk/kontrola-kpi/,EG5-047
PG5-024,2026-09-04,SK,SK,ppcexpert.sk (Arnošt Vágner),freelancer,Správa PPC kampaní – agentura (tržní pásmo 2026),retainer_hours,"agentura, dolní hranice",300,EUR,mesic,7500,neuvedeno,1,"Google Ads, Meta a další PPC kanály",neuvedeno,no,"Ověření pásma z 1. kola v aktualizovaném článku (2026): 'Správa PPC kampaní stojí na Slovensku u freelancera 150 až 600 eur mesačne, v agentúre 300 až 800 eur mesačne alebo 10 až 20 percent z reklamného rozpočtu.' V minimálním obsahu poctivé správy je i 'Kontrola merania konverzií, aby dáta sedeli' a měsíční report. Kurz 1 EUR = 25 Kč.",https://ppcexpert.sk/kolko-stoji-sprava-ppc-kampani-realne-ceny-agentur-a-freelancerov-v-2026/,EG5-048
PG5-025,2026-09-04,SK,SK,ppcexpert.sk (Arnošt Vágner),freelancer,Správa PPC kampaní – vlastní ceník,retainer_hours,od,300,EUR,mesic,7500,neuvedeno,1,"Google Ads, Meta",neuvedeno,no,"Vlastní vstupní cena autora: 'Ceny začínajú na 300 eurách mesačne, čo je suma určená pre naozaj malé účty.' Spravuje účty až po rozpočet 70 000 EUR/měs. Práh smysluplnosti správy: rozpočet pod 300 EUR/měs se nevyplatí. Kurz 1 EUR = 25 Kč.",https://ppcexpert.sk/kolko-stoji-sprava-ppc-kampani-realne-ceny-agentur-a-freelancerov-v-2026/,EG5-048
PG5-026,2026-09-04,SK,SK,Dexfinity – Dexguide: Freelancer (SK/CZ 2026),freelancer,Data analytics / GA4 – junior,hourly_rate,junior,25,EUR,hodina,6250,proxy 10 h,neuvedeno,GA4,neuvedeno,no,Ověření sazby z 1. kola v aktuální verzi Dexguide: Data analytics / GA4 junior 25–45 EUR/h. Zapsána spodní hranice. Přepočet sazba x 10 h (proxy 10 h). Kurz 1 EUR = 25 Kč.,https://www.dexfinity.com/dexguide/freelancer/,EG5-051
PG5-027,2026-09-04,SK,SK,Dexfinity – Dexguide: Freelancer (SK/CZ 2026),freelancer,Data analytics / GA4 – mid,hourly_rate,mid,45,EUR,hodina,11250,proxy 10 h,neuvedeno,GA4,neuvedeno,no,Ověřeno: mid 45–70 EUR/h. Zapsána spodní hranice. Přepočet sazba x 10 h (proxy 10 h). Kurz 1 EUR = 25 Kč.,https://www.dexfinity.com/dexguide/freelancer/,EG5-051
PG5-028,2026-09-04,SK,SK,Dexfinity – Dexguide: Freelancer (SK/CZ 2026),freelancer,Data analytics / GA4 – senior,hourly_rate,senior,70,EUR,hodina,17500,proxy 10 h,neuvedeno,GA4,neuvedeno,no,"Ověřeno: senior 70–110 EUR/h. Zapsána spodní hranice (horní 110 EUR/h = 27 500 Kč při 10 h). Data analytics/GA4 je nejdráže sazbovaná disciplína v celé tabulce Dexguide – nad Google Ads, SEO i social. Přepočet sazba x 10 h (proxy 10 h). Kurz 1 EUR = 25 Kč.",https://www.dexfinity.com/dexguide/freelancer/,EG5-051
