id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EK6-011,2026-09-06,12,CZ,vop,"vshosting~ s.r.o. – Obchodní podmínky, čl. 23.1–23.4 a 25.1",https://storage-prg1.zerops.io/4g4u0-storage/data/13bab00b-9140-4453-8132-88975b314bf4.pdf,"23.1. ... Smluvní strany smluvily, že poskytovatel odpovídá pouze za zaviněné porušení jeho povinností. | 23.2. Objednatel bere na vědomí, že poskytovatel nenese odpovědnost za výsledky činnosti, ke kterým je služba užívána. | 23.3. ... poskytovatel nenese odpovědnost za vady či nedostatky služby vzniklé v důsledku nastavení provedeného objednatelem nástrojem pro správu či jinou osobou, které objednatel umožnil přístup k nástrojům pro správu. | 23.6. ... objednatel plnění poskytovatele před jeho uvedením do běžného provozu důkladně a komplexně zkontroluje. | 25.1. V případě, že bude při poskytování služeb docházet ke zpracování osobních údajů poskytovatelem pro objednatele (jako správce osobních údajů), upraví práva a povinnosti stran zvláštní smlouva o zpracování osobních údajů.",cs,"Ctyri klauzule primo prenositelne na spravu mereni: (23.2) neodpovidam za VYSLEDEK, ke kteremu se sluzba uziva - tj. za marketingova rozhodnuti z dat; (23.3) neodpovidam za to, co v nastroji zmenil nekdo jiny, komu klient dal pristup - presne pripad 'gtm_change_dev'; (23.6) povinnost klienta zkontrolovat plneni pred nasazenim; (25.1) zpracovani osobnich udaju resi ZVLASTNI smlouva, ne VOP.","RQ4,RQ5",H2,23.3 je nejcennejsi - kryje nejcastejsi pricinu rozbiteho mereni z naseho pain-logu.
EK6-012,2026-09-06,12,CZ,zakon,"Zákon č. 89/2012 Sb., občanský zákoník, § 2898",https://www.zakonyprolidi.cz/cs/2012-89#p2898,"§ 2898: Nepřihlíží se k ujednání, které předem vylučuje nebo omezuje povinnost k náhradě újmy způsobené člověku na jeho přirozených právech, anebo způsobené úmyslně nebo z hrubé nedbalosti; nepřihlíží se ani k ujednání, které předem vylučuje nebo omezuje právo slabší strany na náhradu jakékoli újmy. V těchto případech se práva na náhradu nelze ani platně vzdát.",cs,"Odpoved na otazku ze zadani: ANO, nahradu skody lze predem omezit - § 2898 zakazuje jen tri pripady: (1) ujmu na prirozenych pravech cloveka, (2) ujmu zpusobenou umyslne nebo z hrube nedbalosti, (3) omezeni prava SLABSI STRANY. Ciselny limit odpovednosti vuci podnikateli (e-shopu) je tedy platny, pokud se z nej vyjme umysl a hruba nedbalost a pokud klient neni slabsi strana. Proto ma kazdy nalezeny cesky vzor formulaci 'nejedna-li se o ujmu zpusobenou umyslne ci z hrube nedbalosti'.",RQ5,H4,Doplnkove § 2896: jednostranne oznameni o vylouceni odpovednosti (napr. veta na webu) je bezucinne - musi to byt UJEDNANI ve smlouve.
EK6-013,2026-09-06,12,CZ,zakon,"Zákon č. 89/2012 Sb., občanský zákoník, § 2913 a § 2912 odst. 2",https://www.zakonyprolidi.cz/cs/2012-89#p2913,"§ 2913 (1) Poruší-li strana povinnost ze smlouvy, nahradí škodu z toho vzniklou druhé straně nebo i osobě, jejímuž zájmu mělo splnění ujednané povinnosti zjevně sloužit. (2) Povinnosti k náhradě se škůdce zprostí, prokáže-li, že mu ve splnění povinnosti ze smlouvy dočasně nebo trvale zabránila mimořádná nepředvídatelná a nepřekonatelná překážka vzniklá nezávisle na jeho vůli. | § 2912 (2) Dá-li škůdce najevo zvláštní znalost, dovednost nebo pečlivost, nebo zaváže-li se k činnosti, k níž je zvláštní znalosti, dovednosti nebo pečlivosti zapotřebí, a neuplatní-li tyto zvláštní vlastnosti, má se za to, že jedná nedbale.",cs,"Dve veci proti sobe. § 2913(1): za poruseni smluvni povinnosti se hradi skoda vcetne usleho zisku, objektivne, bez ohledu na zavineni - takze slib reakcni doby ve smlouve JE zavazek, jehoz poruseni zaklada odpovednost. § 2912(2): kdo se zavaze k cinnosti vyzadujici zvlastni odbornost, je pri jejim neuplatneni presumovan nedbalym - obraceno dukazni bremeno v neprospech odbornika. Proto musi byt reakcni doba definovana meritelne a s vyjimkami, ne jako obecny slib peče.",RQ5,H4,"Zprosteni podle § 2913(2) je uzsi nez bezna klauzule 'vyssi moc' - prekazka musi byt mimoradna, nepredvidatelna a nepreknatelna zaroven."
EK6-014,2026-09-06,12,CZ,zakon,"Zákon č. 89/2012 Sb., občanský zákoník, § 2950 – škoda způsobená informací nebo radou",https://www.zakonyprolidi.cz/cs/2012-89#p2950,"§ 2950 Škoda způsobená informací nebo radou: Kdo se hlásí jako příslušník určitého stavu nebo povolání k odbornému výkonu nebo jinak vystupuje jako odborník, nahradí škodu, způsobí-li ji neúplnou nebo nesprávnou informací nebo škodlivou radou danou za odměnu v záležitosti svého vědění nebo dovednosti. Jinak se hradí jen škoda, kterou někdo informací nebo radou způsobil vědomě.",cs,"Nejprehlizenejsi riziko cele sluzby. Kdyz DataLayer jako odbornik za odmenu doda klientovi CISLO (mesicni komentar, alert, reconciliace) a to cislo je nespravne nebo neuplne, a klient podle nej rozhodne o rozpoctu, odpovida DataLayer za skodu podle § 2950 - a to i kdyz mereni nerozbil. Data ze spravy mereni jsou z podstaty 'informace za odmenu'. Smlouva proto musi mit vyslovnou klauzuli o povaze dat (odhad, nikoli ucetni doklad) a o tom, ze rozhodnuti cini klient.",RQ5,H4,"Odpovednost podle § 2950 lze omezit podle § 2898 stejne jako jinou smluvni odpovednost, ale musi to byt vyslovne ujednano."
EK6-015,2026-09-06,12,CZ,zakon,"Zákon č. 89/2012 Sb., občanský zákoník, § 1799–1801 (adhezní smlouvy a VOP)",https://www.zakonyprolidi.cz/cs/2012-89#p1801,"§ 1800 (2) Obsahuje-li smlouva uzavřená adhezním způsobem doložku, která je pro slabší stranu zvláště nevýhodná, aniž je pro to rozumný důvod, zejména odchyluje-li se smlouva závažně a bez zvláštního důvodu od obvyklých podmínek ujednávaných v obdobných případech, je doložka neplatná. | § 1801 Odchýlí-li se strany od § 1799 nebo 1800 nebo vyloučí-li některé z těchto ustanovení, nepřihlíží se k tomu. To neplatí pro smlouvy uzavřené mezi podnikateli, ledaže strana prokáže, že doložka uvedená mimo vlastní text smlouvy a navržená druhou smluvní stranou hrubě odporuje obchodním zvyklostem a zásadě poctivého obchodního styku.",cs,"Prakticky dusledek pro nas ceni: omezeni odpovednosti schovane jen ve VOP je vuci podnikateli platne, ale jen dokud hrube neodporuje obchodnim zvyklostem. Proto je dulezite, ze zjisteny cesky standard (Master 1 mesicni poplatek, vshosting 1/3 odmeny za 6 mesicu) je obvykla podminka - kdo se od ni drzi, ma argument obvyklosti. Naopak uplne vyloučeni odpovednosti nad ramec zvyklosti by u soudu mohlo padnout.",RQ5,H4,"Klic k tomu, proc ma smysl znat trzni standard omezeni: obvyklost je pravni argument, ne jen obchodni."
EK6-016,2026-09-06,12,EU,vop,"ADS-Tracking UG (haftungsbeschränkt), DE – Allgemeine Geschäftsbedingungen",https://ads-tracking.de/agb,"Haftung: Begrenzt auf Auftragswert | Haftungsbeschränkung: Der Anbieter haftet nur für Schäden, die durch vorsätzliches oder grob fahrlässiges Handeln verursacht wurden. Eine weitergehende Haftung ist ausgeschlossen. Die Haftung ist in jedem Fall auf den Auftragswert beschränkt. | Der Anbieter weist ausdrücklich darauf hin, dass kein Erfolgsversprechen mit dem Abschluss der gebuchten Bausteine verbunden ist. Dem Kunden werden die entsprechenden Bausteine im Rahmen der Dienstleistung zur Verfügung gestellt; er ist zur aktiven Mitarbeit und Mitwirkung verpflichtet.",de,"Primy konkurent (server-side tracking jako mesicni pausal 179-1 299 EUR) omezuje odpovednost na hodnotu zakazky a vyslovne uvadi, ze nedava zadny slib vysledku ('kein Erfolgsversprechen') a ze klient je povinen aktivne spolupracovat. Struktura je stejna jako cesky vzor: vyloučeni bezne nedbalosti + strop = hodnota zakazky.",RQ5,H4,"Pozn.: v nemeckem pravu je vyluceni odpovednosti za bezne nedbalostni poruseni kardinalnich povinnosti v AGB podle § 309 BGB sporne - jde o to, co trh PISE, ne o to, co obstoji."
EK6-017,2026-09-06,12,EU,vendor_page,ADS-Tracking – Preise (5 tierů) a FAQ k vlastnictví dat a ukončení,https://ads-tracking.de/preise,"Beratungs- & Änderungskontingent pro Jahr — — 10 Std. 20 Std. 30 Std. nach Bedarf | Betrieb, Monitoring und Störungsbehebung sind in jedem Paket enthalten, auch in Basic und Starter — deine Pipeline läuft nie unbetreut. | Wem gehören die erfassten Daten? Dir. Wir leiten die Events an deine definierten Pixel und Konten weiter, ohne sie auf unseren Servern zu speichern. Du behältst jederzeit die volle Kontrolle über deine Daten. | Was passiert nach einer Kündigung? Wir führen ein strukturiertes Offboarding durch und entfernen alle Tracking-Komponenten sauber. | Alle Pakete: einmalig 549 € Einrichtungsgebühr · 12 Monate Mindestlaufzeit · Zahlung im Voraus für die Laufzeit",de,"Klicovy negativni nalez: dodavatel, ktery prodava monitoring a odstranovani poruch v kazdem tieru, NEUVADI ANI JEDNU REAKCNI DOBU. Misto SLA prodava hodinove kontingenty 10/20/30 h ROCNE (tj. 0,8-2,5 h mesicne). Zaroven dva prvky, ktere klienti evidentne resi a stoji za odpoved ve smlouve: vlastnictvi dat a ciste offboarding. Vazba 12 mesicu s platbou predem.","RQ1,RQ4",H4,Ceny 179/299/449/799/1299 EUR/mes uz v datasetu z drivejsich kol; zde se pridava pravni/SLA vrstva.
EK6-018,2026-09-06,12,EU,web_agentury,Measurelab (UK) – Data Assurance / managed analytics support,https://www.measurelab.co.uk/solutions/managed-analytics/,"SLA-backed tag management: Guaranteed response times on your tag container and tracking infrastructure. Human expertise where it matters, technology where it can do it better. | my.measurelab gives you full visibility of what we're doing, when and why. Jira-backed delivery with SLA tracking and a clear audit trail. | Data Assurance: your tracking, pipelines and definitions monitored, governed and evolving as the business does. Proactive support that catches problems before they reach your team.",en,"Nejblizsi zahranicni obdoba nasi sluzby prodava 'SLA-backed tag management' a 'guaranteed response times' jako hlavni odlisovac - ale ZADNE CISLO nezverejnuje, ani hodiny, ani sankci. Potvrzuje, ze slib reakcni doby je prodejni argument i v zemi s vyspelym trhem, a soucasne ze zverejneni konkretniho cisla by bylo nad standardem oboru. Druhy prvek k prevzeti: verejny audit trail (Jira/portal) jako dukaz plneni SLA.","RQ2,RQ5",H4,"Verejne obchodni podminky Measurelab se nepodarilo najit (/terms, /legal, /terms-and-conditions vraceji 404); dostupna je jen privacy policy."
EK6-019,2026-09-06,12,CZ,vop,"ADEO (CZ) – Obchodní podmínky, čl. 9.2 (omezení odpovědnosti s výslovným odkazem na § 2898)",https://www.adeo.cz/obchodni-podminky,"9.2./ Poskytovatel neodpovídá za nepřímé škody, ušlý zisk ani výpadek příjmů. Celková výše náhrady škody, k níž je poskytovatel povinen z jednoho či více souvisejících porušení, je omezena do výše ceny služeb skutečně uhrazené objednatelem za období 6 měsíců předcházejících vzniku škody. Omezení a vyloučení náhrady újmy dle tohoto článku se nevztahují na újmu způsobenou úmyslně nebo z hrubé nedbalosti, na újmu způsobenou člověku na jeho přirozených právech, ani na jiné případy, v nichž právo na náhradu újmy nelze dle kogentních právních předpisů předem omezit či vyloučit (§ 2898 občanského zákoníku). | 8.1./ Odpovědnost stran se řídí čl. 82 GDPR a příslušnými ustanoveními VOPP. Omezení náhrady škody dle čl. 9 VOPP se použije v rozsahu, v jakém to připouští kogentní právní předpisy.",cs,"Nejcistsi a rovnou pouzitelny cesky vzor omezeni odpovednosti pro sluzbu placenou pausalem: (1) vyloučeni neprimych skod, usleho zisku a vypadku prijmu, (2) strop = cena sluzeb skutecne uhrazena za 6 mesicu pred vznikem skody, (3) vyslovna vyhrada podle § 2898. Pro pausal 19 900 Kc to dava strop 119 400 Kc, tj. 6 mesicnich pausalu. Take resi vazbu na cl. 82 GDPR zvlast.",RQ5,H4,Nejvyssi nalezeny cesky strop v pomeru k mesicni odmene (6x).
EK6-020,2026-09-06,12,CZ,vop,"Konverzky.cz – Všeobecné obchodní podmínky, čl. 12.3–12.4",https://saas.konverzky.cz/terms,"12.4. V případě vzniku škody na straně nabyvatele v souvislosti s odpovědností poskytovatele za vady služby či provozních služeb si smluvní strany dohodly ... omezení náhrady této případné škody včetně ušlého zisku vzniklé nabyvateli tak, že celková náhrada škody je omezena výší odměny poskytovatele skutečně uhrazené nabyvatelem za předchozí zúčtovací měsíc. Smluvní strany konstatují s ohledem na všechny okolnosti související s uzavřením všeobecné smlouvy, že úhrnná předvídatelná škoda, jež by mohla nabyvateli v důsledku vady služby a provozních služeb vzniknout, může činit maximálně částku ve výši odměny poskytovatele skutečně uhrazené nabyvatelem za předchozí zúčtovací měsíc. | 12.3. ... [poskytovatel neodpovídá] za zálohování dat nabyvatelem, za stav ostatního programového vybavení nabyvatele a za případné zásahy třetích osob do ostatního programového vybavení nabyvatele.",cs,"NEJNIZSI nalezeny cesky strop: JEDNA mesicni odmena, a to vcetne usleho zisku. Pouzita je stejna dvoustupnova konstrukce jako u vshosting (omezeni + prohlaseni o predvidatelne skode). Pro nas paušál 8 900 Kc by strop cinil 8 900 Kc - tedy méně, nez kolik stoji jeden den vypadku mereni u e-shopu se spendem 300 tis. Kc/mes. To je presne ten rozpor, ktery musi nabidka pojmenovat.",RQ5,H4,Konverzky je cesky SaaS pro e-shopy; klientela se prekryva s nasi cilovkou.
EK6-021,2026-09-06,12,CZ,vop,"Fragile (skupina KNOW) – Obchodní podmínky, omezení odpovědnosti a promlčení",https://fragile.cz/obchodni-podminky/,"Celková odpovědnost Agentury za škodu vzniklou v souvislosti s poskytováním Služeb je omezena částkou odpovídající odměně za ty konkrétní Služby, které byly zatíženy událostí dávající za vznik odpovědnosti Agentury (bez DPH). Agentura však neodpovídá za ztrátu nebo zkreslení dat, ušlý zisk, ztrátu obchodní příležitosti ani za jakékoli nepřímé nebo následné škody. | Právo domáhat se náhrady škody vůči Agentuře, popřípadě nemajetkové újmy, se promlčí ve lhůtě 1 roku ode dne, kdy toto právo mohlo být uplatněno poprvé.",cs,"Velka ceska mediální/marketingova agentura vyslovne vylucuje odpovednost za 'ztratu nebo zkresleni dat' - tedy presne to, co nase sluzba slibuje hlidat - a zkracuje promlcecí lhutu na 1 rok. Strop je odmena za konkretni dotcenou sluzbu, ne za cely vztah. Ukazuje, jaka je v CR obchodni zvyklost u agentur: odpovednost za data se NEPRIJIMA.",RQ5,H4,"Klicove pro pozicovani: kdyz vsichni vylucuji odpovednost za ztratu dat, je jeji castecne prijeti diferenciator."
