id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EK7-011,2026-09-06,12,EU,web,DLM Digital (CH) – Conversion Tracking Agentur Zürich,https://dlm-digital.ch/conversion-tracking-agentur-zuerich,"Betreuung ab CHF 300/Mt.: Laufendes Monitoring; Monatliches Reporting; Optimierungs-Empfehlungen; Fehler-Korrektur; Ansprechpartner",de,"DLM Digital: petipolozkovy vycet bez jedineho cisla – zadne hodiny, zadna reakcni doba, zadny zavazek. 'Fehler-Korrektur' je v cene, ale bez limitu i bez lhuty. Setup Basis ab CHF 800 / Setup Pro ab CHF 1 800 jednorazove.",RQ1,H3,"CH: mesicni pausal 300-490 CHF (7 800-12 740 Kc) bez jakekoli kvantifikace"
EK7-012,2026-09-06,12,EU,web,ePoint (ES) – Analítica web (FAQ),https://www.epoint.es/servicios/analitica-web,"el mantenimiento mensual entre 250 y 800 € según volumen de tráfico, eventos y reporting || Sin permanencia. Recomendamos un mínimo de 3 meses para implementar, recoger datos significativos y optimizar. Puedes cancelar cuando quieras con 15 días de preaviso. || Entregamos informe mensual con los KPIs clave, tendencias por canal, atribución multicanal y recomendaciones concretas. Según el plan, incluye reuniones de revisión y consultor dedicado.",es,"ePoint ma jako jediny v EU vzorku DOLOZENOU vypovedni lhutu s cislem: 15 dni preavisa, bez zavazku, doporucene minimum 3 mesice. Hodiny ani reakcni doba neuvedeny. Cena se odstupnuje podle objemu trafficu, eventu a reportingu.",RQ1,H3,"vypovedni lhuta 15 dni je nejkratsi nalezena; kontrast s ADS-Tracking 12 mesicu placenych predem"
EK7-013,2026-09-06,12,CZ,web,RobertNemec.com – Webová analytika (ceník),https://robertnemec.com/umime/digitalni-analytika/webova-analytika/,"Cena je cena 1 850 Kč/h. […] Měsíční práce na webové analytice (tak, aby měla smysl) začínají na 9 250 Kč, nejběžnější cena je 18 500 Kč a 31 200 Kč.",cs,"OVERENO v raw HTML k 2026-09-06: vsechny tri mesicni castky JSOU na strance (potvrzuje P2-003 = 31 200 Kc, ktery 2. kolo oznacilo jako superseded). Klicove: 9 250 = presne 5 h x 1 850 Kc a 18 500 = presne 10 h x 1 850 Kc. Cele ceske pasmo je tedy hodinovy blok, ne balicek s obsahem. 31 200 Kc odpovida ~16,9 h.",RQ1,H3,"jediny CZ subjekt s verejnou mesicni cenou; hodiny nejsou uvedeny, ale jsou presne odvoditelne z hodinove sazby na tomtez radku"
EK7-014,2026-09-06,12,EU,web,Webanalist (NL) – Google Analytics uitbesteden,https://webanalist.com/google-analytics-uitbesteden/,"Performance Marketing Support start bijvoorbeeld vanaf €250 per maand. […] regelmatige controles, campagne-aanpassingen en hulp bij nieuwe trackingvraagstukken",nl,"Webanalist: pausal 250 EUR/mes je popsan tremi slovy bez jakekoli kvantifikace – zadne hodiny, zadna reakcni doba, zadny zavazek ani vypovedni lhuta. Balickova stranka /diensten/pakket/ obsahuje pouze JEDNORAZOVE ceny (495/695/795 EUR), zadny mesicni tier.",RQ1,H3,"NL: mesicni cena existuje jen jako veta v textu, ne jako produkt v ceniku"
EK7-015,2026-09-06,12,CZ,web,Signals Bar (CZ) – ceník a obsah měsíčního provozu,https://www.signals.cz/produkty/signals-bar,"Měsíční provoz 2 500 Kč / měs. […] V měsíčním provozu je zahrnuto: Nastavení a úpravy pravidel podle toho, jak se mění vaše priority; Průběžný rozvoj hlídaných situací a nových typů upozornění; Doručování více adresátům a do více kanálů; Údržba při změnách v reklamních systémech a datových zdrojích; Podpora a konzultace nad tím, co se vyplatí hlídat || Reakce v minutách, ne dnech",cs,"Signals Bar za 2 500 Kc/mes ma v cene PET lidskych polozek vcetne udrzby pri zmenach reklamnich systemu a konzultaci – vic lidske prace, nez mu 2. kolo pripsalo. Zadne hodiny, zadna reakcni doba, zadny zavazek. 'Reakce v minutach' je o rychlosti alertu, ne o reakci cloveka. Pro agentury cena individualne.",RQ2,H4,"vstupni tier 8 900 Kc musi obhájit rozdil proti 2 500 Kc, ktere UZ obsahuji udrzbu pravidel a konzultace"
EK7-016,2026-09-06,12,GLOBAL,web,ga4monitor.com – pricing (Agency tier),https://ga4monitor.com/,"Priority Support: Dedicated email support with a 24-hour response SLA | Dedicated Onboarding: A 1:1 setup session to connect all your properties and configure alert thresholds | We don't currently offer a trial, but all plans can be cancelled at any time from your dashboard",en,"SaaS komodita UZ PRODAVA reakcni dobu: ga4monitor slibuje '24-hour response SLA' – ale jen v Agency tieru za 499 USD/mes (11 477 Kc). Ve Starter (667 Kc) a Pro (2 277 Kc) zadna SLA neni. Zruseni kdykoliv z dashboardu.",RQ2,H4,"prvni nalezeny doklad, ze reakcni doba se v tomto oboru penezi az od ~11 500 Kc/mes, i u ciste automatizovane sluzby"
EK7-017,2026-09-06,12,UK,dokument,Measurelab Limited – G-Cloud 14 pricing document (PDF),https://assets.applytosupply.digitalmarketplace.service.gov.uk/g-cloud-14/documents/714732/542682200642400-pricing-document-2024-05-03-1550.pdf,"Transparent pricing model | Engagement model: Credits/month — Annual SOW / Quarterly SOW / Monthly SOW: 70+ = £120 / – / – ; 35-69 = £125 / £135 / – ; 10-34 = £130 / £140 / £150. We sell credits - think of it like Measurecoin. Credits can be used to buy time or products. One credit is equivalent to one hour. The more credits per month you purchase and the longer the commitment, the lower the cost per credit. Simple. Up to 20% of a month's credits can be rolled over to the following month and of course, you're welcome to top-up at any time. The number of credits purchased basically determines the pace at which we are able to deliver on your requirements.",en,"JEDINY nalezeny dodavatel s KOMPLETNE dolozenym hodinovym modelem: 1 kredit = 1 hodina, minimum 10 kreditu/mes, sazba 120-150 GBP/kredit podle objemu A delky zavazku, nevycerpanych max 20 % prechazi do dalsiho mesice, dobiti kdykoliv. Rocni zavazek snizuje sazbu o 13 % (150 -> 130 GBP), objem 70+ kreditu o dalsich 8 % (130 -> 120 GBP).",RQ1,H3,"minimum 10 h/mes pri mesicnim SOW = 1 500 GBP = 43 500 Kc; pri rocnim 1 300 GBP = 37 700 Kc"
EK7-018,2026-09-06,12,EU,web,Digily / Sampsa Vainio (FI) – Hinnasto,https://sampsavainio.fi/hinnasto/,"Perus 1500 €/kk: […] Optimointipalaveri 3kk välein, Yhteydenpito sähköpostitse || Kasvu 2500 €/kk: […] Reaaliaikainen dashboard, Optimointipalaveri 1kk välein, Yhteydenpito sähköpostitse || Pro 4000 €/kk: […] Optimointipalaveri 2-4 krt/kk, Slack- tai Teams -kanava || Sopimus on voimassa kuukauden kerrallaan",fi,"Digily (FI): rozestupy 1,67x a 1,60x. Odstupnovani NENI po hodinach, ale po FREKVENCI KONTAKTU: schuzka jednou za 3 mesice -> jednou mesicne -> 2-4x mesicne + Slack/Teams kanal. Smlouva mesic po mesici. Zadne hodiny, zadna reakcni doba.",RQ1,H3,"analytika je zde polozka balicku, ne predmet; hodnota radku je v rozestupech a v ose odstupnovani"
EK7-019,2026-09-06,12,EU,web,Krzysztof Surowiecki (PL) – Abonament analityczny,https://www.surowiecki.org/oferta/abonament-analityczny/,"Pakiet godzin jest limitem pracy, a nie celem usługi. […] Zakres przed liczbą godzin. Najpierw ustalamy systemy, odpowiedzialność, rytm spotkań, sposób zgłaszania i oczekiwaną dostępność. Dopiero wtedy dobieram pojemność i wycenę. […] Klasy zgłoszeń porządkują komunikację. Konkretne okna reakcji, kanały i godziny dostępności wpisujemy do uzgodnionego modelu współpracy. […] Stała opieka nie oznacza nieograniczonego zakresu ani dyżuru 24/7. […] Niewykorzystanie i przenoszenie pojemności wymaga ustalenia. Zasady rozliczenia zapisujemy w ofercie, zamiast zakładać je jednakowo dla każdego klienta.",pl,"surowiecki ma tri tiery (Opieka podstawowa / Regularny rozwój / Rozszerzona współpraca) BEZ CENY a BEZ POCTU HODIN – zamerne. Reakcni doba existuje jako mechanismus (tridy P1-P4, okna reakce), ale konkretni cislo je vzdy az v individualni smlouve. Explicitne odmita 24/7 pohotovost a explicitne rika, ze prevod nevycerpanych hodin se sjednava.",RQ1,H3,"nejpropracovanejsi verejny popis MECHANIKY pausalu v celem korpusu, a presto bez jedineho cisla"
EK7-020,2026-09-06,12,EU,web,Krzysztof Surowiecki (PL) – FAQ abonamentu,https://www.surowiecki.org/oferta/abonament-analityczny/,"Jak dobierana jest liczba godzin? Na podstawie liczby systemów, częstotliwości zmian, oczekiwanego rytmu spotkań, zakresu monitoringu i wielkości backlogu. Po pierwszych miesiącach porównujemy plan z realnym wykorzystaniem i w razie potrzeby korygujemy pojemność. || Czy godziny przechodzą na kolejny miesiąc? To zależy od uzgodnionego modelu i zapisów oferty. Rezerwuję pojemność na konkretny okres, dlatego zasady niewykorzystania, przeniesienia albo dodatkowych prac ustalamy przed startem.",pl,"Osy pro urceni poctu hodin: pocet systemu, frekvence zmen, ocekavany rytmus schuzek, rozsah monitoringu, velikost backlogu. Po prvnich mesicich se plan porovnava s realnym cerpanim a kapacita se koriguje – presne to, co DataLayer.cz zatim nema zmereno (mezera A3 z 2. kola).",RQ1,H3,"metodika pro vlastni odhad hodin"
EK7-021,2026-09-06,12,US,web,Audiense Online (Elevar) – Pricing,https://www.audiense.com/products/audiense-online/pricing/,"Analyst Services Tier 1: Up to 3 analyst requests/month — +$500/month | Tier 2: Up to 10 analyst requests/month — +$1000/month || Technical support: Core & Advanced — Standard (within 24h); Premium & Elite — Priority (within 12h)",en,"Elevar (US) meri lidskou praci v POZADAVCICH, ne hodinach: 3 pozadavky za 500 USD (11 500 Kc) vs 10 pozadavku za 1 000 USD (23 000 Kc). Rozestup ceny 2,0x pri 3,33x objemu = cena za pozadavek klesa ze 167 na 100 USD (-40 %). Reakcni doba je vazana na tier nastroje, ne na lidsky add-on: 24 h standard, 12 h priority.",RQ1,H3,"jediny nalezeny model, kde je jednotkou POZADAVEK misto hodiny – pouzitelna alternativa k '3 h v cene'"
EK7-022,2026-09-06,12,EU,web,LEMONTEC (AT) – blog: GA4 und Tag Manager Tracking braucht ständige Wartung,https://lemontec.at/news-und-trends/ga4-und-gtm-laufende-wartung/,"Aus diesem Grund haben wir ein Alerting Tool entworfen, das täglich die 10 wichtigsten Events der Website überprüft und uns sofort informiert, wenn ein Event nicht mehr ausgelöst wird. So können wir sofort reagieren und die Daten bleiben ständig valide. Auch große Bugs wie zum Beispiel ein versehentlicher Ausbau des GTM, was das gesamte Tracking zerstört, wird mit diesem Alerting innerhalb von 24 Stunden erkannt und kann sofort behoben werden.",de,"UPRESNENI tvrzeni z 2. kola: 24 hodin u LEMONTEC je doba, za kterou nastroj CHYBU ODHALI (denni kontrola 10 eventu), NE reakcni doba cloveka a NE smluvni slib. Formulace je navic podminena – 'kann sofort behoben werden'.",RQ2,H2,"rozdil detekce vs. reakce je pro copy DataLayer.cz zasadni"
EK7-023,2026-09-06,12,EU,web,BuI Hinsche (DE) – Shop-Betreuung: Pakete a SLA tabulka,https://www.bui-hinsche.com/betreuung,"Drei Pakete mit klaren Preisen ab 599 € pro Monat. Ohne Black-Box, ohne versteckte Stunden. || Basis ab 599 € / Monat — 3 Std. Budget · Reaktion in 1 Werktag; 3 Stunden Anpassungs-Budget / Monat; Fehler-Tickets in 1 Werktag; Quartals-Review per Video || Professional ab 1.450 € / Monat — 8 Std. Budget · Reaktion in 4 Stunden; 8 Stunden Entwicklungs-Budget / Monat; Monats-Review + Roadmap-Pflege; Direkter Slack/Teams-Kanal mit dem Entwickler-Team || Enterprise — Budget nach Bedarf · SLA unter 1 Stunde; SLAs mit garantierten Reaktionszeiten; 24/7 SLA",de,"NEJLEPE DOLOZENY SROVNATELNY MODEL v celem korpusu: tri tiery, kde je cena explicitne funkci DVOU os – rezervovanych hodin a rychlosti reakce. 3 h + reakce 1 pracovni den za 599 EUR (14 975 Kc); 8 h + reakce 4 h za 1 450 EUR (36 250 Kc); Enterprise SLA pod 1 h. Rozestup Basis->Professional = 2,42x pri 2,67x hodin a zrychleni SLA z 1 dne na 4 h.",RQ1,H3,"DE, obor sprava e-shopu (Shopware/Shopify) vc. trackingu – sousedni obor, ne primy konkurent, ale jedina nalezena verejna kombinace hodin + SLA + rozestupu"
EK7-024,2026-09-06,12,EU,web,BuI Hinsche (DE) – Shop-Betreuung: cenotvorba a podminky,https://www.bui-hinsche.com/betreuung,"Der Preis hängt an zwei Dingen: wie viel Entwickler-Zeit monatlich für dich reserviert ist und wie schnell wir reagieren müssen. Basis reserviert drei Stunden und einen Werktag Reaktionszeit, Professional acht Stunden und vier Stunden Reaktion […] || Der Aufwand geht zuerst gegen dein Monatsbudget, alles darüber rechnen wir nach echtem Aufwand ab, mit Kostenrahmen und deiner Freigabe vorher. || Ungenutzte Stunden lassen sich innerhalb des laufenden Quartals übertragen. || Die ersten drei Monate sind eine Pilotphase, die du monatlich kündigen kannst. Danach läuft der Vertrag 12 Monate und verlängert sich um jeweils 12 Monate. || Reaktionszeiten gemessen in Geschäftszeiten (Mo bis Do, 10 bis 12 und 13 bis 16 Uhr), außer bei Wochenend- und 24/7-Tarifen.",de,"Kompletni mechanika, kterou DataLayer.cz zatim nema napsanou: (1) preteceni hodin = uctuje se dle skutecnosti, ale az po odsouhlaseni cenoveho ramce klientem; (2) nevycerpane hodiny prechazi v ramci ctvrtleti; (3) 3 mesice pilot s mesicni vypovedi, pak 12 mesicu s automatickym prodlouzenim; (4) reakcni doba se pocita v uzce definovanem okne Po-Ct 10-12 a 13-16 h.",RQ1,H3,"definice 'geschäftszeiten' jako 20 h tydne je navod, jak slib reakcni doby udelat splnitelnym"
EK7-025,2026-09-06,12,EU,web,BuI Hinsche (DE) – Shopware plugin GTM + GA4 E-Commerce Tracking,https://www.bui-hinsche.com/plugins/google-tag-manager-ga4-e-commerce-tracking/,"Monatlich 7,90 € / Jährlich 89,90 € […] Support inklusive: Direkter Slack- oder Teams-Kanal zum Plugin-Entwickler. Antwort werktags innerhalb 4 Stunden.",de,"Extremni kotva: reakce do 4 hodin v pracovni dny je v DACH k dostani za 7,90 EUR/mes (198 Kc) – ovsem jen na rozsah jednoho pluginu. Ukazuje, ze samotne CISLO reakcni doby neni to, za co klient plati; plati za rozsah, ktery je tim cislem kryt.",RQ2,H4,"argument proti ceneni SLA jako samostatne polozky"
EK7-026,2026-09-06,12,UK,web,Measurelab – Data Assurance (vlastni marketingova stranka),https://www.measurelab.co.uk/solutions/managed-analytics/,"Monthly allocation used however you need it […] SLA-backed tag management […] Guaranteed response times on your tag container and tracking infrastructure",en,"Measurelab na VLASTNI strance slibuje 'guaranteed response times' BEZ CISLA a 'monthly allocation' BEZ CISLA. Tataz firma ma obe cisla (24 h, 1 kredit = 1 h, min. 10/mes) ve verejnem statnim registru G-Cloud, kde je zverejneni povinne. Cisla tedy existuji – jen se nedavaji na web.",RQ1,H3,"metodicky zaver: ceniky agentur systematicky podhodnocuji dostupnost cisel; hledat je v tendrech, ne na webu"
