id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
PV4-017,2026-09-04,GLOBAL,GLOBAL,Addingwell,saas_tool,"Region (add-on)",saas,"+ Region","+20 € / month",EUR,mesic,500,,"multi-region infrastruktura",sGTM,,no,"NOVÁ; kurz 1 EUR = 25 Kč",https://www.addingwell.com/pricing,
PV4-018,2026-09-04,GLOBAL,GLOBAL,DashThis,saas_tool,DashThis – reporting dashboards,saas,Standard,"$429/mo",USD,mesic,9867,,"50 dashboards, 200 sources, unlimited users","reporting",,no,"OPRAVA P6: 1. kolo uvádělo u nejvyššího tieru „∞ dashboardů“; stránka dnes uvádí 50 dashboards / 200 sources. Ceny 44/139/279/429 USD potvrzeny. Škáluje dashboardy a datovými zdroji. Alerty nejsou na stránce zmíněny. Kurz 1 USD = 23 Kč",https://dashthis.com/pricing/,
PV4-019,2026-09-04,GLOBAL,GLOBAL,Porter Metrics,saas_tool,Porter – Looker Studio connectors,saas,Build,"$15/account (monthly), $12.50/account billed annually",USD,mesic,345,,"per connected data source account","Looker Studio",,no,"OPRAVA P6: 1. kolo mělo strukturu „12,50 USD/účet ročně; 5–12 účtů 8 USD; 13–20 účtů flat 100 USD“. Stránka dnes má pojmenované plány Free / Build / Grow / Scale; flat 100 USD pásmo nenalezeno. Kč/měs počítáno z měsíční ceny 15 USD; kurz 1 USD = 23 Kč",https://portermetrics.com/en/pricing/,
PV4-020,2026-09-04,GLOBAL,GLOBAL,Porter Metrics,saas_tool,Porter – Looker Studio connectors,saas,Grow,"$8/account (5-12 accounts)",USD,mesic,184,,"per connected data source account","Looker Studio",,no,"OPRAVA P6; škáluje počtem napojených účtů datových zdrojů; kurz 1 USD = 23 Kč",https://portermetrics.com/en/pricing/,
PV4-021,2026-09-04,GLOBAL,GLOBAL,Porter Metrics,saas_tool,Porter – Looker Studio connectors,saas,Scale,"starting $4/account (50-69 accounts)",USD,mesic,92,,"per connected data source account","Looker Studio",,no,"NOVÁ: pásmo 50–69 účtů v 1. kole nebylo; kurz 1 USD = 23 Kč",https://portermetrics.com/en/pricing/,
PV4-022,2026-09-04,GLOBAL,GLOBAL,AgencyAnalytics,saas_tool,"AI Tracker (add-on)",saas,"AI Tracker","$20.83 USD/month per 250 credits (billed annually)",USD,mesic,479,,"250 credits","reporting",,no,"NOVÁ: add-ony v 1. kole nezachyceny. Základní cena „$20 USD per client / month“ (structured data „price“:20, „priceCurrency“:„USD“) potvrzena, toggle „Save 20% annually“; meta description stránky uvádí „pricing plans start at just $25 per month“. Kurz 1 USD = 23 Kč",https://agencyanalytics.com/pricing,
PV4-023,2026-09-04,GLOBAL,GLOBAL,AgencyAnalytics,saas_tool,"Rank Tracker (add-on)",saas,"Rank Tracker","$41.67 USD/month per 500 keywords (billed annually)",USD,mesic,958,,"500 keywords","SEO reporting",,no,"NOVÁ; kurz 1 USD = 23 Kč",https://agencyanalytics.com/pricing,
PV4-024,2026-09-04,GLOBAL,GLOBAL,Avo,saas_tool,"Additional editor (add-on k plánu Team)",saas,"Team – extra editor","$50/month (annual) or $60/month",USD,mesic,1150,,"1 další editor","tracking plan",,no,"NOVÁ: 1. kolo mělo jen „Team 300 USD (250 ročně)“, cena za sedadlo navíc chyběla. Škáluje sedadly (editory), Inspector eventy a schema registries. Kč/měs z roční ceny 50 USD; kurz 1 USD = 23 Kč",https://www.avo.app/pricing,
PV4-025,2026-09-04,GLOBAL,GLOBAL,Amplitude,saas_tool,"Amplitude Plus",saas,Plus,"Starts at $0 – First 2M Events/month free",USD,mesic,0,,"do 70M events","produktová analytika",,no,"ZMĚNA proti 1. kolu („jen Growth/Enterprise, custom“): stránka dnes uvádí samoobslužný tier Plus se vstupem od 0 USD (první 2M eventů/měs zdarma, „Credit Card required. Estimate bill“) a škálováním do 70M eventů. Data Governance je v tabulce označena jako dostupná ve všech tierech, samostatná cena publikovaná není. Škáluje eventy",https://amplitude.com/pricing,
PV4-026,2026-09-04,GLOBAL,GLOBAL,Dataslayer,saas_tool,Dataslayer – marketing data connectors,saas,Starter,"20€",EUR,mesic,500,,"3 connectors, 3 accounts per connector, 5 000 rows/měs do Enterprise destinations","Looker Studio, Sheets, DWH",,optional,"OPRAVA/VAROVÁNÍ: 1. kolo použilo ceny z FAQ 29/99/299 EUR. Ty na stránce DNES NEJSOU. Ceník (i přes r.jina.ai) zobrazuje u Starter, Advanced i Pro shodně „20€“, což je zjevná chyba zobrazení – cena Dataslayeru je proto NEOVĚŘENÁ, hodnotu 500 Kč nepoužívat pro argumentaci. Kurz 1 EUR = 25 Kč",https://dataslayer.ai/pricing,
PV4-027,2026-09-04,GLOBAL,GLOBAL,Dataslayer,saas_tool,Dataslayer – marketing data connectors,saas,Advanced,"20€",EUR,mesic,500,,"7 connectors, 50 accounts per connector, 100 000 rows/měs","Looker Studio, Sheets, DWH",,optional,"OPRAVA/VAROVÁNÍ – viz PV4-026; stejná zobrazená cena jako Starter, chyba zobrazení; kurz 1 EUR = 25 Kč",https://dataslayer.ai/pricing,
PV4-028,2026-09-04,GLOBAL,GLOBAL,Dataslayer,saas_tool,Dataslayer – marketing data connectors,saas,Pro,"20€",EUR,mesic,500,,"10 connectors, 100 accounts per connector, 2 000 000 rows/měs","Looker Studio, Sheets, DWH",,optional,"OPRAVA/VAROVÁNÍ – viz PV4-026; kurz 1 EUR = 25 Kč",https://dataslayer.ai/pricing,
PV4-029,2026-09-04,GLOBAL,GLOBAL,Tagmate,marketplace,"Tagmate (GTM automation) – katalogový záznam",saas,"starting price","$49 per month",USD,mesic,1127,,,GTM,,no,"OPRAVA P6 + VAROVÁNÍ: doména www.tagmate.app dnes servíruje francouzský katalog online kasin, tagmate.io přesměrovává na mixitup.io, app.tagmate.app neexistuje (NXDOMAIN). Produkt tedy na vlastní doméně NEEXISTUJE. Ceny z 1. kola (79/299/499 USD) se nepotvrdily; katalog SourceForge uvádí jinou hodnotu „$49 per month“ a stále odkazuje na mrtvou doménu. Řádek slouží jen jako doklad, že katalogová data jsou zastaralá – cenu nepoužívat. Kurz 1 USD = 23 Kč",https://sourceforge.net/software/product/Tagmate/,
