id,date_accessed,phase,region,source_type,source_name,source_url,quote_verbatim,language,summary_cs,relates_to_rq,relates_to_hypothesis,notes
EK1-011,2026-09-06,12,CZ,tender,"Registr smluv - Ramcova dohoda Cesky rozhlas / Taste, a.s. (2026): naslednik zakazky na spravu mereni",https://smlouvy.gov.cz/smlouva/38227041,"Ucelem teto dohody je zajistit po dobu 48 mesicu ode dne ucinnosti teto dohody poskytovani (...) predpokladaneho financniho limitu 3.000.000,- Kc (slovy: tri miliony korun ceskych) bez DPH. (...) VII. Garantovana uroven sluzeb (SLA) a servisni podpora (...) Poskytovatel se zavazuje poskytovat servisni podporu radneho fungovani platformy v rozsahu 8x5, a to prostrednictvim telefonicke podpory hotline (...) prostrednictvim helpdesk ticketovaciho systemu (...) Poskytovatel je povinen (...) bezplatne odstranit vady sluzeb (...) nejpozdeji do 3 dnu od jejiho pisemneho oznameni objednatelem. (...) Po odstraneni vady je poskytovatel povinen provest zkousku funkcnosti platformy (...) poskytovatel sepise zaznam o servisnim zasahu/post mortem report",cs,"Naslednicka ramcova dohoda na tutez sluzbu, uzavrena 06/2026 s JINYM dodavatelem (Taste, a.s. misto Optimics). Strop 3 000 000 Kc bez DPH na 48 mesicu = 62 500 Kc/mesic. Rozsah sluzeb v priloze je temer doslovne totozny s rokem 2023 (GA4, Firebase, GTM vc. server-side, BigQuery, Looker Studio, vypadky mereni, optimalizace nakladu GCP). Nove pribyl formalni clanek SLA: servisni podpora 8x5, hotline + ticketing, odstraneni vady do 3 dnu, post mortem report.",RQ1;RQ2;RQ4;RQ5,H5,Dukaz kontinuity poptavky (2019 -> 2021 -> 2023 -> 2026) i konkurence na strane nabidky (zmena dodavatele); post mortem report jako artefakt
EK1-012,2026-09-06,12,CZ,tender,"Registr smluv - Smlouva o dilo Cesky rozhlas / Optimics (2019) ""Online analytika Ceskeho rozhlasu"" vc. tabulky reakcnich dob",https://smlouvy.gov.cz/smlouva/10218238,"Celkova cena dila cini 900 000,- Kc bez DPH. (...) Zhotovitel se zavazuje provest dilo nejpozdeji do 3 mesicu od ucinnosti smlouvy. (...) 1 - kriticka chyba: Kriticka zavada, cele dilo - Pracovni dny: 1 hodina / 12 hodin; 2 - vazna chyba: Vazna zavada, prioritni cast dila - Pracovni dny: 3 hodiny / 24 hodin",cs,"Nejstarsi clanek retezu u tehoz zadavatele: v roce 2019 to byla JEDNORAZOVA smlouva o dilo (900 000 Kc bez DPH, 3 mesice) s tabulkou reakcnich dob (kriticka chyba: reakce 1 h, odstraneni 12 h). Az od roku 2021 se sluzba prelila do ramcove dohody s hodinovou sazbou a prubeznym cerpanim. Doklad prechodu od projektu k retaineru na ceskem trhu.",RQ4;RQ5,H5,"Podporuje tezi, ze cesta k retaineru vede pres implementacni projekt"
EK1-013,2026-09-06,12,CZ,tender,"Registr smluv - Smlouva o poskytovani sluzeb ""analytika webu"", Univerzita Karlova (UJOP) / Avedeo s.r.o. (2025)",https://smlouvy.gov.cz/smlouva/33140788,"1) Kontrola analytiky a jeji spravne nastaveni (duben kveten 2025) (...) Dale zkontrolujeme, zda mate pristup ke vsem analytickym nastrojum (Google Analytics, Search Console apod.) a vlastnite odpovidajici ucty. Odhadovana casova narocnost: 4 hodiny (...) Hodinova sazba za poskytovane sluzby UX/UI: 1 750 Kc bez DPH. - Kontrola analytiky a jeji spravne nastaveni (unor kveten 2025): 7 000 Kc bez DPH (...) Minimalni castka za vyse uvedene cinnosti odpovida souctu odhadovanych hodin. Skutecnou dobu prace bude zhotovitel evidovat v casovych reportech.",cs,"Ceska agentura ocenila JEDNORAZOVOU kontrolu analytiky a spravneho nastaveni na 4 hodiny / 7 000 Kc bez DPH; hodinova sazba 1 750 Kc bez DPH. Kotva pro to, co si zadavatel predstavuje pod ""kontrolou mereni"" - a jak levne to je proti mesicnimu pausalu.",RQ1;RQ2,H5,"Analytika je zde polozka uvnitr UX projektu, nikoli samostatna sluzba - typicky cesky vzorec"
EK1-014,2026-09-06,12,CZ,tender,Registr smluv - Smlouva o spolupraci CzechTrade / Ondrej Kostik (2026-2029): analyticke sluzby BusinessInfo.cz na hodinovou sazbu,https://smlouvy.gov.cz/smlouva/36083533,"Predmetem teto smlouvy je poskytovani analytickych a organizacnich sluzeb v ramci rozvoje webovych a online projektu - zejmena rozvoj portalu BusinessInfo.cz za ucelem analyzy navstevnosti a jejiho zkvalitnovani (...) Prace s Google Analytics a alternativnim nastrojem pro mereni navstevnosti dle pozadavku CzechTrade. (...) Smluvni strany uzaviraji tuto smlouvu na dobu urcitou, a to do 31. 12. 2029 (...) ne drive nez 1. 1. 2026. (...) Poskytovatel bude provadet cinnosti (...) v predpokladanem rozsahu do 5 760 hodin za celou dobu trvani smlouvy. (...) Smluvni strany se dohodly na hodinove odmene Poskytovateli za radne poskytovane sluzby ve vysi 520 Kc. Poskytovatel neni platcem DPH. (...) Prilohou kazde faktury bude vykaz cinnosti externiho Poskytovatele",cs,"REALNE ZAPLACENA hodinova sazba za analytika najateho jako OSVC ""na hodiny"": 520 Kc/h bez DPH (neplatce), 5 760 h na 48 mesicu = 120 h/mesic = 62 400 Kc/mesic. Je to kotva pro rozhodnuti KOUPIT vs. NAJMOUT: klient, ktery chce analytika trvale, si ho poridi za 520 Kc/h, zatimco za specialistickou spravu mereni na pausal plati 1 440-1 700 Kc/h. Rozdil je 2,8-3,3x.",RQ1;RQ5,H5,"Nejnizsi realne zaplacena ceska hodinova sazba za analytickou praci v korpusu; nejde o specializovanou spravu mereni, ale o dlouhodobou kapacitu"
EK1-015,2026-09-06,12,CZ,tender,"Registr smluv - Smlouva servisPARTNER, Mesto Velke Mezirici / Ing. Ales Janousek: mesicni pausal 5 900 Kc vc. webove analytiky",https://smlouvy.gov.cz/smlouva/17158411,"Inicializacni instalace a nastaveni analytickych nastroju. Uvodni instalace nastroju tretich stran pro mereni a analyzy Webu. Zahrnuje nasledujici nastroje: Google Analytics, Google Webmaster Tools, MajesticSEO (poplatek za licenci), Collabim (...) Vystupy techto nastroju budou prubezne vyuzivany pri optimalizaci Webu a budou dle potreby soucasti pravidelnych mesicnich reportu. (...) Programatorske, graficke, analyticke sluzby / Webova analytika (...) Hodinova sazba (...) 700 Kc/hod (...) 500 Kc/hod (...) 5.900,- Kc / mesic (...) Skutecny rozsah cerpani sluzeb se muze menit, nevycerpane a precerpane hodiny se prevadeji do dalsiho mesice. (...) Doba potrebna k uplnemu vyreseni jednorazoveho zavazneho pozadavku mensiho rozsahu jsou max. 3 pracovni dny, urgentni pozadavky a chyby, ktere ohrozuji funkcnost webove prezentace odberatele se resi okamzite.",cs,"Mesicni pausal 5 900 Kc, ve kterem je webova analytika jednou z polozek vedle redakcnich, koderskych a grafickych praci; hodinove sazby 700 Kc (analyticke/programatorske) a 500 Kc (redakcni), nevycerpane hodiny se prevadeji. Reakcni doba: bezny pozadavek do 3 pracovnich dnu, urgentni chyby okamzite. Typicky cesky vzorec: analytika neni samostatny produkt, ale polozka v pausalu za spravu webu.",RQ1;RQ2;RQ4,H5,Doklad k otazce 6 (uzivi se to): analytika prodana jako soucast levneho pausalu za spravu webu
EK1-016,2026-09-06,12,CZ,tender,Registr smluv - Objednavka CzechTourism / Martin Neuschl (2021): audit analytiky a nastaveni GA4 pro kudyznudy.cz,https://smlouvy.gov.cz/smlouva/18193307,"Objednavame timto u Vas zpracovani auditu analytiky a nastaveni reportingu pro www.kudyznudy.cz pro Google Analytics 4. Audit: Uvodni explorace nastaveni analytickeho nastroje Google Analytics Universal Analytics a nastroje pro spravu mericich skriptu Google Tag Manager. Tracking concept: Vytvoreni manazerske dokumentace, ktera reflektuje aktualni mereni do Universal Analytics + vhodna rozsireni. Implementace mereni. Nastaveni analytickeho nastroje Google Analytics 4 a nastroje pro spravu znacek Google Tag Manager. Testovani implementace: Testovani analytiky na testovacim + finalni testovani na produkcnim prostredi webu. Workshop: Prezentace nove nastavene analytiky kudyznudy.cz. Celkova cena bez DPH: 96 800 Kc",cs,REALNE ZAPLACENA cena za jednorazovy balicek audit + tracking concept + implementace GA4/GTM + testovani + workshop pro JEDEN web: 96 800 Kc bez DPH. Odpovida ~65 hodinam pri sazbe 1 500 Kc/h tehoz dodavatele.,RQ1;RQ4,H5,"Jednorazova implementace u tehoz zadavatele, ktery pozdeji koupil i mesicni pausal - doklad posloupnosti projekt -> retainer"
EK1-017,2026-09-06,12,CZ,tender,Registr smluv - Objednavka CzechTrade / Yaneba s.r.o. (2023): rozpad ceny za nastaveni analytickych nastroju,https://smlouvy.gov.cz/smlouva/24590975,Nastaveni analytickych nastroju pro potreby portalu BusinessInfo.cz za ucelem zachovani kontinuity sledovani analytickych dat navstevnosti portalu a vsech jeho podprojektu. (...) 1) Implementace mereni systemem Google Analytics 4 - implementace mereni dat do nastroje Google Analytics 4 - kompletni nastaveni nastroje Google Analytics 4. Celkova cena: 13 000 Kc bez DPH (...) analyza a verifikace potrebnych metrik navstevnosti systemu Universal Analytics a Google Analytics 4. Celkova cena: 68 000 Kc bez DPH (...) Alternativni mereni ke Google Analytics (...) Celkova cena: 24 500 Kc bez DPH (...) 4) Zaskoleni do ekosystemu reportingu webove analytiky businessinfo.cz. Celkova cena: 10 500 Kc bez DPH,cs,"Rozpad realne zaplacene ceny ukazuje pomer: samotna implementace GA4 stoji 13 000 Kc, ale ANALYZA A VERIFIKACE, ze metriky sedi, stoji 68 000 Kc - 5,2x vic. Podporuje tezi, ze zadavatel plati predevsim za jistotu, ze cisla jsou spravna, nikoli za nasazeni kodu.",RQ2;RQ4,H2,"Silny argument pro pozicovani ""kontrolujeme, jestli merite spravne"" misto ""nastavime vam mereni"""
EK1-018,2026-09-06,12,CZ,tender,Registr smluv - Objednavka VSE / Etnetera Activate a.s. (2026): reporting v Looker Studiu nad GA4,https://smlouvy.gov.cz/smlouva/38496278,"Objednavame pripravu zobrazeni dat v Google Looker Studiu, jez je navazano na data z Google Analytics a to pro weby: vse.cz, admission.vse.cz a vsexpedice.vse.cz (...) LineExtensionAmount 54600.00",cs,Jednorazova cena za postaveni reportingu v Looker Studiu nad GA4 pro tri weby: 54 600 Kc bez DPH (06/2026). Nejcerstvejsi cesky bod pro cenu reportovaci vrstvy.,RQ1,H5,"Zverejneno jako ISDOC faktura, castka je overitelna primo z uctenky"
EK1-019,2026-09-06,12,CZ,tender,Registr smluv - Objednavka Stredoceska centrala cestovniho ruchu / Martin Neuschl (2021),https://smlouvy.gov.cz/smlouva/18218315,"Predmet Objednavky: Webova analytika, implementace nastroje pro spravu souhlasu (CMP) s merenim pro web www.centralbohemia.cz. Cena objednavky 97 900 Kc",cs,"Jednorazova objednavka na webovou analytiku a CMP pro jeden web: 97 900 Kc. Ctvrty verejny zadavatel, ktery si u teze osoby koupil praci na mereni - doklad, ze poptavka existuje, ale je opakovane PROJEKTOVA.",RQ1;RQ4,H5,Bez rozpadu polozek
EK1-020,2026-09-06,12,CZ,tender,Registr smluv - Objednavka Sprava informacnich technologii mesta Plzne / Digitalni architekti s.r.o. (2025): vstupni audit stavu webove analytiky,https://smlouvy.gov.cz/smlouva/32042724,"Objednavame u Vas - vstupni audit stavu webove analytiky - zjisteni byznysovych/organizacnich potreb v oblasti webove analytiky - seznameni se s potrebami a tvorba zadani - 2 - 3 workshopy, technicky tym, byznysovy tym, marketingovy tym a lide ze sluzeb - vyhodnoceni analyticke a datove zralosti - hlubsi analyza projekt Centrum robotiky - pilotni upravy a narovnani mereni na Centrum robotiky - analyza ctenosti blogovych clanku - konverze - prihlasovani na krouzky a kurzy - predani vystupu a doporuceni dalsich kroku. Predpokladana cena 100 000 Kc bez DPH.",cs,"Realne zaplaceny cesky audit webove analytiky vcetne workshopu a ""narovnani mereni"": 100 000 Kc bez DPH (2025). Formulace ""narovnani mereni"" a ""vyhodnoceni analyticke a datove zralosti"" jsou presne ta slova, ktera podle 2. kola v ceskem vzorku prevazuji nad ""tise se rozbilo"".",RQ1;RQ2,H2,"Potvrzuje ceskou vstupni vetu ""zkontrolujeme, jestli merite spravne"""
EK1-021,2026-09-06,12,CZ,tender,"Registr smluv - Smlouva o poskytovani sluzeb, Vysocina Tourism / XART s.r.o. (2025): mesicni pausal 12 000 Kc vc. GA4, GTM a Looker Studia",https://smlouvy.gov.cz/smlouva/35042161,"a) Google Analytics (mereni celkove vykonnosti webu) b) Google Search Console (...) d) Google Tag Manager (sprava znacek na webu) e) Google Looker Studio (nastaveni reportovaciho nastroje, vytvoreni reportu) (...) f) Webova analytika (...) 4.1 Jednorazove sluzby: Dle 2.1. Instalace nastroju tretich stran (jednorazove) 2.500 Kc; Dle 2.2. Onboarding (jednorazove) 11.000 Kc; Celkem 13.500 Kc. 4.2 Mesicni sluzby: Dle 2.3. Internetovy marketing (kontinualni) 12.000 Kc / mesic. 4.3 Rocni sluzby: Dle 2.5. Rocni licence 5.000 Kc / rok. (...) Takto nedocerpane hodiny se neprevadeji (...) prekroceni o maximalne 10 % mesicniho rozpoctu, prevadi se nad-pracovane hodiny (...) Soucasti pravidelnych mesicnich marketingovych reportu bude vycet praci provedenych (...) Hodinova sazba praci nad pausalni hodnotu se ridi aktualnim cenikem poskytovatele",cs,"REALNE ZAPLACENY cesky mesicni pausal 12 000 Kc bez DPH, ve kterem je webova analytika (GA4, Search Console, GTM, Looker Studio) polozkou vedle SEO a PPC. Onboarding 11 000 Kc jednorazove, instalace nastroju 2 500 Kc, licence nastroju 5 000 Kc/rok. Mechanika pausalu: nevycerpane hodiny propadaji, precerpani do 10 % se prevadi, mesicni report obsahuje vycet praci.",RQ1;RQ2;RQ4,H5,"Presne ten model, proti kteremu bude DataLayer soutezit: analytika zabalena do marketingoveho pausalu za 12 000 Kc"
