id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
PG3-011,2026-09-04,CZ,CZ,Platy.cz (Paylab) – platovy pruzkum,job_ad,PPC specialista – 80 % lidi vydelava,salary_proxy,,37 869 – 74 931 Kč,CZK,mesic,75576,cca 160 h/mes,,,,optional,"pasmo 10.-90. percentilu hrubeho, stred 56400 Kc x 1,34 odvody = 75576 Kc; platovy pruzkum Platy.cz (Paylab), median ani velikost vzorku se neuvadeji",https://www.platy.cz/platy/marketing-reklama-pr/ppc-specialista,EG3-016
PG3-012,2026-09-04,CZ,CZ,Platy.cz (Paylab) – platovy pruzkum,job_ad,SEO analytik – 80 % lidi vydelava,salary_proxy,,35 193 – 79 654 Kč,CZK,mesic,76947,cca 160 h/mes,,,,optional,"pasmo 10.-90. percentilu hrubeho, stred 57424 Kc x 1,34 odvody = 76947 Kc; platovy pruzkum Platy.cz (Paylab), median ani velikost vzorku se neuvadeji",https://www.platy.cz/platy/marketing-reklama-pr/seo-analytik,EG3-016
PG3-013,2026-09-04,CZ,CZ,Platy.cz (Paylab) – platovy pruzkum,job_ad,Digital marketing specialist – 80 % lidi vydelava,salary_proxy,,37 862 – 76 134 Kč,CZK,mesic,76377,cca 160 h/mes,,,,optional,"pasmo 10.-90. percentilu hrubeho, stred 56998 Kc x 1,34 odvody = 76377 Kc; platovy pruzkum Platy.cz (Paylab), median ani velikost vzorku se neuvadeji",https://www.platy.cz/platy/marketing-reklama-pr/digital-marketing-specialist,EG3-016
PG3-014,2026-09-04,CZ,CZ,Platy.cz (Paylab) – platovy pruzkum,job_ad,Digital marketing manager – 80 % lidi vydelava,salary_proxy,,47 861 – 114 826 Kč,CZK,mesic,109000,cca 160 h/mes,,,,optional,"pasmo 10.-90. percentilu hrubeho, stred 81344 Kc x 1,34 odvody = 109000 Kc; platovy pruzkum Platy.cz (Paylab), median ani velikost vzorku se neuvadeji",https://www.platy.cz/platy/marketing-reklama-pr/digital-marketing-manager,EG3-016
PG3-015,2026-09-04,CZ,CZ,Platy.cz (Paylab) – platovy pruzkum,job_ad,Data scientist – 80 % lidi vydelava,salary_proxy,,56 106 – 124 399 Kč,CZK,mesic,120938,cca 160 h/mes,,,,optional,"pasmo 10.-90. percentilu hrubeho, stred 90252 Kc x 1,34 odvody = 120938 Kc; platovy pruzkum Platy.cz (Paylab), median ani velikost vzorku se neuvadeji",https://www.platy.cz/platy/informacni-technologie/data-scientist,EG3-016
PG3-016,2026-09-04,CZ,CZ,Platy.cz (Paylab) – platovy pruzkum,job_ad,IT Business Analyst – 80 % lidi vydelava,salary_proxy,,54 353 – 113 784 Kč,CZK,mesic,112652,cca 160 h/mes,,,,optional,"pasmo 10.-90. percentilu hrubeho, stred 84068 Kc x 1,34 odvody = 112652 Kc; platovy pruzkum Platy.cz (Paylab), median ani velikost vzorku se neuvadeji",https://www.platy.cz/platy/informacni-technologie/it-business-analyst,EG3-016
PG3-017,2026-09-04,CZ,CZ,Platy.cz (Paylab) – platovy pruzkum,job_ad,Databazovy analytik – 80 % lidi vydelava,salary_proxy,,46 627 – 103 089 Kč,CZK,mesic,100310,cca 160 h/mes,,,,optional,"pasmo 10.-90. percentilu hrubeho, stred 74858 Kc x 1,34 odvody = 100310 Kc; platovy pruzkum Platy.cz (Paylab), median ani velikost vzorku se neuvadeji",https://www.platy.cz/platy/informacni-technologie/databazovy-analytik,EG3-016
PG3-018,2026-09-04,CZ,CZ,Petr Bechyne,freelancer,Hodinova sazba (UX a webova analytika),hourly_rate,,2 100 Kč/h + DPH,CZK,hodina,21000,proxy 10 h,,GA4,,no,proxy 10 h; 20+ let praxe; profil „UX designer a webovy analytik“,https://navolnenoze.cz/prezentace/petr-bechyne/,EG3-017
PG3-019,2026-09-04,CZ,CZ,Vojtech Kana,freelancer,Hodinova sazba; moznost individualniho mesicniho pausalu,hourly_rate,,850 Kč/h,CZK,hodina,8500,proxy 10 h,,"Google Ads, Sklik, Microsoft Ads, webova analytika",,no,"proxy 10 h; profil „PPC specialista a webovy analytik“, 5+ let praxe; sam nabizi mesicni pausal",https://navolnenoze.cz/prezentace/vojtech-kana/,EG3-018
PG3-020,2026-09-04,CZ,CZ,Jiri Novotny,freelancer,Hodinova sazba; nakloneni mesicnimu pausalu,hourly_rate,,1 000 Kč/h,CZK,hodina,10000,proxy 10 h,,"GA4, Google Ads, Sklik, Facebook",,no,"proxy 10 h; v nabidce nastaveni Google Analytics, mereni a reporting; 5+ let praxe",https://navolnenoze.cz/prezentace/jiri-novotny/,EG3-019
PG3-021,2026-09-04,CZ,CZ,Denis Vyslouzil,freelancer,Cena za hodinu,hourly_rate,,1 500 Kč/h,CZK,hodina,15000,proxy 10 h,,PPC,,no,"proxy 10 h; neplatce DPH; 9+ let praxe, stredni a vetsi firmy",https://navolnenoze.cz/prezentace/denis-vyslouzil/,EG3-020
PG3-022,2026-09-04,CZ,CZ,Adam Svidek,freelancer,"Hodinova sazba pro konzultace, analyticke prace ci ad-hoc podporu",hourly_rate,,2 500 Kč/h,CZK,hodina,25000,proxy 10 h,,,,no,"proxy 10 h; IT konzultant a business analytik, 8+ let praxe",https://navolnenoze.cz/prezentace/adam-svidek/,EG3-021
PG3-023,2026-09-04,CZ,CZ,Ladislav Zatecka,freelancer,Sprava reklamy,retainer_hours,,od 15 000 Kč měsíčně,CZK,mesic,15000,neuvedeno,,"Facebook, Instagram",,no,verejny freelance retainer za spravu reklamy; jednorazovy „Rozjezd“ od 30 000 Kc,https://navolnenoze.cz/prezentace/ladislav-zatecka/,EG3-022
PG3-024,2026-09-04,CZ,CZ,Vaclav Ras (dataras.cz),freelancer,Dlouhodoba spoluprace (vice nez 2 dny mesicne),hourly_rate,,1 600 Kč/h,CZK,hodina,16000,proxy 10 h,,"GTM, GA4, BigQuery",,yes,proxy 10 h; sleva -33 % proti kratkodobe sazbe 2 400 Kc/h; minimum 2 MD/mes = 25 600 Kc/mes; UPRESNUJE radek P2-005 z 1. kola (13 000 Kc/MD),https://navolnenoze.cz/prezentace/vaclav-ras/,EG3-023
PG3-025,2026-09-04,CZ,CZ,Asociace komunikacnich agentur (AKA) – pruzkum 2026,analytics_agency,Data Analyst / Data Scientist – prumerna agenturni hodinova sazba 2026,hourly_rate,,"1 938,00 Kč/h",CZK,hodina,19380,proxy 10 h,,,,optional,proxy 10 h; prumer z dotaznikoveho setreni AKA duben 2026; NEJNIZSI sazba mezi specializovanymi rolemi v tabulce,https://www.mediar.cz/kolik-berou-marketeri-agenturni-hodinove-sazby-vzrostly-o-6-pct/,EG3-024
PG3-026,2026-09-04,CZ,CZ,Asociace komunikacnich agentur (AKA) – pruzkum 2026,analytics_agency,Digital Strategist – prumerna agenturni hodinova sazba 2026,hourly_rate,,"2 685,45 Kč/h",CZK,hodina,26850,proxy 10 h,,,,optional,proxy 10 h; AKA 2026,https://www.mediar.cz/kolik-berou-marketeri-agenturni-hodinove-sazby-vzrostly-o-6-pct/,EG3-024
PG3-027,2026-09-04,CZ,CZ,Asociace komunikacnich agentur (AKA) – pruzkum 2026,analytics_agency,Programmer – prumerna agenturni hodinova sazba 2026,hourly_rate,,"2 042,52 Kč/h",CZK,hodina,20430,proxy 10 h,,,,optional,proxy 10 h; AKA 2026; srovnani: vyvojar je drazsi nez datovy analytik,https://www.mediar.cz/kolik-berou-marketeri-agenturni-hodinove-sazby-vzrostly-o-6-pct/,EG3-024
PG3-028,2026-09-04,CZ,CZ,Asociace komunikacnich agentur (AKA) – pruzkum 2026,analytics_agency,Media Planner – prumerna agenturni hodinova sazba 2026,hourly_rate,,"2 672,00 Kč/h",CZK,hodina,26720,proxy 10 h,,,,optional,proxy 10 h; AKA 2026,https://www.mediar.cz/kolik-berou-marketeri-agenturni-hodinove-sazby-vzrostly-o-6-pct/,EG3-024
PG3-029,2026-09-04,CZ,CZ,Asociace komunikacnich agentur (AKA) – pruzkum 2026,analytics_agency,Account Manager – prumerna agenturni hodinova sazba 2026,hourly_rate,,"2 587,79 Kč/h",CZK,hodina,25880,proxy 10 h,,,,optional,proxy 10 h; AKA 2026,https://www.mediar.cz/kolik-berou-marketeri-agenturni-hodinove-sazby-vzrostly-o-6-pct/,EG3-024
PG3-030,2026-09-04,CZ,CZ,Asociace komunikacnich agentur (AKA) – pruzkum 2026,analytics_agency,Coder – prumerna agenturni hodinova sazba 2026,hourly_rate,,"1 266,62 Kč/h",CZK,hodina,12670,proxy 10 h,,,,optional,proxy 10 h; AKA 2026; spodni hranice tabulky (krome asistenta),https://www.mediar.cz/kolik-berou-marketeri-agenturni-hodinove-sazby-vzrostly-o-6-pct/,EG3-024
PG3-031,2026-09-04,CZ,CZ,Asociace komunikacnich agentur (AKA) – pruzkum 2026,analytics_agency,Strategic planner (senior) – prumerna agenturni hodinova sazba 2026,hourly_rate,,"4 592,16 Kč/h",CZK,hodina,45920,proxy 10 h,,,,optional,proxy 10 h; AKA 2026; horni hranice,https://www.mediar.cz/kolik-berou-marketeri-agenturni-hodinove-sazby-vzrostly-o-6-pct/,EG3-024
PG3-032,2026-09-04,CZ,CZ,Asociace komunikacnich agentur (AKA) – pruzkum 2018,analytics_agency,Data analyst – prumerna agenturni hodinova sazba 2017/2018,hourly_rate,,1.400 Kč/h,CZK,hodina,14000,proxy 10 h,,,,optional,proxy 10 h; AKA data za 2017/2018 publikovana 2019; srovnavaci bod k 1 938 Kc v roce 2026 (+38 % za 8 let),https://www.mediar.cz/hodinove-sazby-v-agenturach-dal-rostly-ale-uz-min/,EG3-026
PG3-033,2026-09-04,CZ,CZ,per4mens.cz,performance_agency,Konzultace se specialistou – hodinova sazba,hourly_rate,,od 1 450 Kč/h,CZK,hodina,14500,proxy 10 h,,,,optional,proxy 10 h; verejny cenik; JUNIOR/specialista,https://per4mens.cz/pro-klienty/,EG3-027
PG3-034,2026-09-04,CZ,CZ,per4mens.cz,performance_agency,Konzultace s manazerem (vedouci oddeleni) – hodinova sazba,hourly_rate,,od 2 500 Kč/h,CZK,hodina,25000,proxy 10 h,,,,optional,"proxy 10 h; verejny cenik; SENIOR/vedouci = 1,72x sazba specialisty",https://per4mens.cz/pro-klienty/,EG3-027
PG3-035,2026-09-04,CZ,CZ,per4mens.cz,performance_agency,Analytika a mereni – nastaveni mereni konverzi a nasledne testovani,hourly_rate,,od 2 900 Kč / 2 h,CZK,hodina,14500,proxy 10 h,,,,optional,proxy 10 h; jednorazovy ukon ocenen 2 900 Kc za 2 h = sazba specialisty 1 450 Kc/h,https://per4mens.cz/pro-klienty/,EG3-027
PG3-036,2026-09-04,CZ,CZ,per4mens.cz,performance_agency,Mesicni sprava – maly balicek (kredit do cca 40 000 Kc/mes),tiered,maly,od 7 250 Kč,CZK,mesic,7250,neuvedeno,,"Google Ads, Sklik",,no,"verejny cenik; tier podle vyse kreditu klienta, ne podle rozsahu prace",https://per4mens.cz/pro-klienty/,EG3-027
PG3-037,2026-09-04,CZ,CZ,per4mens.cz,performance_agency,Mesicni sprava – stredni balicek (kredit do cca 100 000 Kc/mes),tiered,stredni,od 10 150 Kč,CZK,mesic,10150,neuvedeno,,"Google Ads, Sklik",,no,verejny cenik; stredni e-shopy nebo rozsahlejsi weby,https://per4mens.cz/pro-klienty/,EG3-027
PG3-038,2026-09-04,CZ,CZ,per4mens.cz,performance_agency,Mesicni sprava – kompletni sprava online marketingu (kredit od cca 100 000 Kc/mes),tiered,kompletni,od 18 850 Kč,CZK,mesic,18850,neuvedeno,,"Google Ads, Sklik, socialni site",,no,verejny cenik; horni tier,https://per4mens.cz/pro-klienty/,EG3-027
PG3-039,2026-09-04,CZ,CZ,ISPV by TREXIMA – mzdova sfera CR 2025,job_ad,CZ-ISCO 24311 Specialiste v oblasti marketingu – median,salary_proxy,,70 081 Kč,CZK,mesic,93909,"172,9 h/mes (placena doba)",,,,optional,"hruba mzda x 1,34 odvody zamestnavatele = 93909 Kc celkovych nakladu; median; N=11,69 tis. osob; kvalita odhadu A; kvartily 51 938 / 96 949 Kc",https://www.ispv.cz/archiv/CR_254_MZS_M8r.xlsx,EG3-028
PG3-040,2026-09-04,CZ,CZ,ISPV by TREXIMA – mzdova sfera CR 2025,job_ad,CZ-ISCO 24311 Specialiste v oblasti marketingu – 3. kvartil,salary_proxy,,96 949 Kč,CZK,mesic,129912,"172,9 h/mes (placena doba)",,,,optional,"hruba mzda x 1,34 odvody zamestnavatele = 129912 Kc celkovych nakladu; 3. kvartil; N=11,69 tis. osob; kvalita odhadu A",https://www.ispv.cz/archiv/CR_254_MZS_M8r.xlsx,EG3-028
PG3-041,2026-09-04,CZ,CZ,ISPV by TREXIMA – mzdova sfera CR 2025,job_ad,CZ-ISCO 24311 Specialiste v oblasti marketingu – 1. kvartil,salary_proxy,,51 938 Kč,CZK,mesic,69597,"172,9 h/mes (placena doba)",,,,optional,"hruba mzda x 1,34 odvody zamestnavatele = 69597 Kc celkovych nakladu; 1. kvartil; N=11,69 tis. osob; kvalita odhadu A",https://www.ispv.cz/archiv/CR_254_MZS_M8r.xlsx,EG3-028
PG3-042,2026-09-04,CZ,CZ,ISPV by TREXIMA – mzdova sfera CR 2025,job_ad,CZ-ISCO 2511 Systemovi analytici – median,salary_proxy,,91 532 Kč,CZK,mesic,122653,"172,9 h/mes (placena doba)",,,,optional,"hruba mzda x 1,34 odvody zamestnavatele = 122653 Kc celkovych nakladu; median; N=13,23 tis. osob; kvalita odhadu A; prumer 99 266 Kc",https://www.ispv.cz/archiv/CR_254_MZS_M8r.xlsx,EG3-028
PG3-043,2026-09-04,CZ,CZ,ISPV by TREXIMA – mzdova sfera CR 2025,job_ad,CZ-ISCO 2521 Navrhari a spravci databazi – median,salary_proxy,,85 937 Kč,CZK,mesic,115156,"172,9 h/mes (placena doba)",,,,optional,"hruba mzda x 1,34 odvody zamestnavatele = 115156 Kc celkovych nakladu; median; kvalita odhadu A",https://www.ispv.cz/archiv/CR_254_MZS_M8r.xlsx,EG3-028
PG3-044,2026-09-04,CZ,CZ,ISPV by TREXIMA – mzdova sfera CR 2025,job_ad,"CZ-ISCO 33391 Pracovnici v oblasti marketingu, propagace a reklamy – median",salary_proxy,,43 334 Kč,CZK,mesic,58068,"172,9 h/mes (placena doba)",,,,optional,"hruba mzda x 1,34 odvody zamestnavatele = 58068 Kc celkovych nakladu; median; N=9,61 tis. osob; juniorni uroven, kvalita odhadu A",https://www.ispv.cz/archiv/CR_254_MZS_M8r.xlsx,EG3-028
PG3-045,2026-09-04,CZ,CZ,ISPV by TREXIMA – mzdova sfera CR 2025,job_ad,CZ-ISCO 12213 Ridici pracovnici v oblasti marketingu – median,salary_proxy,,108 246 Kč,CZK,mesic,145050,"172,9 h/mes (placena doba)",,,,optional,"hruba mzda x 1,34 odvody zamestnavatele = 145050 Kc celkovych nakladu; median; ridici uroven, kvalita odhadu A",https://www.ispv.cz/archiv/CR_254_MZS_M8r.xlsx,EG3-028
PG3-046,2026-09-04,CZ,CZ,Komora Plus (prehled trhu 2026),analytics_agency,Data analytik – orientacni agenturni hodinova sazba 2026,hourly_rate,,přibližně 1 900 Kč/h,CZK,hodina,19000,proxy 10 h,,,,optional,"proxy 10 h; nezavisly prehled trhu, shoduje se s AKA 1 938 Kc/h",https://komoraplus.cz/2026/02/28/kolik-stoji-marketingova-agentura-v-cr-v-roce-2026/,EG3-029
PG3-047,2026-09-04,CZ,CZ,Komora Plus (prehled trhu 2026),performance_agency,Marketingova agentura – zakladni spoluprace,tiered,zakladni,30 000–80 000 Kč měsíčně,CZK,mesic,55000,neuvedeno,,,,no,"stred pasma 30-80 tis.; plnoservisni marketingova agentura, ne sprava mereni",https://komoraplus.cz/2026/02/28/kolik-stoji-marketingova-agentura-v-cr-v-roce-2026/,EG3-029
PG3-048,2026-09-04,CZ,CZ,Komora Plus (prehled trhu 2026),performance_agency,Marketingova agentura – rustovy rezim,tiered,rustovy,80 000–250 000 Kč měsíčně,CZK,mesic,165000,neuvedeno,,,,no,stred pasma 80-250 tis.; plnoservisni marketingova agentura,https://komoraplus.cz/2026/02/28/kolik-stoji-marketingova-agentura-v-cr-v-roce-2026/,EG3-029
PG3-049,2026-09-04,CZ,CZ,Marketingovy svet,performance_agency,Nastaveni analytiky webu (o 10 strankach): 6h,fixed_package,,7 500 Kč,CZK,jednorazove,7500,6 h,1,"GTM, GA4, GSC, konverzni a remarketingove kody",,no,jednorazove nastaveni mereni; sazba 1 250 Kc/h,https://marketingovysvet.cz/cenik/,EG3-030
PG3-050,2026-09-04,CZ,CZ,Marketingovy svet,performance_agency,Hodinova sazba,hourly_rate,,1 250 Kč / 1 hod.,CZK,hodina,12500,proxy 10 h,,,,no,proxy 10 h; jednotna sazba agentury napric sluzbami,https://marketingovysvet.cz/cenik/,EG3-030
PG3-051,2026-09-04,CZ,CZ,Marketingovy svet,performance_agency,Mesicni sprava kampani 7h,retainer_hours,,8 750 Kč/měs.,CZK,mesic,8750,7 h,,Meta/Google,,no,"7 h mesicne x 1 250 Kc/h; vc. 1-1,5 h na komunikaci a reporting",https://marketingovysvet.cz/cenik/,EG3-030
PG3-052,2026-09-04,CZ,CZ,Jiri Novotny (Webtrh),marketplace,Audit uctu Google Ads,marketplace_gig,,"2 843,50 Kč",CZK,jednorazove,2844,cca 3 h (odvozeno ze sazby 1 000 Kc/h tehoz freelancera),,Google Ads,,no,marketplace gig; tyz freelancer ma na Na volne noze sazbu 1 000 Kc/h,https://webtrh.cz/sluzby/ppc-reklama/,EG3-031
PG3-053,2026-09-04,CZ,CZ,Jiri Novotny (Webtrh),marketplace,Audit uctu Seznam Sklik,marketplace_gig,,2 178 Kč,CZK,jednorazove,2178,cca 2 h,,Sklik,,no,marketplace gig,https://webtrh.cz/sluzby/ppc-reklama/,EG3-031
PG3-054,2026-09-04,CZ,CZ,Stransky Milan (Webtrh),marketplace,PPC audit a strategie,marketplace_gig,,9 680 Kč,CZK,jednorazove,9680,neuvedeno,,,,no,marketplace gig,https://webtrh.cz/sluzby/ppc-reklama/,EG3-031
