id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
P6-011,2026-09-04,GLOBAL,,DataTrue,saas_tool,DataTrue,saas,Starter,16000,USD,year,30667,setup only,"2 domény, 2 uživatelé, 10 000 page scans/měs","web, e-mail, mobile app",email alerty,ne,"roční cena 16 000 USD; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://datatrue.com/pricing/,E6-005
P6-012,2026-09-04,GLOBAL,,DataTrue,saas_tool,DataTrue,saas,Team,32000,USD,year,61333,2 h/měs support,"6 domén, 5 uživatelů, 50 000 page scans/měs","web, e-mail, mobile app",email alerty,ne,"roční cena 32 000 USD; API, Looker Studio konektor; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://datatrue.com/pricing/,E6-005
P6-013,2026-09-04,GLOBAL,,DataTrue,saas_tool,DataTrue,saas,Enterprise,neuvedeno,USD,year,,5 h/měs support,"neomezeno, 200M scans/měs","web, e-mail, mobile app",email alerty,ne,"contact sales; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://datatrue.com/pricing/,E6-005
P6-014,2026-09-04,GLOBAL,,Elevar,saas_tool,Elevar (Shopify),saas,Starter,0,USD,month,0,,100 objednávek/měs,"Shopify → GA4, Meta, Google Ads, Klaviyo…",,ne,"ověřeno třetí stranou 05/2026; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://attribuly.com/blogs/elevar-pricing-ultimate-guide-shopify-server-side-tracking/,E6-006
P6-015,2026-09-04,GLOBAL,,Elevar,saas_tool,Elevar (Shopify),saas,Essentials,200,USD,month,4600,,"1 000 objednávek/měs, overage 0,15 USD/obj.","Shopify → GA4, Meta, Google Ads, Klaviyo…",,ne,"škáluje počtem objednávek; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://attribuly.com/blogs/elevar-pricing-ultimate-guide-shopify-server-side-tracking/,E6-006
P6-016,2026-09-04,GLOBAL,,Elevar,saas_tool,Elevar (Shopify),saas,Growth,450,USD,month,10350,,"10 000 objednávek/měs, overage 0,04 USD/obj.","Shopify → GA4, Meta, Google Ads, Klaviyo…",,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://attribuly.com/blogs/elevar-pricing-ultimate-guide-shopify-server-side-tracking/,E6-006
P6-017,2026-09-04,GLOBAL,,Elevar,saas_tool,Elevar (Shopify),saas,Business,950,USD,month,21850,,"50 000 objednávek/měs, overage 0,03 USD/obj.","Shopify → GA4, Meta, Google Ads, Klaviyo…",,ne,"nad 100 000 obj./měs contact sales; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://attribuly.com/blogs/elevar-pricing-ultimate-guide-shopify-server-side-tracking/,E6-006
P6-018,2026-09-04,GLOBAL,,Elevar,saas_tool,Elevar (Shopify) – novější názvy tierů,saas,Core,225,USD,month,5175,,neuvedeno,Shopify,,ne,"dle PricingSaaS (Q1 2026): Core 225 / Advanced 650 / Premium 1 250 / Elite neuvedeno – konflikt se sadou Essentials/Growth/Business, ověřit na webu Elevar (doména při fetchi přesměrovávala jinam); kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://pricingsaas.com/companies/getelevar,E6-007
P6-019,2026-09-04,GLOBAL,,Elevar,saas_tool,Elevar (Shopify) – novější názvy tierů,saas,Advanced,650,USD,month,14950,,neuvedeno,Shopify,,ne,"viz poznámka u Core; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://pricingsaas.com/companies/getelevar,E6-007
P6-020,2026-09-04,GLOBAL,,Elevar,saas_tool,Elevar (Shopify) – novější názvy tierů,saas,Premium,1250,USD,month,28750,,neuvedeno,Shopify,,ne,"viz poznámka u Core; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://pricingsaas.com/companies/getelevar,E6-007
P6-021,2026-09-04,GLOBAL,,Elevar,saas_tool,Elevar – Ongoing tracking support (lidská služba k nástroji),retainer,add-on,500,USD,month,11500,neuvedeno,,Shopify,,ne,"lidský add-on k SaaS: 'ongoing tracking support at $500/month', Expert Installation od 1 000 USD, GA4 tune-up 1 000+ USD; zdroj třetí strana; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://attribuly.com/blogs/elevar-pricing-ultimate-guide-shopify-server-side-tracking/,E6-006
P6-022,2026-09-04,GLOBAL,,Tracify,saas_tool,Tracify,saas,od,500,EUR,month,12500,,neuvedeno,"e-commerce, lead-gen; server-side atribuce",,ne,"'ab 500 €/Monat', detail jen po demu; DE trh; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.tracify.ai/pricing,E6-008
P6-023,2026-09-04,GLOBAL,,Littledata,saas_tool,Littledata (Shopify),saas,Flex,0.35,USD,per_order,,,"neomezeně, 0,35 USD/objednávka","Shopify → GA4, Meta, Klaviyo…",,ne,"pay-per-order; 30 dní trial do 500 obj.; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.littledata.io/pricing,E6-009
P6-024,2026-09-04,GLOBAL,,Littledata,saas_tool,Littledata (Shopify),saas,Scale,159,USD,month,3657,,"1 500 obj./měs, overage 0,15→0,06 USD","Shopify → GA4, Meta, Klaviyo…",real-time support,ne,"roční -20 %; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.littledata.io/pricing,E6-009
P6-025,2026-09-04,GLOBAL,,Littledata,saas_tool,Littledata (Shopify),saas,Plus,792,USD,month,18216,,"10 000 obj./měs, overage 0,03→0,01 USD","Shopify → GA4, Meta, Klaviyo…","support SLA, managed onboarding",ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.littledata.io/pricing,E6-009
P6-026,2026-09-04,GLOBAL,,David Vallejo,saas_tool,Analytics Debugger (rozšíření),saas,Free,0,USD,month,0,,neomezeno,"GA4, GTM, Adobe, Matomo, Piwik PRO, Tealium…",,ne,"ladicí nástroj, ne monitoring; zdarma; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.analytics-debugger.com/en/tools/analytics-debugger-extension,E6-010
P6-027,2026-09-04,GLOBAL,,Analytics Mania,saas_tool,GTM/GA4 audit (manuální služba J. Fedoroviciuse),saas,jednorázově,neuvedeno,USD,one_time,,,1 property,"GA4, GTM",,ne,"ruční audit, cena neuvedena; není to automatizovaný nástroj; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.analyticsmania.com/ga4-auditor/,E6-011
P6-028,2026-09-04,GLOBAL,,GA4 Auditor (ga4auditor.com),saas_tool,GA4 Auditor,saas,One-Time Audit,79,USD,one_time,,,1 audit,GA4,,ne,"jednorázový report 40+ stran; jiná třetí strana uvádí 99 USD; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.saasworthy.com/product/ga4-auditor/pricing,E6-012
P6-029,2026-09-04,GLOBAL,,GA4 Auditor (ga4auditor.com),saas_tool,GA4 Auditor,saas,Agency,349,USD,month,8027,,neuvedeno,GA4,,ne,"white-label PDF/PPT export; bez kontinuálního monitoringu ('point-in-time report generator'); kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.saasworthy.com/product/ga4-auditor/pricing,E6-012
P6-030,2026-09-04,GLOBAL,,GA4 Auditor (ga4auditor.com),saas_tool,GA4 Auditor,saas,Agency Pro,749,USD,month,17227,,neuvedeno,GA4,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.saasworthy.com/product/ga4-auditor/pricing,E6-012
P6-031,2026-09-04,GLOBAL,,GA4 Auditor (ga4auditor.com),saas_tool,GA4 Auditor,saas,100 audits / rok,999,USD,year,1915,,100 auditů/rok,GA4,,ne,"zdroj nicelookingdata; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.nicelookingdata.com/blog/best-ga4-audit-tools-2026,E6-013
P6-032,2026-09-04,GLOBAL,,Tagmate,saas_tool,Tagmate,saas,Growth,79,USD,month,1817,,"1 web, 50 eventů","GA4, GTM",email support,ne,"ceny z Capterra/SaaSworthy; doména tagmate.app při fetchi vracela nesouvisející obsah – ověřit existenci produktu; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.saasworthy.com/product/tagmate-app/pricing,E6-014
P6-033,2026-09-04,GLOBAL,,Tagmate,saas_tool,Tagmate,saas,Pro,299,USD,month,6877,,5 webů,"GA4, GTM",,ne,"viz poznámka; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.saasworthy.com/product/tagmate-app/pricing,E6-014
P6-034,2026-09-04,GLOBAL,,Tagmate,saas_tool,Tagmate,saas,Agency,499,USD,month,11477,100 h/rok custom services,neuvedeno,"GA4, GTM, sGTM, ad conversions",,ne,"5 999 USD/rok; viz poznámka; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.saasworthy.com/product/tagmate-app/pricing,E6-014
P6-035,2026-09-04,GLOBAL,,JENTIS,saas_tool,JENTIS Core / Professional / Enterprise,saas,všechny tiery,neuvedeno,EUR,,,,,"server-side tracking, Health Center",,ne,"contact sales ve všech tierech; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.jentis.com/pricing,E6-015
P6-036,2026-09-04,GLOBAL,,TAGGRS,saas_tool,TAGGRS sGTM hosting,saas,FREE,0,EUR,month,0,,10 000 requests/měs,sGTM,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://taggrs.io/prices/,E6-016
P6-037,2026-09-04,GLOBAL,,TAGGRS,saas_tool,TAGGRS sGTM hosting,saas,BASIC,22,EUR,month,550,,750 000 requests/měs,sGTM,,ne,"roční 264 EUR; USD ceny ~10 % vyšší; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://taggrs.io/prices/,E6-016
P6-038,2026-09-04,GLOBAL,,TAGGRS,saas_tool,TAGGRS sGTM hosting,saas,PRO,57,EUR,month,1425,,"3 000 000 requests/měs, multi-domain",sGTM,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://taggrs.io/prices/,E6-016
P6-039,2026-09-04,GLOBAL,,TAGGRS,saas_tool,TAGGRS sGTM hosting,saas,ULTIMATE,127,EUR,month,3175,,10 000 000 requests/měs,sGTM,dedicated account manager,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://taggrs.io/prices/,E6-016
P6-040,2026-09-04,GLOBAL,,TAGGRS,saas_tool,TAGGRS sGTM hosting,saas,ENTERPRISE,neuvedeno,EUR,month,,,neomezeno,sGTM,SLA,ne,"contact sales; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://taggrs.io/prices/,E6-016
P6-041,2026-09-04,GLOBAL,,Stape,saas_tool,Stape sGTM hosting,saas,Free,0,USD,month,0,,"10 000 requests/měs, 1 kontejner",sGTM,,ne,"bez monitoringu; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://usehardal.com/blog/stape-pricing,E6-017
P6-042,2026-09-04,GLOBAL,,Stape,saas_tool,Stape sGTM hosting,saas,Pro,20,USD,month,460,,500 000 requests/měs,sGTM,,ne,"17 USD/měs při roční platbě (200 USD/rok); logy 3 dny; monitoring NENÍ v Pro; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://usehardal.com/blog/stape-pricing,E6-017
P6-043,2026-09-04,GLOBAL,,Stape,saas_tool,Stape sGTM hosting,saas,Business,100,USD,month,2300,,"5 000 000 requests/měs, až 20 domén",sGTM,,ne,"83 USD/měs ročně (1 000 USD/rok); od Business: monitoring, multi-zone, 10denní logy, Cookie Keeper; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://usehardal.com/blog/stape-pricing,E6-017
P6-044,2026-09-04,GLOBAL,,Stape,saas_tool,Stape sGTM hosting,saas,Enterprise,167,USD,month,3841,,"20 000 000 requests/měs, až 50 domén",sGTM,account manager,ne,"2 000 USD/rok při roční platbě; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://datascale.de/en/blog/stape-io-review-2026/,E6-018
P6-045,2026-09-04,GLOBAL,,Stape,saas_tool,Stape sGTM hosting,saas,Custom,neuvedeno,USD,month,,,neomezeno,sGTM,,ne,"contact sales; DPA, HIPAA, dedicated IP; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://datascale.de/en/blog/stape-io-review-2026/,E6-018
P6-046,2026-09-04,GLOBAL,,Addingwell,saas_tool,Addingwell sGTM hosting,saas,1M requests,90,EUR,month,2250,,"1 000 000 requests/měs (+2,30 EUR/100k)",sGTM,"email, chat, telefon",ne,"add-ony: další kontejner +30 EUR, doména +10 EUR, region +20 EUR; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.addingwell.com/pricing,E6-019
P6-047,2026-09-04,GLOBAL,,Addingwell,saas_tool,Addingwell sGTM hosting,saas,5M requests,120,EUR,month,3000,,5 000 000 requests/měs,sGTM,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.addingwell.com/pricing,E6-019
P6-048,2026-09-04,GLOBAL,,Addingwell,saas_tool,Addingwell sGTM hosting,saas,12M requests,210,EUR,month,5250,,12 000 000 requests/měs,sGTM,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.addingwell.com/pricing,E6-019
P6-049,2026-09-04,GLOBAL,,Addingwell,saas_tool,Addingwell sGTM hosting,saas,25M requests,360,EUR,month,9000,,25 000 000 requests/měs,sGTM,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.addingwell.com/pricing,E6-019
P6-050,2026-09-04,GLOBAL,,Addingwell,saas_tool,Addingwell sGTM hosting,saas,50M requests,640,EUR,month,16000,,50 000 000 requests/měs,sGTM,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.addingwell.com/pricing,E6-019
P6-051,2026-09-04,GLOBAL,,Addingwell,saas_tool,Addingwell sGTM hosting,saas,100M requests,1190,EUR,month,29750,,100 000 000 requests/měs,sGTM,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.addingwell.com/pricing,E6-019
P6-052,2026-09-04,GLOBAL,,Google Cloud,saas_tool,"Cloud Run hosting sGTM (vlastní provoz, dle Stape blogu)",usage,min. produkce 3 instance,120,USD,month,2760,,3 × ~40 USD; při provozu 5–6 instancí 240–300 USD,sGTM,,ne,"odhad ze Stape blogu; logování může přidat ~100 USD na 500 000 requestů; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://stape.io/blog/how-much-does-server-gtm-cost,E6-020
P6-053,2026-09-04,GLOBAL,,Avo,saas_tool,Avo (tracking plan + Inspector),saas,Free,0,USD,month,0,,"2 editoři, Inspector 100k eventů","web, iOS, Android, Segment, RudderStack…",,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.avo.app/pricing,E6-021
P6-054,2026-09-04,GLOBAL,,Avo,saas_tool,Avo (tracking plan + Inspector),saas,Team,300,USD,month,6900,,5 editorů (+50–60 USD/editor),"web, iOS, Android…",,ne,"250 USD/měs při roční platbě; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.avo.app/pricing,E6-021
P6-055,2026-09-04,GLOBAL,,Avo,saas_tool,Avo (tracking plan + Inspector),saas,Enterprise,neuvedeno,USD,month,,,custom,,,ne,"contact sales; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.avo.app/pricing,E6-021
P6-056,2026-09-04,GLOBAL,,Twilio Segment,saas_tool,Segment Protocols,saas,add-on,neuvedeno,USD,month,,,dle MTU,Segment sources,,ne,"Protocols je add-on k Customer Data Pipeline i CDP, cena jen přes sales; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://www.twilio.com/en-us/pricing/customer-data,E6-022
P6-057,2026-09-04,GLOBAL,,Amplitude,saas_tool,Amplitude Data governance,saas,Growth / Enterprise,neuvedeno,USD,month,,,dle eventů,Amplitude,,ne,"data governance jen v Growth/Enterprise, cena custom; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://amplitude.com/pricing,E6-023
P6-058,2026-09-04,GLOBAL,,Metrics Watch,saas_tool,Metrics Watch Alerts,saas,Basic,79,USD,month,1817,,"3 custom alerty, kontrola každých 15 min",GA4,email,ne,"66 USD/měs ročně; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://metricswatch.com/pricing,E6-024
P6-059,2026-09-04,GLOBAL,,Metrics Watch,saas_tool,Metrics Watch Alerts,saas,Starter,99,USD,month,2277,,"více alertů, 5–10 min",GA4,email + Slack,ne,"83 USD/měs ročně; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://metricswatch.com/pricing,E6-024
P6-060,2026-09-04,GLOBAL,,Metrics Watch,saas_tool,Metrics Watch Alerts,saas,Professional,299,USD,month,6877,,"neomezeně alertů, 5 min",GA4,email + Slack,ne,"249 USD/měs ročně; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://metricswatch.com/pricing,E6-024
P6-061,2026-09-04,GLOBAL,,Metrics Watch,saas_tool,Metrics Watch Alerts,saas,Enterprise,neuvedeno,USD,month,,,,GA4,"email, Slack, integrace",ne,"contact sales; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://metricswatch.com/pricing,E6-024
P6-062,2026-09-04,GLOBAL,,Metrics Watch,saas_tool,Metrics Watch Reports,saas,Startup,49,USD,month,1127,,2 reporty,neomezené zdroje,,ne,"automatické e-mail reporty, 41 USD ročně; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://metricswatch.com/pricing,E6-024
P6-063,2026-09-04,GLOBAL,,Metrics Watch,saas_tool,Metrics Watch Reports,saas,Pro,149,USD,month,3427,,více reportů,neomezené zdroje,,ne,"124 USD ročně; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://metricswatch.com/pricing,E6-024
P6-064,2026-09-04,GLOBAL,,Metrics Watch,saas_tool,Metrics Watch Reports,saas,Agency,399,USD,month,9177,,až 100 reportů,neomezené zdroje,,ne,"333 USD ročně; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://metricswatch.com/pricing,E6-024
P6-065,2026-09-04,GLOBAL,,Whatagraph,saas_tool,Whatagraph,saas,Max,699,EUR,month,17475,,"od 50 source credits, neomezení uživatelé",40+ marketingové zdroje,Dedicated Success Manager,ne,"jen roční fakturace; 'Goals & alerts' v ceně; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://whatagraph.com/pricing,E6-026
P6-066,2026-09-04,GLOBAL,,Whatagraph,saas_tool,Whatagraph,saas,Prime,neuvedeno,EUR,month,,,custom,,Enterprise SLA,ne,"contact sales; BigQuery/Looker Studio transfery; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://whatagraph.com/pricing,E6-026
P6-067,2026-09-04,GLOBAL,,AgencyAnalytics,saas_tool,AgencyAnalytics,saas,Standard (per client),20,USD,month,460,,1 klient (klientská kampaň),80+ integrací,,ne,"20 USD/klient/měs při roční platbě; alerty a anomaly detection v ceně; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://agencyanalytics.com/pricing,E6-027
P6-068,2026-09-04,GLOBAL,,AgencyAnalytics,saas_tool,AgencyAnalytics,saas,Enterprise (25+ klientů),neuvedeno,USD,month,,,25+ klientů,,priority support,ne,"contact sales, volume discount; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://agencyanalytics.com/pricing,E6-027
P6-069,2026-09-04,GLOBAL,,DashThis,saas_tool,DashThis,saas,Individual,44,USD,month,1012,,"3 dashboardy, 15 zdrojů",34+ integrací,,ne,"cena při roční platbě; bez alertů; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://dashthis.com/pricing/,E6-028
P6-070,2026-09-04,GLOBAL,,DashThis,saas_tool,DashThis,saas,Professional,139,USD,month,3197,,"10 dashboardů, 40 zdrojů",,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://dashthis.com/pricing/,E6-028
P6-071,2026-09-04,GLOBAL,,DashThis,saas_tool,DashThis,saas,Business,279,USD,month,6417,,"25 dashboardů, 100 zdrojů",,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://dashthis.com/pricing/,E6-028
P6-072,2026-09-04,GLOBAL,,DashThis,saas_tool,DashThis,saas,Standard,429,USD,month,9867,,neomezeně dashboardů i zdrojů,,,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://dashthis.com/pricing/,E6-028
P6-073,2026-09-04,GLOBAL,,Databox,saas_tool,Databox,saas,Free,0,USD,month,0,,"3 zdroje, 1 uživatel",130+ integrací,,ne,"bez anomaly detection; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://databox.com/pricing,E6-029
P6-074,2026-09-04,GLOBAL,,Databox,saas_tool,Databox,saas,Analyst,64,USD,month,1472,,"5 zdrojů, 1 uživatel",,,ne,"roční fakturace; anomaly detection ano, Slack ne; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://databox.com/pricing,E6-029
P6-075,2026-09-04,GLOBAL,,Databox,saas_tool,Databox,saas,Pro,159,USD,month,3657,,"3 zdroje (+5,60 USD/zdroj), neomezení uživatelé",,,ne,"roční fakturace; anomaly detection, notifikace, Slack; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://databox.com/pricing,E6-029
P6-076,2026-09-04,GLOBAL,,Databox,saas_tool,Databox,saas,Growth,399,USD,month,9177,,"3 zdroje (+5,60 USD/zdroj), 15min sync",,,ne,"roční fakturace; forecasting; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://databox.com/pricing,E6-029
P6-077,2026-09-04,GLOBAL,,Reportz,saas_tool,Reportz,saas,per dashboard,9.9,USD,month,228,,1 dashboard,,,ne,"9,90 USD/dashboard/měs, klesá s počtem; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://reportz.io/pricing/,E6-069
P6-078,2026-09-04,GLOBAL,,Supermetrics,saas_tool,Supermetrics,saas,Starter,55,USD,month,1265,,"3 zdroje, 3 účty/zdroj, 1 uživatel, 1 destinace","Looker Studio, Sheets, Excel, Power BI",,ne,"44 USD/měs ročně; refresh týdenní (Sheets); BigQuery jen Enterprise; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://supermetrics.com/pricing,E6-030
P6-079,2026-09-04,GLOBAL,,Supermetrics,saas_tool,Supermetrics,saas,Growth,222,USD,month,5106,,"6 zdrojů, 7 účtů/zdroj, 2 uživatelé, 1 destinace","Looker Studio, Sheets, Excel, Power BI",,ne,"177 USD/měs ročně; refresh denní; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://supermetrics.com/pricing,E6-030
P6-080,2026-09-04,GLOBAL,,Supermetrics,saas_tool,Supermetrics,saas,Enterprise,neuvedeno,USD,month,,,custom,"+ BigQuery, Snowflake",Premium support + CSM,ano (destinace),"contact sales; jediný tier s DWH destinací; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://supermetrics.com/pricing,E6-030
P6-081,2026-09-04,GLOBAL,,Funnel,saas_tool,Funnel.io,saas,Starter,300,USD,month,6900,,"117 konektorů, 13 destinací",marketing zdroje,,ne,"roční fakturace; bez BigQuery destinace; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://funnel.io/pricing,E6-031
P6-082,2026-09-04,GLOBAL,,Funnel,saas_tool,Funnel.io,saas,Business,600,USD,month,13800,,"579 konektorů, 46 destinací","+ BigQuery, S3, Power BI, Tableau",,ano (destinace),"roční fakturace; 'data guarantee'; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://funnel.io/pricing,E6-031
P6-083,2026-09-04,GLOBAL,,Funnel,saas_tool,Funnel.io,saas,Enterprise,neuvedeno,USD,month,,,600+ konektorů,+ Snowflake,"SLA, priority support",ano (destinace),"contact sales; kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://funnel.io/pricing,E6-031
P6-084,2026-09-04,GLOBAL,,Windsor.ai,saas_tool,Windsor.ai,saas,Forever Free,0,USD,month,0,,"1 zdroj, 1 účet, 5 tasků","všechny destinace vč. BigQuery, Looker Studio",,ne,"kurz 1 USD=23 CZK, 1 EUR=25 CZK",https://windsor.ai/pricing/,E6-032
