id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
P3-023,2026-09-04,SK,SK,Jaspravim.sk – LuciaLup,marketplace,Google Analytics - nastavenie a implementácia + GA4,marketplace_gig,hodinovo,30,EUR,hour,7500,proxy 10 h (typicky ~5 h na setup),1,"GA4, GTM",1 deň,no,"30 €/h, 27 recenzí, rating 96 %. Kurz 1 EUR = 25 CZK.",https://www.jaspravim.sk/lucialup/google-analytics-nastavenie-a-implementacia-google-analytics4-243479,E3-035
P3-024,2026-09-04,SK,SK,Jaspravim.sk – MarkethinkPPC,marketplace,GTM – nastavenie Google Tag Manager,marketplace_gig,od,60,EUR,one_off,1500,,1,"GTM, GA4",do 2 dní,no,Hlavní + mikrokonverze; 0 objednávek (nový prodejce). Kurz 1 EUR = 25 CZK.,https://www.jaspravim.sk/markethinkppc/gtm-nastavenie-google-tag-manager-spravca-znaciek-google-265981,E3-035
P3-025,2026-09-04,SK,SK,Jaspravim.sk – tomas.po,marketplace,Audit účtu - Google Analytics 4 nastavenie,marketplace_gig,,20,EUR,one_off,500,,1,"GA4, GTM",2 dni,no,0 objednávek. Kurz 1 EUR = 25 CZK.,https://www.jaspravim.sk/tomaspo/audit-uctu-google-analytics-4-nastavenie-264814,E3-035
P3-026,2026-09-04,SK,SK,"Profesia, spol. s r.o. (inzerát)",job_ad,"Webový analytik, GA špecialista",salary_proxy,,2800,EUR,month,70000,cca 160,více (všetky produkty Profesie),"GA4, GTM, BigQuery (plánováno)",,optional,"Hrubá mzda 2 800 €/měs + 13. plat (2022); náklad zaměstnavatele odhad ×1,35 ≈ 3 780 € ≈ 94 500 CZK/měs. Úkoly: revize a nové měření, údržba reportingu, správa přístupů, rutinní změny GA/GTM, školení. Kurz 1 EUR = 25 CZK.",https://www.profesia.sk/praca/profesia/O4367098,E3-036
P3-027,2026-09-04,SK,SK,Slovenská produkčná (JOJ) – inzerát,job_ad,Dátový analytik pre digitálne produkty,salary_proxy,,2500,EUR,month,62500,cca 160,více (web + apky),"GA4, GTM, Hotjar, Looker/Power BI",,no,Hrubá mzda 2 500 €/měs (2025); náklad zaměstnavatele ≈ 3 375 € ≈ 84 400 CZK. Kurz 1 EUR = 25 CZK.,https://www.worki.sk/ponuka-prace/slovenska-produkcna/2058995-datovy-analytik-pre-digitalne-produkty-web-a-mobilne-aplikacie,E3-037
P3-028,2026-09-04,SK,SK,Talent Solutions – inzerát (nadnárodní chemie/spotřební zboží),job_ad,Webový analytik,salary_proxy,,1900,EUR,month,47500,cca 160,více (brand weby),"GA, GTM, GSC, Power BI",,no,"Hrubá mzda 1 900 €/měs (2024); správa tagů v GTM, správa přístupů, reporting. Kurz 1 EUR = 25 CZK.",https://www.talent-solutions.sk/pozicia/webovy-analytik-3363/,E3-038
P3-029,2026-09-04,SK,SK,8h.sk agregát 'Web analytik' SK,job_ad,Web analytik – medián inzerátů,salary_proxy,medián z 50 inzerátů,2050,EUR,month,51250,cca 160,,,,unknown,"Medián 2 050 €, průměr 2 403 €, rozpětí 980–4 900 €; kategorie široká (i marketing). Kurz 1 EUR = 25 CZK.",https://8h.sk/s?f=SK-state&q=Web+analytik&t=job,E3-039
P3-030,2026-09-04,SK,SK,Platy.sk,job_ad,Špecialista marketingových analýz – platové rozpätie,salary_proxy,80 % zaměstnanců,1591–3415,EUR,month,62575,cca 160,,,,unknown,Střed 2 503 €; Dátový analytik 1 685–3 277 €. Kurz 1 EUR = 25 CZK.,https://www.platy.sk/platy/marketing-reklama-pr,E3-040
P3-031,2026-09-04,SK,SK,ppcexpert.sk – trh PPC agentúr SK,performance_agency,Správa PPC kampaní – agentúry (obsahuje kontrolu merania konverzií),fixed_package,agentúry (300–800 €/měs alebo 10–20 % spendu),300–800,EUR,month,13750,neuvedeno,1,"Google Ads, Meta, Sklik",,no,"Kotva: agentury 300–800 €/měs (střed 550) nebo 10–20 % rozpočtu; 'kontrola merania konverzií' v ceně, 'nastavenie analytiky od nuly' zvlášť. Kurz 1 EUR = 25 CZK.",https://ppcexpert.sk/kolko-stoji-sprava-ppc-kampani-realne-ceny-agentur-a-freelancerov-v-2026/,E3-034
P3-032,2026-09-04,SK,SK,ppcexpert.sk – trh PPC freelancerov SK,freelancer,Správa PPC kampaní – freelanceri,fixed_package,freelanceri,150–600,EUR,month,9375,neuvedeno,1,"Google Ads, Meta",,no,Střed 375 €/měs. Kurz 1 EUR = 25 CZK.,https://ppcexpert.sk/kolko-stoji-sprava-ppc-kampani-realne-ceny-agentur-a-freelancerov-v-2026/,E3-034
P3-033,2026-09-04,SK,SK,Peter Šutarík,freelancer,Nastavenie server-side trackingu,fixed_package,,500–2000,EUR,one_off,31250,,1,"sGTM, GA4, Meta CAPI, Google Ads EC",,no,Jednorázově 500–2 000 € (střed 1 250); hosting Stape 20–50 €/měs; návratnost od ad spend > 2 000 €/měs. Bez retaineru. Kurz 1 EUR = 25 CZK.,https://petersutarik.com/sk/blog/server-side-tracking-kompletny-sprievodca/,E3-028
