id,date_accessed,region,country,provider,provider_type,service_name_verbatim,pricing_model,tier_name,price_original,currency,period,price_czk_month,hours_included,properties_included,platforms_included,response_time,requires_bq,scope_notes,source_url,evidence_id
PG11-011,2026-09-04,US,US,wetracked.io,saas_tool,Starter,tiered,Starter,49,USD,mesic,1127,,3,"Shopify, WooCommerce, Funnelish, Checkify, CheckoutChamp; Meta, TikTok, X, Pinterest, Snapchat, Google Ads",24/7 live chat,no,"Do 500 objednávek/měs, až 3 obchody. Roční platba -20 % (39,20 USD/měs). Ceník nezmiňuje monitoring ani alerty. Kurz 1 USD = 23 Kč.",https://wetracked.io/pricing,EG11-026
PG11-012,2026-09-04,US,US,wetracked.io,saas_tool,Business,tiered,Business,149,USD,mesic,3427,,5,"Shopify, WooCommerce a další checkouty; 6 reklamních kanálů",24/7 live chat,no,"Do 3 000 objednávek/měs, až 5 obchodů, Creative Analytics (beta). Kurz 1 USD = 23 Kč.",https://wetracked.io/pricing,EG11-026
PG11-013,2026-09-04,US,US,wetracked.io,saas_tool,Scale-up,tiered,Scale-up,249,USD,mesic,5727,,10,"Shopify, WooCommerce a další checkouty; 6 reklamních kanálů",24/7 live chat,no,"Do 7 500 objednávek/měs, až 10 obchodů. Kurz 1 USD = 23 Kč.",https://wetracked.io/pricing,EG11-026
PG11-014,2026-09-04,US,US,Metrics Watch,saas_tool,Metrics Watch (startovní cena dle Capterra),tiered,neuvedeno,29,USD,mesic,667,,neuvedeno,"GA4, Google Ads, Meta a další",neuvedeno,no,"ROZPOR: Capterra uvádí startovní cenu 29 USD/měs, ceník dodavatele v 1. kole uváděl Basic 79 USD (alerty) a Reports 49 USD. Pravděpodobně jde o starší nebo reportovací tier. Kurz 1 USD = 23 Kč.",https://www.capterra.com/p/161025/Metrics-Watch/reviews/,EG11-024
PG11-015,2026-09-04,EU,FR,Cloud Run (vlastní sGTM),saas_tool,Server-side GTM na Google Cloud Run – reálné minimum,saas,2 instance (doporučené minimum),90,USD,mesic,2070,,1,sGTM / Google Cloud Run,,no,"Reálná spodní hranice provozu vlastního sGTM: 2x instance 1 vCPU/0,5 GB v režimu CPU always allocated = ~90 USD/měs, k tomu Cloud Logging, load balancer a čas inženýra. Cena roste s každým skokem trafficu. Kurz 1 USD = 23 Kč.",https://alexisvantal.com/articles/server-side-gtm-cost/,EG11-027
PG11-016,2026-09-04,US,US,Analyzify,saas_tool,"Analyzify – Shopify GA4/GTM setup, audit a validace",fixed_package,flat rate,749,USD,jednorazove,17227,neuvedeno,1,"Shopify, Shopify Plus, GA4, GTM, Google Ads, Meta, TikTok",,no,Jednorázový balíček nastavení a validace měření pro Shopify; audity a validace 'at no extra cost'. Kurz 1 USD = 23 Kč.,https://www.capterra.com/p/254140/Analyzify/,EG11-029
PG11-017,2026-09-04,EU,DE,consentmanager,saas_tool,consentmanager CMP – Starter (vč. 3 crawlů/den),tiered,Starter,23,EUR,mesic,575,,1,"CMP, consent mode, crawl webu","e-mail, Slack, Teams (Compliance Monitor)",no,"100 000 zobrazení/měs, 3 crawly denně; nad limit 0,11 EUR/1 000 zobrazení. Rozpor: stránka Compliance Monitoru tvrdí, že je součástí všech plánů, ceník ho uvádí jako samostatný produkt. Kurz 1 EUR = 25 Kč.",https://www.consentmanager.net/en/pricing/,EG11-033
PG11-018,2026-09-04,EU,DE,consentmanager,saas_tool,consentmanager CMP – Essential (vč. 10 crawlů/den),tiered,Essential,59,EUR,mesic,1475,,1,"CMP, consent mode, crawl webu","e-mail, Slack, Teams (Compliance Monitor)",no,"1 mil. zobrazení/měs, 10 crawlů denně; nad limit 0,05 EUR/1 000. Kurz 1 EUR = 25 Kč.",https://www.consentmanager.net/en/pricing/,EG11-033
PG11-019,2026-09-04,EU,EU,Track-Guard,saas_tool,Track-Guard – GA4 monitoring modul,tiered,modul (per property),19,USD,mesic,437,,1,"GA4, GTM, Google Ads, Merchant Center, Search Console, Consent Mode v2","e-mail, in-app; cooldown na pravidlo",no,"19 USD/měs za jednu GA4 property a jeden modul; moduly se kupují samostatně, všechny za stejnou cenu. 14denní trial. Kurz 1 USD = 23 Kč.",https://track-guard.com/,EG11-038
PG11-020,2026-09-04,EU,EU,AssertionHub,saas_tool,AssertionHub – assertion-based testing měření,tiered,neuvedeno,49,EUR,mesic,1225,,neuvedeno,"GA4, GTM",neuvedeno,no,"Cena podle přehledu 20 nástrojů na blogu Web Tonic (sekundární zdroj, ceník dodavatele neověřen). Kurz 1 EUR = 25 Kč.",https://www.webtonic.io/blog/best-ga4-implementation-tools,EG11-039
PG11-021,2026-09-04,EU,EU,Web Tonic,analytics_agency,Web Tonic – GA4 implementace a správa (služba),retainer_hours,neuvedeno,3000,USD,mesic,69000,neuvedeno,neuvedeno,"GA4, GTM, sGTM",neuvedeno,unknown,Agenturní služba uvedená ve vlastním přehledu nástrojů s cenou 3 000 USD/měs – horní kotva lidské správy měření v EU. Kurz 1 USD = 23 Kč. Rozsah neuveden.,https://www.webtonic.io/blog/best-ga4-implementation-tools,EG11-039
PG11-022,2026-09-04,US,US,Elevar,saas_tool,Elevar Core,tiered,Core,225,USD,mesic,5175,,1,"Shopify; server-side tracking, dataLayer, identity resolution, monitoring a alerty, 2 destinace",standard support,no,Do 2 000 objednávek/měs. Monitoring a alerty jsou součástí i nejnižšího placeného tieru. Ceník ověřen z listingu Shopify App Store (vlastní doména přesměrovává jinam). Kurz 1 USD = 23 Kč.,https://apps.shopify.com/gtm-datalayer-by-elevar,EG11-041
PG11-023,2026-09-04,US,US,Elevar,saas_tool,Elevar Advanced,tiered,Advanced,650,USD,mesic,14950,,1,Shopify; vše z Core + 4 destinace + profit optimization,standard support,no,Do 10 000 objednávek/měs. Kurz 1 USD = 23 Kč.,https://apps.shopify.com/gtm-datalayer-by-elevar,EG11-041
PG11-024,2026-09-04,US,US,Elevar,saas_tool,Elevar Premium,tiered,Premium,1250,USD,mesic,28750,,1,Shopify; vše z Core + 10 destinací + global markets/multi-storefront + API framework,priority support,no,Do 30 000 objednávek/měs. Kurz 1 USD = 23 Kč.,https://apps.shopify.com/gtm-datalayer-by-elevar,EG11-041
